sigma,m,n,p,q,tc,pole,residue,multiplicity_pole,pole_2,res_2,remainder,k
70.37333333333333,0,3,[1.66281922e-05 4.83231813e-04 1.25436155e-02 1.00000000e+00],[1.],"[1.0, 0.012543615523596622, 0.0004832318125298392, 1.662819218121703e-05]",,,,,,,
70.37333333333333,1,0,[1.],[-0.01254362  1.        ],"[1.0, 0.012543615523596622, 0.00015734229040381415, 1.973641196427531e-06]",(79.72183124704628+0j),(-79.72183124704628+0j),[1],,,0j,[0.]
70.37333333333333,1,1,[-0.02598051  1.        ],[-0.03852413  1.        ],"[1.0, 0.012543615523596622, 0.00048323181252983924, 1.8616082755533843e-05]",(25.95776022676914+0j),(-8.451954821539585+0j),[1],,,(0.6743958358616996+0j),[0.67439584]
70.37333333333333,1,2,[ 5.16011869e-05 -2.18667684e-02  1.00000000e+00],[-0.03441038  1.        ],"[1.0, 0.012543615523596622, 0.0004832318125298392, 1.662819218121703e-05]",(29.06099516192091+0j),(-11.860062122907381+0j),[1],,,(0.5483113686208586+0j),[-0.00149958  0.59189071]
70.37333333333333,2,0,[1.],[-3.25889522e-04 -1.25436155e-02  1.00000000e+00],"[1.0, 0.012543615523596622, 0.0004832318125298392, 1.0149306933862516e-05]",(39.396957040138815+0j),(-26.163129999480013+0j),[1],(-77.88734924963694+0j),(26.163129999480013+0j),(0.22307443192645443+0j),[0.]
70.37333333333333,2,1,[-0.01988062  1.        ],[-7.65146879e-05 -3.24242340e-02  1.00000000e+00],"[1.0, 0.012543615523596622, 0.0004832318125298392, 1.6628192181217027e-05]",(28.873776624840787+0j),(-11.561873977829231+0j),[1],(-452.6386102470894+0j),(271.3893529305305+0j),(0.5636186323130106+0j),[0.]
70.37333333333333,3,0,[1.],[-6.47888525e-06 -3.25889522e-04 -1.25436155e-02  1.00000000e+00],"[1.0, 0.012543615523596622, 0.0004832318125298392, 1.662819218121703e-05]",(32.969836728944244+0j),(-18.128912754599856-0j),[1],(-41.635041393668665+54.29549300884458j),(9.064456377299928-12.455042321211502j),(0.1588587097795561+0j),[0.]
70.47342342342343,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
70.47342342342343,0,1,[0.01252594 1.        ],[1.],"[1.0, 0.012525939388702178, 0.0, 0.0]",,,,,,,
70.47342342342343,0,2,[4.81874330e-04 1.25259394e-02 1.00000000e+00],[1.],"[1.0, 0.012525939388702178, 0.00048187433044363944, 0.0]",,,,,,,
70.47342342342343,0,3,[1.65583209e-05 4.81874330e-04 1.25259394e-02 1.00000000e+00],[1.],"[1.0, 0.012525939388702178, 0.00048187433044363944, 1.6558320930089768e-05]",,,,,,,
70.47342342342343,1,0,[1.],[-0.01252594  1.        ],"[1.0, 0.012525939388702178, 0.00015689915756944068, 1.9653093378532463e-06]",(79.83433169906235+0j),(-79.83433169906235+0j),[1],,,0j,[0.]
70.47342342342343,1,1,[-0.02594418  1.        ],[-0.03847012  1.        ],"[1.0, 0.012525939388702178, 0.00048187433044363944, 1.853776097223831e-05]",(25.994203462073035+0j),(-8.463759879330034+0j),[1],,,(0.6743981829764808+0j),[0.67439818]
70.47342342342343,1,2,[ 5.14539672e-05 -2.18363827e-02  1.00000000e+00],[-0.03436232  1.        ],"[1.0, 0.012525939388702178, 0.00048187433044363944, 1.6558320930089768e-05]",(29.101642157930268+0j),(-11.876440041945713+0j),[1],,,(0.5483212907361893+0j),[-0.00149739  0.59189794]
70.47342342342343,2,0,[1.],[-3.24975173e-04 -1.25259394e-02  1.00000000e+00],"[1.0, 0.012525939388702178, 0.00048187433044363944, 1.01065479743637e-05]",(39.45241089153341+0j),(-26.19992548236926+0j),[1],(-77.99670730014276+0j),(26.19992548236926+0j),(0.2230746887312611+0j),[0.]
70.47342342342343,2,1,[-0.01985313  1.        ],[-7.62961237e-05 -3.23790651e-02  1.00000000e+00],"[1.0, 0.012525939388702178, 0.00048187433044363944, 1.6558320930089768e-05]",(28.91418137062712+0j),(-11.57787078261965+0j),[1],(-453.30094590069166+0j),(271.7893301988897+0j),(0.5636267193375855+0j),[0.]
70.47342342342343,3,0,[1.],[-6.45177296e-06 -3.24975173e-04 -1.25259394e-02  1.00000000e+00],"[1.0, 0.012525939388702178, 0.00048187433044363944, 1.6558320930089768e-05]",(33.01613778389283+0j),(-18.15430547296683-0j),[1],(-41.693019997965806+54.37140342258596j),(9.077152736483411-12.472483572463132j),(0.1588591351537298+0j),[0.]
70.57351351351352,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
70.57351351351352,0,1,[0.01250831 1.        ],[1.],"[1.0, 0.012508312810775949, 0.0, 0.0]",,,,,,,
70.57351351351352,0,2,[4.80522541e-04 1.25083128e-02 1.00000000e+00],[1.],"[1.0, 0.012508312810775949, 0.000480522541252844, 0.0]",,,,,,,
70.57351351351352,0,3,[1.64888374e-05 4.80522541e-04 1.25083128e-02 1.00000000e+00],[1.],"[1.0, 0.012508312810775949, 0.000480522541252844, 1.648883735889822e-05]",,,,,,,
70.57351351351352,1,0,[1.],[-0.01250831  1.        ],"[1.0, 0.012508312810775949, 0.0001564578893722217, 1.957024221981527e-06]",(79.94683336816593+0j),(-79.94683336816593+0j),[1],,,0j,[0.]
70.57351351351352,1,1,[-0.02590794  1.        ],[-0.03841626  1.        ],"[1.0, 0.012508312810775947, 0.0004805225412528439, 1.8459876735187532e-05]",(26.03064734104587+0j),(-8.475565228124598+0j),[1],,,(0.674400520391205+0j),[0.67440052]
70.57351351351352,1,2,[ 5.13074309e-05 -2.18060761e-02  1.00000000e+00],[-0.03431439  1.        ],"[1.0, 0.012508312810775947, 0.00048052254125284397, 1.648883735889822e-05]",(29.142293710206893+0j),(-11.89282306990976+0j),[1],,,(0.548331013716201+0j),[-0.00149522  0.59190504]
70.57351351351352,2,0,[1.],[-3.24064652e-04 -1.25083128e-02  1.00000000e+00],"[1.0, 0.012508312810775949, 0.000480522541252844, 1.00640282952576e-05]",(39.50786553105255+0j),(-26.236721529618833+0j),[1],(-78.10606727316576+0j),(26.236721529618833+0j),(0.22307494447356696+0j),[0.]
70.57351351351352,2,1,[-0.0198257  1.       ],[-7.60785755e-05 -3.23340143e-02  1.00000000e+00],"[1.0, 0.012508312810775947, 0.0004805225412528439, 1.6488837358898216e-05]",(28.954590194923274+0j),(-11.59387186528736+0j),[1],(-453.9627364506572+0j),(272.18893952960974+0j),(0.5636346523747177+0j),[0.]
70.57351351351352,3,0,[1.],[-6.42480906e-06 -3.24064652e-04 -1.25083128e-02  1.00000000e+00],"[1.0, 0.012508312810775949, 0.000480522541252844, 1.6488837358898222e-05]",(33.06244098958603+0j),(-18.179700090135547-0j),[1],(-41.7510090262977+54.447320971065174j),(9.089850045067775-12.489926590877635j),(0.15885955330790455+0j),[0.]
70.6736036036036,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
70.6736036036036,0,1,[0.01249074 1.        ],[1.],"[1.0, 0.01249073558248767, 0.0, 0.0]",,,,,,,
70.6736036036036,0,2,[4.79176416e-04 1.24907356e-02 1.00000000e+00],[1.],"[1.0, 0.01249073558248767, 0.00047917641576520774, 0.0]",,,,,,,
70.6736036036036,0,3,[1.64197428e-05 4.79176416e-04 1.24907356e-02 1.00000000e+00],[1.],"[1.0, 0.01249073558248767, 0.00047917641576520774, 1.641974278805015e-05]",,,,,,,
70.6736036036036,1,0,[1.],[-0.01249074  1.        ],"[1.0, 0.01249073558248767, 0.0001560184753916236, 1.94878552209963e-06]",(80.05933624934191+0j),(-80.05933624934191+0j),[1],,,0j,[0.]
70.6736036036036,1,1,[-0.02587181  1.        ],[-0.03836255  1.        ],"[1.0, 0.012490735582487672, 0.00047917641576520785, 1.8382427192479393e-05]",(26.0670917255828+0j),(-8.487370778514702+0j),[1],,,(0.674402849851293+0j),[0.67440285]
70.6736036036036,1,2,[ 5.11614744e-05 -2.17758565e-02  1.00000000e+00],[-0.03426659  1.        ],"[1.0, 0.012490735582487672, 0.00047917641576520785, 1.6419742788050153e-05]",(29.18294287252414+0j),(-11.90920276634891+0j),[1],,,(0.5483408358255044+0j),[-0.00149304  0.59191221]
70.6736036036036,2,0,[1.],[-3.23157940e-04 -1.24907356e-02  1.00000000e+00],"[1.0, 0.01249073558248767, 0.00047917641576520774, 1.0021746291275142e-05]",(39.56332085305154+0j),(-26.273518048585196+0j),[1],(-78.2154287605591+0j),(26.273518048585196+0j),(0.22307519934435607+0j),[0.]
70.6736036036036,2,1,[-0.01979836  1.        ],[-7.58618894e-05 -3.22890933e-02  1.00000000e+00],"[1.0, 0.012490735582487672, 0.00047917641576520785, 1.6419742788050153e-05]",(28.994996984877464+0j),(-11.609870231622804+0j),[1],(-454.62496140798527+0j),(272.58883949508834+0j),(0.5636426594157518+0j),[0.]
70.6736036036036,3,0,[1.],[-6.39799650e-06 -3.23157940e-04 -1.24907356e-02  1.00000000e+00],"[1.0, 0.01249073558248767, 0.00047917641576520774, 1.641974278805015e-05]",(33.108743696877646+0j),(-18.205093947969637-0j),[1],(-41.80899183271642+54.52323527773421j),(9.102546973984817-12.507368709303057j),(0.15885997459441145+0j),[0.]
70.77369369369369,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
70.77369369369369,0,1,[0.01247321 1.        ],[1.],"[1.0, 0.01247320749765772, 0.0, 0.0]",,,,,,,
70.77369369369369,0,2,[4.77835915e-04 1.24732075e-02 1.00000000e+00],[1.],"[1.0, 0.01247320749765772, 0.0004778359150715159, 0.0]",,,,,,,
70.77369369369369,0,3,[1.63510326e-05 4.77835915e-04 1.24732075e-02 1.00000000e+00],[1.],"[1.0, 0.01247320749765772, 0.0004778359150715159, 1.6351032647822803e-05]",,,,,,,
70.77369369369369,1,0,[1.],[-0.01247321  1.        ],"[1.0, 0.01247320749765772, 0.00015558090527962478, 1.9405929142261913e-06]",(80.1718403376024+0j),(-80.1718403376024+0j),[1],,,0j,[0.]
70.77369369369369,1,1,[-0.02583578  1.        ],[-0.03830898  1.        ],"[1.0, 0.01247320749765772, 0.00047783591507151587, 1.8305408755134502e-05]",(26.10353701812243+0j),(-8.499176793087766+0j),[1],,,(0.6744051663501694+0j),[0.67440517]
70.77369369369369,1,2,[ 5.10161291e-05 -2.17457202e-02  1.00000000e+00],[-0.03421893  1.        ],"[1.0, 0.01247320749765772, 0.0004778359150715159, 1.6351032647822803e-05]",(29.22359250106087+0j),(-11.925582444963371+0j),[1],,,(0.5483506452886722+0j),[-0.00149087  0.59191936]
70.77369369369369,2,0,[1.],[-3.22255010e-04 -1.24732075e-02  1.00000000e+00],"[1.0, 0.01247320749765772, 0.000477835915071516, 9.97970012281415e-06]",(39.618777160528964+0j),(-26.31031530705552+0j),[1],(-78.32479295129288+0j),(26.31031530705552+0j),(0.22307545279586513+0j),[0.]
70.77369369369369,2,1,[-0.01977109  1.        ],[-7.56461125e-05 -3.22442966e-02  1.00000000e+00],"[1.0, 0.01247320749765772, 0.000477835915071516, 1.6351032647822806e-05]",(29.03540429537181+0j),(-11.625868669376969+0j),[1],(-455.2872708670275+0j),(272.9887926335822+0j),(0.5636506540645567+0j),[0.]
70.77369369369369,3,0,[1.],[-6.37133253e-06 -3.22255010e-04 -1.24732075e-02  1.00000000e+00],"[1.0, 0.01247320749765772, 0.000477835915071516, 1.6351032647822803e-05]",(33.1550471599769+0j),(-18.230488237867586-0j),[1],(-41.86697508224334+54.59915093139819j),(9.115244118933791-12.524811015708703j),(0.1588603949797697+0j),[0.]
70.87378378378378,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
70.87378378378378,0,1,[0.01245573 1.        ],[1.],"[1.0, 0.012455728351249144, 0.0, 0.0]",,,,,,,
70.87378378378378,0,2,[4.76501015e-04 1.24557284e-02 1.00000000e+00],[1.],"[1.0, 0.012455728351249144, 0.0004765010153615392, 0.0]",,,,,,,
70.87378378378378,0,3,[1.62827044e-05 4.76501015e-04 1.24557284e-02 1.00000000e+00],[1.],"[1.0, 0.012455728351249144, 0.0004765010153615392, 1.6282704383434383e-05]",,,,,,,
70.87378378378378,1,0,[1.],[-0.01245573  1.        ],"[1.0, 0.012455728351249144, 0.0001551451687601117, 1.9324460770846564e-06]",(80.28434562798677+0j),(-80.28434562798677+0j),[1],,,0j,[0.]
70.87378378378378,1,1,[-0.02579984  1.        ],[-0.03825557  1.        ],"[1.0, 0.012455728351249144, 0.0004765010153615392, 1.822881900100265e-05]",(26.139982811575994+0j),(-8.510983007268774+0j),[1],,,(0.6744074749926876+0j),[0.67440747]
70.87378378378378,1,2,[ 5.08714027e-05 -2.17156666e-02  1.00000000e+00],[-0.03417139  1.        ],"[1.0, 0.012455728351249144, 0.0004765010153615392, 1.6282704383434383e-05]",(29.264242851839736+0j),(-11.941962605886287+0j),[1],,,(0.5483604183286075+0j),[-0.00148871  0.59192648]
70.87378378378378,2,0,[1.],[-3.21355847e-04 -1.24557284e-02  1.00000000e+00],"[1.0, 0.012455728351249144, 0.0004765010153615392, 9.937888335790798e-06]",(39.674234144508894+0j),(-26.34711303303719+0j),[1],(-78.43415864246828+0j),(26.34711303303719+0j),(0.2230757053866393+0j),[0.]
70.87378378378378,2,1,[-0.01974389  1.        ],[-7.54312556e-05 -3.21996232e-02  1.00000000e+00],"[1.0, 0.012455728351249144, 0.0004765010153615392, 1.6282704383434383e-05]",(29.075812302335322+0j),(-11.64186754332203+0j),[1],(-455.9495655833649+0j),(273.3887348226567+0j),(0.5636586192961697+0j),[0.]
70.87378378378378,3,0,[1.],[-6.34481605e-06 -3.21355847e-04 -1.24557284e-02  1.00000000e+00],"[1.0, 0.012455728351249144, 0.0004765010153615392, 1.6282704383434383e-05]",(33.2013512782106+0j),(-18.255882940467057-0j),[1],(-41.9249596048143+54.6750679324194j),(9.127941470233528-12.542253618457911j),(0.1588608138243209+0j),[0.]
70.97387387387387,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
70.97387387387387,0,1,[0.0124383 1.       ],[1.],"[1.0, 0.012438297939359796, 0.0, 0.0]",,,,,,,
70.97387387387387,0,2,[4.75171683e-04 1.24382979e-02 1.00000000e+00],[1.],"[1.0, 0.012438297939359796, 0.0004751716831276181, 0.0]",,,,,,,
70.97387387387387,0,3,[1.62147550e-05 4.75171683e-04 1.24382979e-02 1.00000000e+00],[1.],"[1.0, 0.012438297939359796, 0.0004751716831276181, 1.6214755030472684e-05]",,,,,,,
70.97387387387387,1,0,[1.],[-0.0124383  1.       ],"[1.0, 0.012438297939359796, 0.00015471125562828214, 1.924344692077028e-06]",(80.39685211556127+0j),(-80.39685211556127+0j),[1],,,0j,[0.]
70.97387387387387,1,1,[-0.02576401  1.        ],[-0.03820231  1.        ],"[1.0, 0.012438297939359796, 0.0004751716831276181, 1.8152654772149228e-05]",(26.176429238143825+0j),(-8.5227895076619+0j),[1],,,(0.6744097741473981+0j),[0.67440977]
70.97387387387387,1,2,[ 5.07272955e-05 -2.16856947e-02  1.00000000e+00],[-0.03412399  1.        ],"[1.0, 0.012438297939359796, 0.0004751716831276181, 1.6214755030472687e-05]",(29.304894352990182+0j),(-11.958343713534322+0j),[1],,,(0.5483701406707897+0j),[-0.00148656  0.59193357]
70.97387387387387,2,0,[1.],[-3.20460427e-04 -1.24382979e-02  1.00000000e+00],"[1.0, 0.012438297939359796, 0.0004751716831276181, 9.896309242099728e-06]",(39.72969190371032+0j),(-26.383911314131854+0j),[1],(-78.54352622459714+0j),(26.383911314131854+0j),(0.22307595693819326+0j),[0.]
70.97387387387387,2,1,[-0.01971677  1.        ],[-7.52173195e-05 -3.21550718e-02  1.00000000e+00],"[1.0, 0.012438297939359796, 0.00047517168312761815, 1.6214755030472687e-05]",(29.11622139735171+0j),(-11.657867253356246+0j),[1],(-456.61180402776796+0j),(273.7886373460019+0j),(0.5636665438572875+0j),[0.]
70.97387387387387,3,0,[1.],[-6.31844579e-06 -3.20460427e-04 -1.24382979e-02  1.00000000e+00],"[1.0, 0.012438297939359796, 0.0004751716831276181, 1.6214755030472684e-05]",(33.24765627354426+0j),(-18.281278254815586-0j),[1],(-41.98294636241545+54.75098703598702j),(9.140639127407793-12.559696678723526j),(0.1588612305779521+0j),[0.]
71.07396396396396,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
71.07396396396396,0,1,[0.01242092 1.        ],[1.],"[1.0, 0.012420916059214544, 0.0, 0.0]",,,,,,,
71.07396396396396,0,2,[4.73847888e-04 1.24209161e-02 1.00000000e+00],[1.],"[1.0, 0.012420916059214544, 0.0004738478875532459, 0.0]",,,,,,,
71.07396396396396,0,3,[1.61471821e-05 4.73847888e-04 1.24209161e-02 1.00000000e+00],[1.],"[1.0, 0.012420916059214544, 0.0004738478875532459, 1.614718211169206e-05]",,,,,,,
71.07396396396396,1,0,[1.],[-0.01242092  1.        ],"[1.0, 0.012420916059214544, 0.00015427915575005376, 1.9162884432579045e-06]",(80.50935979541887+0j),(-80.50935979541887+0j),[1],,,0j,[0.]
71.07396396396396,1,1,[-0.02572827  1.        ],[-0.03814919  1.        ],"[1.0, 0.012420916059214544, 0.0004738478875532459, 1.807691312526849e-05]",(26.212876295283294+0j),(-8.534596293124702+0j),[1],,,(0.6744120638657115+0j),[0.67441206]
71.07396396396396,1,2,[ 5.05838003e-05 -2.16558046e-02  1.00000000e+00],[-0.03407672  1.        ],"[1.0, 0.012420916059214544, 0.0004738478875532459, 1.6147182111692056e-05]",(29.34554675085605+0j),(-11.974725459216545+0j),[1],,,(0.5483798233792406+0j),[-0.00148441  0.59194063]
71.07396396396396,2,0,[1.],[-3.19568732e-04 -1.24209161e-02  1.00000000e+00],"[1.0, 0.012420916059214544, 0.0004738478875532459, 9.854961229012094e-06]",(39.785150434996694+0j),(-26.42071014809919+0j),[1],(-78.65289569007383+0j),(26.42071014809919+0j),(0.223076207456166+0j),[0.]
71.07396396396396,2,1,[-0.01968973  1.        ],[-7.50042934e-05 -3.21106424e-02  1.00000000e+00],"[1.0, 0.012420916059214544, 0.0004738478875532459, 1.614718211169206e-05]",(29.156631357486724+0j),(-11.673867544070822+0j),[1],(-457.2740223030716+0j),(274.1885244532031+0j),(0.5636744362014193+0j),[0.]
71.07396396396396,3,0,[1.],[-6.29222088e-06 -3.19568732e-04 -1.24209161e-02  1.00000000e+00],"[1.0, 0.012420916059214544, 0.0004738478875532459, 1.6147182111692056e-05]",(33.29396204986288+0j),(-18.306674084563653-0j),[1],(-42.04093474664844+54.826907866204046j),(9.153337042281827-12.577140098922888j),(0.15886164562427132+0j),[0.]
71.17405405405405,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
71.17405405405405,0,1,[0.01240358 1.        ],[1.],"[1.0, 0.012403582509157485, 0.0, 0.0]",,,,,,,
71.17405405405405,0,2,[4.72529598e-04 1.24035825e-02 1.00000000e+00],[1.],"[1.0, 0.012403582509157485, 0.000472529598034159, 0.0]",,,,,,,
71.17405405405405,0,3,[1.60799829e-05 4.72529598e-04 1.24035825e-02 1.00000000e+00],[1.],"[1.0, 0.012403582509157485, 0.000472529598034159, 1.6079982924576407e-05]",,,,,,,
71.17405405405405,1,0,[1.],[-0.01240358  1.        ],"[1.0, 0.012403582509157485, 0.0001538488590614775, 1.9082770173087774e-06]",(80.62186866267922+0j),(-80.62186866267922+0j),[1],,,0j,[0.]
71.17405405405405,1,1,[-0.02569264  1.        ],[-0.03809622  1.        ],"[1.0, 0.012403582509157483, 0.00047252959803415894, 1.800159114138795e-05]",(26.24932398046489+0j),(-8.546403362520515+0j),[1],,,(0.6744143441986976+0j),[0.67441434]
71.17405405405405,1,2,[ 5.04409166e-05 -2.16259957e-02  1.00000000e+00],[-0.03402958  1.        ],"[1.0, 0.012403582509157483, 0.00047252959803415894, 1.6079982924576407e-05]",(29.386200237311925+0j),(-11.991108079653271+0j),[1],,,(0.5483894582363842+0j),[-0.00148227  0.59194765]
71.17405405405405,2,0,[1.],[-3.18680739e-04 -1.24035825e-02  1.00000000e+00],"[1.0, 0.012403582509157485, 0.000472529598034159, 9.813842697162645e-06]",(39.84060973524802+0j),(-26.45750953271058+0j),[1],(-78.76226703133196+0j),(26.45750953271058+0j),(0.223076456946159+0j),[0.]
71.17405405405405,2,1,[-0.01966275  1.        ],[-7.47921765e-05 -3.20663342e-02  1.00000000e+00],"[1.0, 0.012403582509157483, 0.00047252959803415894, 1.6079982924576404e-05]",(29.19704235083843+0j),(-11.689868610976715+0j),[1],(-457.9361922989906+0j),(274.5883772751019+0j),(0.5636822900668789+0j),[0.]
71.17405405405405,3,0,[1.],[-6.26614023e-06 -3.18680739e-04 -1.24035825e-02  1.00000000e+00],"[1.0, 0.012403582509157485, 0.000472529598034159, 1.6079982924576407e-05]",(33.34026867669046+0j),(-18.332070501332264-0j),[1],(-42.0989252213264+54.90283070452167j),(9.166035250666132-12.594583952738002j),(0.15886205868166206+0j),[0.]
71.27414414414416,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
71.27414414414416,0,1,[0.0123863 1.       ],[1.],"[1.0, 0.0123862970886443, 0.0, 0.0]",,,,,,,
71.27414414414416,0,2,[4.71216784e-04 1.23862971e-02 1.00000000e+00],[1.],"[1.0, 0.0123862970886443, 0.00047121678417658976, 0.0]",,,,,,,
71.27414414414416,0,3,[1.60131550e-05 4.71216784e-04 1.23862971e-02 1.00000000e+00],[1.],"[1.0, 0.0123862970886443, 0.00047121678417658976, 1.6013154962707878e-05]",,,,,,,
71.27414414414416,1,0,[1.],[-0.0123863  1.       ],"[1.0, 0.0123862970886443, 0.00015342035556815826, 1.9003101035126518e-06]",(80.7343787124883+0j),(-80.7343787124883+0j),[1],,,0j,[0.]
71.27414414414416,1,1,[-0.0256571  1.       ],[-0.03804339  1.        ],"[1.0, 0.012386297088644298, 0.0004712167841765897, 1.7926685925634452e-05]",(26.285772291172254+0j),(-8.558210714718506+0j),[1],,,(0.6744166151970862+0j),[0.67441662]
71.27414414414416,1,2,[ 5.02986392e-05 -2.15962678e-02  1.00000000e+00],[-0.03398256  1.        ],"[1.0, 0.012386297088644298, 0.00047121678417658965, 1.6013154962707875e-05]",(29.426854687535315+0j),(-12.007491423858584+0j),[1],,,(0.5483990507143546+0j),[-0.00148013  0.59195464]
71.27414414414416,2,0,[1.],[-3.17796429e-04 -1.23862971e-02  1.00000000e+00],"[1.0, 0.0123862970886443, 0.00047121678417658976, 9.772952060420993e-06]",(39.896069801360746+0j),(-26.49430946574913+0j),[1],(-78.87164024084453+0j),(26.49430946574913+0j),(0.22307670541373675+0j),[0.]
71.27414414414416,2,1,[-0.01963585  1.        ],[-7.45809608e-05 -3.20221468e-02  1.00000000e+00],"[1.0, 0.012386297088644298, 0.00047121678417658976, 1.601315496270788e-05]",(29.237454267547847+0j),(-11.705870329046508+0j),[1],(-458.5983315579118+0j),(274.988207598093+0j),(0.5636901096396395+0j),[0.]
71.27414414414416,3,0,[1.],[-6.24020290e-06 -3.17796429e-04 -1.23862971e-02  1.00000000e+00],"[1.0, 0.0123862970886443, 0.00047121678417658976, 1.6013154962707878e-05]",(33.38657610582589+0j),(-18.357467457350644-0j),[1],(-42.15691748810059+54.97875536514628j),(9.178733728675322-12.61202819211359j),(0.15886246994078246+0j),[0.]
