s	width	allele counts	se_f	f	n	f_per_kb
-5e-4	1.9	3	4.178480222484842	13.07	100	1.307e-4
-5e-4	1.9	4	2.941362976855486	6.43	100	6.43e-5
-5e-4	1.9	5	3.0841890704401087	5.73	100	5.7300000000000004e-5
-5e-4	1.9	6	2.115145003028961	4.529999999999999	100	4.5299999999999997e-5
-5e-4	1.9	7	2.021975231891785	3.75	100	3.75e-5
-5e-4	1.9	8	1.7995229446391687	2.79	100	2.79e-5
-5e-4	1.9	9	1.8167292177165677	2.65	100	2.65e-5
-5e-4	1.9	10	1.3902982748062718	2.08	100	2.08e-5
-5e-4	1.9	20	0.4182261724391856	1.406	100	1.406e-5
-5e-4	1.9	50	0.19475127306744802	0.577	100	5.77e-6
-5e-4	1.9	80	0.12973944362576564	0.2773333333333333	100	2.773333333333333e-6
-5e-4	1.9	100	0.10704832289365132	0.1805	100	1.8049999999999999e-6
-5e-4	1.9	200	0.03750609378097204	0.11560000000000001	100	1.1560000000000002e-6
-5e-4	1.9	500	0.012671981872585072	0.039400000000000004	100	3.9400000000000006e-7
-5e-4	1.9	800	0.005754030451970148	0.011000000000000001	100	1.1e-7
-5e-4	1.9	1000	0.0039962103260085015	0.0037	100	3.7e-8
-5e-4	10	2	16.407300050571852	189.45	100	0.0018945
-5e-4	10	3	12.79079530148319	143.54	100	0.0014353999999999999
-5e-4	10	4	8.43743462376468	77.04	100	7.704000000000001e-4
-5e-4	10	5	7.937094855643011	64.55	100	6.455e-4
-5e-4	10	6	7.724393997347795	46.48	100	4.6479999999999997e-4
-5e-4	10	7	7.895856220483341	39.17	100	3.917e-4
-5e-4	10	8	5.79449407767077	31.86	100	3.186e-4
-5e-4	10	9	5.809596727950584	28.81	100	2.881e-4
-5e-4	10	10	4.614984377880471	22.57	100	2.257e-4
-5e-4	10	20	1.0882401695704242	12.924	100	1.2923999999999998e-4
-5e-4	10	50	0.36207331016027017	3.445	100	3.4450000000000004e-5
-5e-4	10	80	0.17702618903692838	0.8413333333333334	100	8.413333333333333e-6
-5e-4	10	100	0.11914149977945124	0.3585	100	3.585e-6
-5e-4	10	200	0.028164559720372406	0.0863	100	8.63e-7
-5e-4	10	500	0.0031560605656500975	0.0025000000000000005	100	2.5000000000000005e-8
-5e-4	10	800	0	0	100	0
-5e-4	10	1000	0	0	100	0
-5e-4	100	2	16.117447726365402	218.84	100	0.0021884
-5e-4	100	3	13.311235476055177	151.73	100	0.0015172999999999999
-5e-4	100	4	10.904447243990393	90.61	100	9.061e-4
-5e-4	100	5	9.606584442270032	78.58	100	7.857999999999999e-4
-5e-4	100	6	7.346400204154138	57.51	100	5.751e-4
-5e-4	100	7	7.545652303602964	51.35	100	5.135000000000001e-4
-5e-4	100	8	6.560518580143192	42.5	100	4.2500000000000003e-4
-5e-4	100	9	6.270751408908125	38.03	100	3.8030000000000003e-4
-5e-4	100	10	6.063635606439156	31.8	100	3.1800000000000003e-4
-5e-4	100	20	1.310336143163581	18.383	100	1.8383e-4
-5e-4	100	50	0.42378286797830705	4.3646666666666665	100	4.364666666666666e-5
-5e-4	100	80	0.16844805571673266	0.6803333333333333	100	6.803333333333333e-6
-5e-4	100	100	0.11613624009165383	0.1835	100	1.835e-6
-5e-4	100	200	0.012900160518929268	0.0185	100	1.8499999999999998e-7
-5e-4	100	500	3.333333333333333e-4	3.3333333333333396e-5	100	3.3333333333333394e-10
-5e-4	100	800	0	0	100	0
-5e-4	100	1000	0	0	100	0
-5e-4	15	2	16.476870841493927	214.74	100	0.0021474
-5e-4	15	3	11.941591860452114	150.38	100	0.0015037999999999998
-5e-4	15	4	9.27523040090644	87.52	100	8.752e-4
-5e-4	15	5	9.136871687969807	75.82	100	7.581999999999999e-4
-5e-4	15	6	7.293410613960961	56.09	100	5.609e-4
-5e-4	15	7	6.80092091209163	49.7	100	4.97e-4
-5e-4	15	8	6.630287103188448	40.17	100	4.017e-4
-5e-4	15	9	5.785204046408897	34.31	100	3.4310000000000005e-4
-5e-4	15	10	4.6304220197308235	28.56	100	2.8559999999999995e-4
-5e-4	15	20	1.356221727350427	16.616	100	1.6616e-4
-5e-4	15	50	0.37651243825618325	4.016	100	4.0159999999999995e-5
-5e-4	15	80	0.17439296673386862	0.7536666666666667	100	7.536666666666668e-6
-5e-4	15	100	0.0967593599471066	0.2325	100	2.325e-6
-5e-4	15	200	0.01747032115366289	0.037200000000000004	100	3.7200000000000005e-7
-5e-4	15	500	0.0011111111111111124	3.333333333333334e-4	100	3.333333333333334e-9
-5e-4	15	800	0	0	100	0
-5e-4	15	1000	0	0	100	0
-5e-4	20	2	15.573647127390712	215.87	100	0.0021587000000000004
-5e-4	20	3	14.513925740613402	151.15	100	0.0015115
-5e-4	20	4	10.885538548686947	89.7	100	8.97e-4
-5e-4	20	5	8.280413789494611	79.02	100	7.902e-4
-5e-4	20	6	8.439080566512018	58.21	100	5.821e-4
-5e-4	20	7	7.180219742846005	51.2	100	5.120000000000001e-4
-5e-4	20	8	6.622055282283302	41.13	100	4.113e-4
-5e-4	20	9	6.575897219575762	35.5	100	3.55e-4
-5e-4	20	10	5.505405974993574	31.44	100	3.144e-4
-5e-4	20	20	1.368770000084497	17.598	100	1.7597999999999998e-4
-5e-4	20	50	0.39887946304386157	4.241333333333333	100	4.2413333333333336e-5
-5e-4	20	80	0.15603245798912474	0.7086666666666667	100	7.086666666666667e-6
-5e-4	20	100	0.1081011497897159	0.209	100	2.09e-6
-5e-4	20	200	0.01372566717482029	0.0243	100	2.43e-7
-5e-4	20	500	7.956108552531406e-4	1.9999999999999996e-4	100	1.9999999999999997e-9
-5e-4	20	800	0	0	100	0
-5e-4	20	1000	0	0	100	0
-5e-4	25	2	15.830857860711804	220.51	100	0.0022050999999999998
-5e-4	25	3	12.581897369401064	150.17	100	0.0015017
-5e-4	25	4	10.438172950543334	90.29	100	9.029000000000001e-4
-5e-4	25	5	9.379216223634945	76.7	100	7.67e-4
-5e-4	25	6	7.639107251240787	58.74	100	5.874e-4
-5e-4	25	7	7.717296590559849	50.83	100	5.082999999999999e-4
-5e-4	25	8	7.4864119333872905	41.71	100	4.171e-4
-5e-4	25	9	5.668226166869832	36.55	100	3.655e-4
-5e-4	25	10	6.093306478291065	31.270000000000003	100	3.1270000000000007e-4
-5e-4	25	20	1.4859829926837842	18.256	100	1.8256000000000001e-4
-5e-4	25	50	0.3866357528568786	4.329	100	4.329e-5
-5e-4	25	80	0.17957769390475017	0.6876666666666666	100	6.876666666666666e-6
-5e-4	25	100	0.09333333333333334	0.174	100	1.7399999999999999e-6
-5e-4	25	200	0.015232540924950874	0.0223	100	2.23e-7
-5e-4	25	500	6.564879518897747e-4	1.3333333333333329e-4	100	1.3333333333333329e-9
-5e-4	25	800	0	0	100	0
-5e-4	25	1000	0	0	100	0
-5e-4	30	2	16.279304578997152	220.12	100	0.0022012000000000004
-5e-4	30	3	12.70572526640863	149.17	100	0.0014916999999999999
-5e-4	30	4	9.175477858912524	89.65	100	8.965e-4
-5e-4	30	5	8.677679483140711	78.97	100	7.897000000000001e-4
-5e-4	30	6	7.53137544951891	58.16	100	5.815999999999999e-4
-5e-4	30	7	8.455343179482915	51.89	100	5.189e-4
-5e-4	30	8	6.752560307547849	41.67	100	4.1670000000000005e-4
-5e-4	30	9	6.553863846093487	36.42	100	3.642e-4
-5e-4	30	10	5.835895541189609	32.23	100	3.223e-4
-5e-4	30	20	1.3362453050063507	18.252	100	1.8252e-4
-5e-4	30	50	0.39502674333028115	4.359	100	4.359e-5
-5e-4	30	80	0.15592272684002828	0.6636666666666666	100	6.636666666666666e-6
-5e-4	30	100	0.09615853912401454	0.186	100	1.86e-6
-5e-4	30	200	0.013734495390671026	0.0195	100	1.9499999999999999e-7
-5e-4	30	500	5.714886933258851e-4	1e-4	100	1e-9
-5e-4	30	800	0	0	100	0
-5e-4	30	1000	0	0	100	0
-5e-4	35	2	17.38327304675911	214.94	100	0.0021494
-5e-4	35	3	12.524315743723688	151.51	100	0.0015151
-5e-4	35	4	10.559552140793725	87.97	100	8.797e-4
-5e-4	35	5	9.860947359573668	77.79	100	7.779000000000001e-4
-5e-4	35	6	8.612206512276686	59.46	100	5.946e-4
-5e-4	35	7	6.740979756742196	51.44	100	5.144e-4
-5e-4	35	8	6.475252032846976	43.48	100	4.3479999999999994e-4
-5e-4	35	9	6.289674077406555	36.66	100	3.6659999999999997e-4
-5e-4	35	10	5.955550844261667	31.31	100	3.1309999999999997e-4
-5e-4	35	20	1.242705991704466	18.195	100	1.8195e-4
-5e-4	35	50	0.4386536896957854	4.386	100	4.3860000000000004e-5
-5e-4	35	80	0.14696174784986965	0.6806666666666666	100	6.806666666666667e-6
-5e-4	35	100	0.09730717788882215	0.17400000000000002	100	1.7400000000000003e-6
-5e-4	35	200	0.013407370202898687	0.0198	100	1.9800000000000003e-7
-5e-4	35	500	0	0	100	0
-5e-4	35	800	0	0	100	0
-5e-4	35	1000	0	0	100	0
-5e-4	40	2	14.939609070920136	223.8	100	0.002238
-5e-4	40	3	13.74690047709929	148.65	100	0.0014865
-5e-4	40	4	10.797544614261598	91.83	100	9.182999999999999e-4
-5e-4	40	5	8.320905885026868	77.57	100	7.756999999999999e-4
-5e-4	40	6	7.80636233653633	59.99	100	5.999000000000001e-4
-5e-4	40	7	6.3187631445376775	52.25	100	5.225e-4
-5e-4	40	8	5.943258637508823	41.97	100	4.1969999999999996e-4
-5e-4	40	9	6.697775901013859	37.22	100	3.722e-4
-5e-4	40	10	5.518893169665618	32.08	100	3.2079999999999994e-4
-5e-4	40	20	1.4939375806738024	18.237000000000002	100	1.8237e-4
-5e-4	40	50	0.4353796542353695	4.377	100	4.377e-5
-5e-4	40	80	0.1487316371447802	0.6829999999999999	100	6.83e-6
-5e-4	40	100	0.10647710428713647	0.174	100	1.7399999999999999e-6
-5e-4	40	200	0.015549205052920807	0.0208	100	2.0799999999999998e-7
-5e-4	40	500	4.6901764712096604e-4	6.666666666666664e-5	100	6.666666666666664e-10
-5e-4	40	800	0	0	100	0
-5e-4	40	1000	0	0	100	0
-5e-4	45	2	14.422943982811313	222.17	100	0.0022216999999999996
-5e-4	45	3	12.414296092600155	151.08	100	0.0015108000000000003
-5e-4	45	4	10.790469981620006	90.01	100	9.001e-4
-5e-4	45	5	9.771588376202683	78.03	100	7.802999999999999e-4
-5e-4	45	6	7.489055988304507	57.93	100	5.793e-4
-5e-4	45	7	6.243307527976567	51.97	100	5.197e-4
-5e-4	45	8	6.958890832321027	42.41	100	4.2409999999999995e-4
-5e-4	45	9	7.173879386673954	37.99	100	3.799e-4
-5e-4	45	10	5.633557463714176	31.979999999999997	100	3.1979999999999997e-4
-5e-4	45	20	1.538113760225146	18.592	100	1.8591999999999998e-4
-5e-4	45	50	0.35033717925660207	4.370333333333333	100	4.3703333333333325e-5
-5e-4	45	80	0.15081186948497563	0.6809999999999999	100	6.809999999999999e-6
-5e-4	45	100	0.09828195884465996	0.1715	100	1.715e-6
-5e-4	45	200	0.014290987482757207	0.0191	100	1.9099999999999998e-7
-5e-4	45	500	4.690176471209661e-4	6.666666666666664e-5	100	6.666666666666664e-10
-5e-4	45	800	0	0	100	0
-5e-4	45	1000	0	0	100	0
-5e-4	5	2	10.953270808947499	83.16	100	8.316e-4
-5e-4	5	3	10.443034506165807	62.56	100	6.256e-4
-5e-4	5	4	6.926825325566474	32.33	100	3.233e-4
-5e-4	5	5	6.271435967217485	26.32	100	2.632e-4
-5e-4	5	6	4.6974203107405215	18.93	100	1.8930000000000002e-4
-5e-4	5	7	4.01008828840564	15.4	100	1.54e-4
-5e-4	5	8	3.718300361153948	13.05	100	1.305e-4
-5e-4	5	9	3.0300015001496434	10.47	100	1.0470000000000001e-4
-5e-4	5	10	3.0760561132920206	9.25	100	9.25e-5
-5e-4	5	20	0.8110449675535503	5.728	100	5.728e-5
-5e-4	5	50	0.2648134256279638	1.9253333333333333	100	1.9253333333333334e-5
-5e-4	5	80	0.16307200973541422	0.7103333333333334	100	7.103333333333334e-6
-5e-4	5	100	0.13060078735048145	0.40800000000000003	100	4.08e-6
-5e-4	5	200	0.044731635247542575	0.1797	100	1.797e-6
-5e-4	5	500	0.009086873402768132	0.025766666666666667	100	2.5766666666666663e-7
-5e-4	5	800	0.001698682396895276	8.999999999999999e-4	100	8.999999999999998e-9
-5e-4	5	1000	4.999999999999993e-4	5.000000000000001e-5	100	5.000000000000001e-10
-5e-4	50	2	16.928999087394686	218.43	100	0.0021843
-5e-4	50	3	14.390972900054429	150.03	100	0.0015003
-5e-4	50	4	10.62527480333872	90.65	100	9.065e-4
-5e-4	50	5	10.442004335636646	78.07	100	7.806999999999998e-4
-5e-4	50	6	7.349816186803447	56.98	100	5.698e-4
-5e-4	50	7	6.818750144663869	52.64	100	5.264e-4
-5e-4	50	8	5.751583005634801	42.49	100	4.249e-4
-5e-4	50	9	6.812785069561524	38.01	100	3.8009999999999997e-4
-5e-4	50	10	6.265336738312191	32.41	100	3.2409999999999996e-4
-5e-4	50	20	1.416203489344777	18.332	100	1.8332e-4
-5e-4	50	50	0.3933961029638709	4.392666666666667	100	4.3926666666666674e-5
-5e-4	50	80	0.14193626555337008	0.6833333333333333	100	6.833333333333334e-6
-5e-4	50	100	0.09999999999999998	0.18	100	1.8e-6
-5e-4	50	200	0.01230052967571032	0.0189	100	1.8899999999999999e-7
-5e-4	50	500	3.333333333333335e-4	3.3333333333333335e-5	100	3.333333333333333e-10
-5e-4	50	800	0	0	100	0
-5e-4	50	1000	0	0	100	0
-5e-4	55	2	15.840888149776747	215.34	100	0.0021534
-5e-4	55	3	12.026334739758713	147.56	100	0.0014756
-5e-4	55	4	10.148767154067274	87.25	100	8.725e-4
-5e-4	55	5	10.05339281390651	80.4	100	8.04e-4
-5e-4	55	6	8.190725230282103	58.23	100	5.823e-4
-5e-4	55	7	6.9431748334372765	51.88	100	5.188e-4
-5e-4	55	8	6.474690429790154	42.24	100	4.224e-4
-5e-4	55	9	6.0559262234808005	37.45	100	3.7450000000000005e-4
-5e-4	55	10	5.067015538228242	30.89	100	3.0890000000000003e-4
-5e-4	55	20	1.3872765995418375	18.147	100	1.8147e-4
-5e-4	55	50	0.36659916734077497	4.423666666666667	100	4.423666666666666e-5
-5e-4	55	80	0.14937204885344396	0.6933333333333334	100	6.933333333333334e-6
-5e-4	55	100	0.10492902844351988	0.17	100	1.7e-6
-5e-4	55	200	0.01331968998941572	0.0194	100	1.94e-7
-5e-4	55	500	4.690176471209658e-4	6.666666666666667e-5	100	6.666666666666666e-10
-5e-4	55	800	0	0	100	0
-5e-4	55	1000	0	0	100	0
-5e-4	60	2	16.209097707301556	218.85	100	0.0021885
-5e-4	60	3	14.040763166688281	151.22	100	0.0015122
-5e-4	60	4	9.539810260061769	88.11	100	8.811e-4
-5e-4	60	5	10.485251787654173	79.33	100	7.933e-4
-5e-4	60	6	9.115305144578972	57.89	100	5.788999999999999e-4
-5e-4	60	7	7.95743093408338	51.95	100	5.195000000000001e-4
-5e-4	60	8	6.069163655294483	42.44	100	4.2439999999999996e-4
-5e-4	60	9	6.7976228762470186	36.88	100	3.688e-4
-5e-4	60	10	4.983720974078981	32.47	100	3.247e-4
-5e-4	60	20	1.3867376875752002	18.267	100	1.8267e-4
-5e-4	60	50	0.4217216596870005	4.414	100	4.4139999999999994e-5
-5e-4	60	80	0.14175586417520217	0.678	100	6.78e-6
-5e-4	60	100	0.09491490074713442	0.1825	100	1.825e-6
-5e-4	60	200	0.012714423528283366	0.018600000000000002	100	1.8600000000000002e-7
-5e-4	60	500	0	0	100	0
-5e-4	60	800	0	0	100	0
-5e-4	60	1000	0	0	100	0
-5e-4	65	2	17.375063403706708	218.69	100	0.0021869000000000003
-5e-4	65	3	14.12073123124474	150.17	100	0.0015017
-5e-4	65	4	9.070743290292357	89.62	100	8.962000000000001e-4
-5e-4	65	5	10.212188202280055	78.29	100	7.829e-4
-5e-4	65	6	7.973763797035192	59.07	100	5.907e-4
-5e-4	65	7	6.966086680221803	52.17	100	5.217e-4
-5e-4	65	8	6.536733808936147	40.28	100	4.0280000000000003e-4
-5e-4	65	9	5.925462944877059	37.8	100	3.7799999999999997e-4
-5e-4	65	10	5.136520065553953	31.8	100	3.1800000000000003e-4
-5e-4	65	20	1.470818847040002	18.325	100	1.8325e-4
-5e-4	65	50	0.402765969872199	4.398666666666666	100	4.3986666666666657e-05
-5e-4	65	80	0.15964888522765583	0.684	100	6.840000000000001e-6
-5e-4	65	100	0.09776672917374976	0.1715	100	1.715e-6
-5e-4	65	200	0.014088823566747845	0.0193	100	1.93e-7
-5e-4	65	500	0	0	100	0
-5e-4	65	800	0	0	100	0
-5e-4	65	1000	0	0	100	0
-5e-4	70	2	15.791072788065412	219.66	100	0.0021966
-5e-4	70	3	13.53269143126146	149.24	100	0.0014924
-5e-4	70	4	9.940713142314177	92.48	100	9.248e-4
-5e-4	70	5	9.583503292300541	78.93	100	7.893000000000002e-4
-5e-4	70	6	7.801029458094655	58.05	100	5.805e-4
-5e-4	70	7	6.884325631021487	51.2	100	5.120000000000001e-4
-5e-4	70	8	6.336195525500592	42.29	100	4.2290000000000003e-4
-5e-4	70	9	6.347671170825509	37.9	100	3.79e-4
-5e-4	70	10	5.929927520976996	31.259999999999998	100	3.1259999999999995e-4
-5e-4	70	20	1.2654842966431876	18.358	100	1.8358e-4
-5e-4	70	50	0.42171207884180584	4.398	100	4.3979999999999996e-5
-5e-4	70	80	0.15577185538966146	0.68	100	6.8e-6
-5e-4	70	100	0.09544552626943016	0.1675	100	1.675e-6
-5e-4	70	200	0.014551892514637933	0.0206	100	2.0600000000000002e-7
-5e-4	70	500	0	0	100	0
-5e-4	70	800	0	0	100	0
-5e-4	70	1000	0	0	100	0
-5e-4	75	2	13.647580908221968	217.69	100	0.0021769
-5e-4	75	3	12.487747530433115	151.66	100	0.0015166000000000001
-5e-4	75	4	10.556725081408745	89.7	100	8.97e-4
-5e-4	75	5	9.679802986558448	78.72	100	7.871999999999999e-4
-5e-4	75	6	8.327416080985662	58.26	100	5.826e-4
-5e-4	75	7	7.543081651956367	51.03	100	5.103e-4
-5e-4	75	8	6.979414174715685	42.43	100	4.243e-4
-5e-4	75	9	6.074586904523308	37.22	100	3.722e-4
-5e-4	75	10	5.946427498927402	32.56	100	3.256e-4
-5e-4	75	20	1.2481982975068464	18.291	100	1.8291000000000002e-4
-5e-4	75	50	0.4101632534742246	4.402	100	4.402e-5
-5e-4	75	80	0.1386397765950342	0.693	100	6.93e-6
-5e-4	75	100	0.0909045453409034	0.163	100	1.63e-6
-5e-4	75	200	0.013104089885114937	0.02	100	2.0000000000000002e-7
-5e-4	75	500	0	0	100	0
-5e-4	75	800	0	0	100	0
-5e-4	75	1000	0	0	100	0
-5e-4	80	2	15.842418446128175	221.74	100	0.0022174
-5e-4	80	3	12.511857002722085	147.17	100	0.0014716999999999998
-5e-4	80	4	10.452098527872943	91.31	100	9.131e-4
-5e-4	80	5	10.43839068055991	78.36	100	7.836e-4
-5e-4	80	6	8.132637824211647	58.96	100	5.896e-4
-5e-4	80	7	6.450581369148055	51.81	100	5.181000000000001e-4
-5e-4	80	8	6.163389792749907	41.65	100	4.165e-4
-5e-4	80	9	6.1127123705645205	36.78	100	3.678e-4
-5e-4	80	10	5.154031470998253	32.04	100	3.204e-4
-5e-4	80	20	1.364610056411943	18.431	100	1.8431e-4
-5e-4	80	50	0.4189431414643549	4.408	100	4.4080000000000005e-5
-5e-4	80	80	0.15321873920199422	0.6743333333333333	100	6.743333333333333e-6
-5e-4	80	100	0.10622541307916095	0.177	100	1.7699999999999998e-6
-5e-4	80	200	0.012669457427812428	0.0197	100	1.97e-7
-5e-4	80	500	0	0	100	0
-5e-4	80	800	0	0	100	0
-5e-4	80	1000	0	0	100	0
-5e-4	85	2	14.861230151510393	220.82	100	0.0022082
-5e-4	85	3	12.93712846536251	149.62	100	0.0014962
-5e-4	85	4	9.682724384962714	90.68	100	9.068e-4
-5e-4	85	5	9.94901649877662	78.63	100	7.863e-4
-5e-4	85	6	7.845548181142361	57.769999999999996	100	5.777e-4
-5e-4	85	7	6.092510719620186	51.95	100	5.195000000000001e-4
-5e-4	85	8	7.895907391513246	42.91	100	4.2909999999999997e-4
-5e-4	85	9	5.149041295486595	37.35	100	3.735e-4
-5e-4	85	10	5.615598765487925	32.02	100	3.2020000000000003e-4
-5e-4	85	20	1.4074387512015716	18.395	100	1.8395e-4
-5e-4	85	50	0.38145492045743706	4.398333333333333	100	4.3983333333333336e-5
-5e-4	85	80	0.15278925576718408	0.68	100	6.8e-6
-5e-4	85	100	0.10083489856035344	0.178	100	1.78e-6
-5e-4	85	200	0.012463684621468657	0.0189	100	1.8899999999999999e-7
-5e-4	85	500	3.333333333333335e-4	3.3333333333333335e-5	100	3.333333333333333e-10
-5e-4	85	800	0	0	100	0
-5e-4	85	1000	0	0	100	0
-5e-4	90	2	16.33110374392832	218.11	100	0.0021811
-5e-4	90	3	12.90789046915244	150.25	100	0.0015025
-5e-4	90	4	8.219826978443985	89.01	100	8.901000000000001e-4
-5e-4	90	5	8.056266774594446	76.16	100	7.616e-4
-5e-4	90	6	8.172385134578446	59.2	100	5.92e-4
-5e-4	90	7	7.001089381321491	51.43	100	5.143e-4
-5e-4	90	8	6.260175555030225	42.11	100	4.211e-4
-5e-4	90	9	5.693022488143276	37.44	100	3.7439999999999994e-4
-5e-4	90	10	5.932073410662999	31.68	100	3.168e-4
-5e-4	90	20	1.35033703237751	18.332	100	1.8332e-4
-5e-4	90	50	0.3795967793949894	4.421666666666667	100	4.4216666666666666e-5
-5e-4	90	80	0.14405191419862257	0.6823333333333333	100	6.823333333333334e-6
-5e-4	90	100	0.08850041374097196	0.186	100	1.86e-6
-5e-4	90	200	0.013257359305592341	0.018	100	1.8e-7
-5e-4	90	500	0	0	100	0
-5e-4	90	800	0	0	100	0
-5e-4	90	1000	0	0	100	0
-5e-4	95	2	15.002286021089784	221.89	100	0.0022189
-5e-4	95	3	12.562164614348108	150.01	100	0.0015000999999999999
-5e-4	95	4	9.714401472020596	90.29	100	9.029000000000001e-4
-5e-4	95	5	7.98672509717079	77.99	100	7.798999999999999e-4
-5e-4	95	6	7.9775948883119066	58.12	100	5.811999999999999e-4
-5e-4	95	7	7.9192579491166	52.75	100	5.275000000000001e-4
-5e-4	95	8	7.201963817479426	42.52	100	4.2520000000000004e-4
-5e-4	95	9	6.551274068392492	37.3	100	3.7299999999999996e-4
-5e-4	95	10	5.341612891517719	32.45	100	3.2450000000000003e-4
-5e-4	95	20	1.4695563819044029	18.22	100	1.8219999999999998e-4
-5e-4	95	50	0.43955326265092237	4.398333333333333	100	4.3983333333333336e-5
-5e-4	95	80	0.1365483597318348	0.671	100	6.71e-6
-5e-4	95	100	0.10671873729054748	0.175	100	1.75e-6
-5e-4	95	200	0.012634728474975772	0.018600000000000002	100	1.8600000000000002e-7
-5e-4	95	500	0	0	100	0
-5e-4	95	800	0	0	100	0
-5e-4	95	1000	0	0	100	0
