sigma,m,n,p,q,tc,pole,residue,multiplicity_pole,pole_2,res_2,remainder,k
11.768119524349991,1,1,[-0.12874538  1.        ],[-0.19616328  1.        ],"[1.0, 0.06741790065307507, 0.013224916393414629, 0.002594242952073138]",(5.097794091662155+0j),(-1.752023003410577+0j),[1],,,(0.6563174243784877+0j),[0.65631742]
11.768119524349991,1,2,[ 0.00177657 -0.10239371  1.        ],[-0.16981161  1.        ],"[1.0, 0.06741790065307507, 0.013224916393414629, 0.0022457443903270867]",(5.888878738995071+0j),(-2.70078970836831+0j),[1],,,(0.47976492592274184+0j),[-0.01046203  0.54137454]
11.768119524349991,2,0,[1.],[-0.00867974 -0.0674179   1.        ],"[1.0, 0.06741790065307507, 0.013224916393414629, 0.0014767661552032472]",(7.530978910232114+0j),(-5.0466353366681505+0j),[1],(-15.298248073456916+0j),(5.0466353366681505+0j),(0.22106028120329516+0j),[]
11.768119524349991,2,1,[-0.08859459  1.        ],[-0.00270688 -0.15601249  1.        ],"[1.0, 0.06741790065307507, 0.013224916393414629, 0.0022457443903270867]",(5.821699712486544+0j),(-2.582143964303294+0j),[1],(-63.45719253568919+0j),(35.311528075150314+0j),(0.5097011070652641+0j),[]
11.768119524349991,3,0,[1.],[-7.68978235e-04 -8.67974306e-03 -6.74179007e-02  1.00000000e+00],"[1.0, 0.06741790065307507, 0.013224916393414629, 0.0022457443903270867]",(6.441680952367518+0j),(-3.6367734387331194-0j),[1],(-8.86452625849261+11.103923955178987j),(1.8183867193665602-2.506555703051201j),(0.15567329909648697+0j),[]
12.91549665014884,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
12.91549665014884,0,1,[0.062397 1.      ],[1.],"[1.0, 0.062396995108410964, 0.0, 0.0]",,,,,,,
12.91549665014884,0,2,[0.01140277 0.062397   1.        ],[1.],"[1.0, 0.062396995108410964, 0.011402768238778987, 0.0]",,,,,,,
12.91549665014884,0,3,[0.00180962 0.01140277 0.062397   1.        ],[1.],"[1.0, 0.062396995108410964, 0.011402768238778987, 0.0018096222752593896]",,,,,,,
12.91549665014884,1,0,[1.],[-0.062397  1.      ],"[1.0, 0.062396995108410964, 0.003893384998559062, 0.00024293552471025043]",(16.02641278257969+0j),(-16.02641278257969+0j),[1],,,0j,[]
12.91549665014884,1,1,[-0.12034848  1.        ],[-0.18274547  1.        ],"[1.0, 0.06239699510841096, 0.011402768238778987, 0.0020838042486084406]",(5.472091846627978+0j),(-1.8684024668627366+0j),[1],,,(0.6585579118131786+0j),[0.65855791]
12.91549665014884,1,2,[ 0.00150035 -0.09630326  1.        ],[-0.15870026  1.        ],"[1.0, 0.06239699510841096, 0.011402768238778987, 0.0018096222752593896]",(6.301186935347888+0j),(-2.852839828336225+0j),[1],,,(0.4876822898721187+0j),[-0.00945398  0.54725358]
12.91549665014884,2,0,[1.],[-0.00750938 -0.062397    1.        ],"[1.0, 0.062396995108410964, 0.011402768238778987, 0.0011800614233246224]",(8.11028482018394+0j),(-5.428779413890532+0j),[1],(-16.419488534040948+0j),(5.428779413890532+0j),(0.2213138839685001+0j),[]
12.91549665014884,2,1,[-0.08383656  1.        ],[-0.00227823 -0.14623355  1.        ],"[1.0, 0.06239699510841096, 0.011402768238778983, 0.0018096222752593894]",(6.233092835292508+0j),(-2.733933479748612+0j),[1],(-70.42033720483559+0j),(39.53285925016913+0j),(0.5157350327242195+0j),[]
12.91549665014884,3,0,[1.],[-6.29560852e-04 -7.50938324e-03 -6.23969951e-02  1.00000000e+00],"[1.0, 0.062396995108410964, 0.011402768238778987, 0.0018096222752593896]",(6.919982229209183+0j),(-3.8945612035402797-0j),[1],(-9.42397634108594+11.862887672349924j),(1.9472806017701394-2.6828437020651683j),(0.15606734188341975+0j),[]
14.174741629268064,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
14.174741629268064,0,1,[0.05763981 1.        ],[1.],"[1.0, 0.05763980844430309, 0.0, 0.0]",,,,,,,
14.174741629268064,0,2,[0.00978933 0.05763981 1.        ],[1.],"[1.0, 0.05763980844430309, 0.009789333601243712, 0.0]",,,,,,,
14.174741629268064,0,3,[0.00144824 0.00978933 0.05763981 1.        ],[1.],"[1.0, 0.05763980844430309, 0.009789333601243712, 0.001448244473365561]",,,,,,,
14.174741629268064,1,0,[1.],[-0.05763981  1.        ],"[1.0, 0.05763980844430309, 0.0033223475174959534, 0.00019149947449387264]",(17.3491208071292+0j),(-17.3491208071292+0j),[1],,,0j,[]
14.174741629268064,1,1,[-0.11219652  1.        ],[-0.16983633  1.        ],"[1.0, 0.05763980844430308, 0.00978933360124371, 0.0016625845044061862]",(5.888021676672668+0j),(-1.9983029486267063+0j),[1],,,(0.6606155584406831+0j),[0.66061556]
14.174741629268064,1,2,[ 0.00126204 -0.09030126  1.        ],[-0.14794107  1.        ],"[1.0, 0.05763980844430308, 0.009789333601243712, 0.0014482444733655614]",(6.7594482708395045+0j),(-3.023339199832903+0j),[1],,,(0.49506123989242223+0j),[-0.00853069  0.55272397]
14.174741629268064,2,0,[1.],[-0.00646699 -0.05763981  1.        ],"[1.0, 0.05763980844430309, 0.009789333601243712, 0.0009370111526522618]",(8.753061806260032+0j),(-5.853030421560584+0j),[1],(-17.66599399721653+0j),(5.853030421560584+0j),(0.22154578366083647+0j),[]
14.174741629268064,2,1,[-0.07905279  1.        ],[-0.0019104 -0.1366926  1.       ],"[1.0, 0.05763980844430308, 0.009789333601243712, 0.001448244473365561]",(6.690151098532338+0j),(-2.9036200552363445+0j),[1],(-78.24204297320398+0j),(44.28389138683726+0j),(0.5214028893382142+0j),[]
14.174741629268064,3,0,[1.],[-5.11233321e-04 -6.46698608e-03 -5.76398084e-02  1.00000000e+00],"[1.0, 0.05763980844430309, 0.009789333601243712, 0.001448244473365561]",(7.451078077665782+0j),(-4.181289590740592-0j),[1],(-10.050426151751008+12.708600789032943j),(2.0906447953702965-2.8791075694152557j),(0.1564281913548525+0j),[]
15.556761439304724,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
15.556761439304724,0,1,[0.05315251 1.        ],[1.],"[1.0, 0.05315251278003496, 0.0, 0.0]",,,,,,,
15.556761439304724,0,2,[0.00837065 0.05315251 1.        ],[1.],"[1.0, 0.05315251278003496, 0.008370650782521707, 0.0]",,,,,,,
15.556761439304724,0,3,[0.00115163 0.00837065 0.05315251 1.        ],[1.],"[1.0, 0.05315251278003496, 0.008370650782521707, 0.0011516335221016104]",,,,,,,
15.556761439304724,1,0,[1.],[-0.05315251  1.        ],"[1.0, 0.05315251278003496, 0.0028251896148317798, 0.00015016592710836822]",(18.813785984839047+0j),(-18.813785984839047+0j),[1],,,0j,[]
15.556761439304724,1,1,[-0.10433112  1.        ],[-0.15748363  1.        ],"[1.0, 0.053152512780034966, 0.00837065078252171, 0.001318240490584107]",(6.349866236328934+0j),(-2.1431519021085075+0j),[1],,,(0.6624886537220138+0j),[0.66248865]
15.556761439304724,1,2,[ 0.00105793 -0.08442741  1.        ],[-0.13757993  1.        ],"[1.0, 0.053152512780034966, 0.008370650782521707, 0.0011516335221016104]",(7.268502194383981+0j),(-3.214356199518979+0j),[1],,,(0.5018773743672472+0j),[-0.00768958  0.55776911]
15.556761439304724,2,0,[1.],[-0.00554546 -0.05315251  1.        ],"[1.0, 0.05315251278003496, 0.008370650782521707, 0.0007396763182820212]",(9.465724297172043+0j),(-6.323665733493347+0j),[1],(-19.05059220495269+0j),(6.323665733493347+0j),(0.22175605089185257+0j),[]
15.556761439304724,2,1,[-0.07428728  1.        ],[-0.00159691 -0.12743979  1.        ],"[1.0, 0.053152512780034966, 0.008370650782521707, 0.0011516335221016102]",(7.197672864678707+0j),(-3.0932081125523974+0j),[1],(-87.00187287124251+0j),(49.61271889993424+0j),(0.5266768381136191+0j),[]
15.556761439304724,3,0,[1.],[-4.11957204e-04 -5.54546117e-03 -5.31525128e-02  1.00000000e+00],"[1.0, 0.05315251278003496, 0.008370650782521707, 0.0011516335221016104]",(8.040380479421462+0j),(-4.499963434112488-0j),[1],(-10.750817980011751+13.650113642886433j),(2.2499817170562433-3.09739933904021j),(0.15675613631451113+0j),[]
17.07352647470692,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
17.07352647470692,0,1,[0.04893724 1.        ],[1.],"[1.0, 0.04893724293873438, 0.0, 0.0]",,,,,,,
17.07352647470692,0,2,[0.00713134 0.04893724 1.        ],[1.],"[1.0, 0.04893724293873438, 0.00713134262606783, 0.0]",,,,,,,
17.07352647470692,0,3,[9.10351501e-04 7.13134263e-03 4.89372429e-02 1.00000000e+00],[1.],"[1.0, 0.04893724293873438, 0.00713134262606783, 0.0009103515011871691]",,,,,,,
17.07352647470692,1,0,[1.],[-0.04893724  1.        ],"[1.0, 0.04893724293873438, 0.002394853746444708, 0.00011719753959250286]",(20.434334669239995+0j),(-20.434334669239995+0j),[1],,,0j,[]
17.07352647470692,1,1,[-0.096787  1.      ],[-0.14572424  1.        ],"[1.0, 0.04893724293873439, 0.007131342626067832, 0.0010392094976425183]",(6.862276222691885+0j),(-2.304495630455183+0j),[1],,,(0.6641791213774266+0j),[0.66417912]
17.07352647470692,1,2,[ 8.84259165e-04 -7.87177512e-02  1.00000000e+00],[-0.12765499  1.        ],"[1.0, 0.04893724293873439, 0.007131342626067831, 0.0009103515011871692]",(7.833614397041148+0j),(-3.428134656258345+0j),[1],,,(0.5081184718804221+0j),[-0.00692695  0.56238149]
17.07352647470692,2,0,[1.],[-0.00473649 -0.04893724  1.        ],"[1.0, 0.04893724293873438, 0.00713134262606783, 0.000580778953549964]",(10.255243711002475+0j),(-6.845332654217912+0j),[1],(-20.587209895757514+0j),(6.845332654217912+0j),(0.22194513904424146+0j),[]
17.07352647470692,2,1,[-0.06958162  1.        ],[-0.00133136 -0.11851886  1.        ],"[1.0, 0.048937242938734374, 0.007131342626067828, 0.0009103515011871687]",(7.760880628889988+0j),(-3.304876037032712+0j),[1],(-96.78201188488232+0j),(55.56857655597039+0j),(0.5315385409739822+0j),[]
17.07352647470692,3,0,[1.],[-3.29572548e-04 -4.73648888e-03 -4.89372429e-02  1.00000000e+00],"[1.0, 0.04893724293873438, 0.00713134262606783, 0.0009103515011871692]",(8.693773235518082+0j),(-4.853847806379401-0j),[1],(-11.532692768150348+14.697252847724476j),(2.4269239031897-3.339950283903355j),(0.15705195525327761+0j),[]
18.738174228603853,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
18.738174228603853,0,1,[0.04499251 1.        ],[1.],"[1.0, 0.04499250550148668, 0.0, 0.0]",,,,,,,
18.738174228603853,0,2,[0.00605527 0.04499251 1.        ],[1.],"[1.0, 0.04499250550148668, 0.006055273553579055, 0.0]",,,,,,,
18.738174228603853,0,3,[7.15710185e-04 6.05527355e-03 4.49925055e-02 1.00000000e+00],[1.],"[1.0, 0.04499250550148668, 0.006055273553579055, 0.0007157101853981941]",,,,,,,
18.738174228603853,1,0,[1.],[-0.04499251  1.        ],"[1.0, 0.04499250550148668, 0.0020243255513013093, 9.107947850372422e-05]",(22.225923825623738+0j),(-22.225923825623738+0j),[1],,,0j,[]
18.738174228603853,1,1,[-0.08959154  1.        ],[-0.13458405  1.        ],"[1.0, 0.044992505501486674, 0.006055273553579054, 0.0008149432311001741]",(7.430301059626484+0j),(-2.48400805608075+0j),[1],,,(0.6656921386970531+0j),[0.66569214]
18.738174228603853,1,2,[ 7.37331405e-04 -7.32036716e-02  1.00000000e+00],[-0.11819618  1.        ],"[1.0, 0.04499250550148669, 0.006055273553579055, 0.0007157101853981941]",(8.460510521042997+0j),(-3.6671061144922383+0j),[1],,,(0.5137837185720872+0j),[-0.0062382   0.56656208]
18.738174228603853,2,0,[1.],[-0.00403095 -0.04499251  1.        ],"[1.0, 0.04499250550148668, 0.006055273553579054, 0.0004538043788411006]",(11.129198854854021+0j),(-7.423081145187236+0j),[1],(-22.290966626619625+0j),(7.423081145187236+0j),(0.22211383571102292+0j),[]
18.738174228603853,2,1,[-0.06497375  1.        ],[-0.00110762 -0.10996626  1.        ],"[1.0, 0.044992505501486674, 0.006055273553579054, 0.0007157101853981942]",(8.385454486146239+0j),(-3.540987608396211+0j),[1],(-107.6673664602306+0j),(62.20187486473052+0j),(0.5359789995408333+0j),[]
18.738174228603853,3,0,[1.],[-2.61905807e-04 -4.03094800e-03 -4.49925055e-02  1.00000000e+00],"[1.0, 0.04499250550148668, 0.006055273553579054, 0.0007157101853981941]",(9.417652711082004+0j),(-5.246489655937099-0j),[1],(-12.404241847215165+15.860685646248411j),(2.62324482796855-3.609186469821263j),(0.15731684276742078+0j),[]
20.565123083486537,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
20.565123083486537,0,1,[0.04131366 1.        ],[1.],"[1.0, 0.04131366343737655, 0.0, 0.0]",,,,,,,
20.565123083486537,0,2,[0.00512613 0.04131366 1.        ],[1.],"[1.0, 0.04131366343737655, 0.00512613043525981, 0.0]",,,,,,,
20.565123083486537,0,3,[5.59901700e-04 5.12613044e-03 4.13136634e-02 1.00000000e+00],[1.],"[1.0, 0.04131366343737655, 0.00512613043525981, 0.0005599016999000435]",,,,,,,
20.565123083486537,1,0,[1.],[-0.04131366  1.        ],"[1.0, 0.04131366343737655, 0.0017068187866168241, 7.05149368988789e-05]",(24.20506720532796+0j),(-24.20506720532796+0j),[1],,,0j,[]
20.565123083486537,1,1,[-0.08276467  1.        ],[-0.12407833  1.        ],"[1.0, 0.04131366343737655, 0.00512613043525981, 0.000636041712425916]",(8.059424932538343+0j),(-2.6835013384686297+0j),[1],,,(0.6670356308383095+0j),[0.66703563]
20.565123083486537,1,2,[ 6.13644715e-04 -6.79113567e-02  1.00000000e+00],[-0.10922502  1.        ],"[1.0, 0.04131366343737655, 0.00512613043525981, 0.0005599016999000435]",(9.155411452001223+0j),(-3.9338994264310436+0j),[1],,,(0.5188830993991463+0j),[-0.00561817  0.57031976]
20.565123083486537,2,0,[1.],[-0.00341931 -0.04131366  1.        ],"[1.0, 0.04131366343737655, 0.00512613043525981, 0.0003530435181779538]",(12.095834263915414+0j),(-8.062401865917844+0j),[1],(-24.178284675761496+0j),(8.062401865917844+0j),(0.22226320312081038+0j),[]
20.565123083486537,2,1,[-0.06049702  1.        ],[-9.19957926e-04 -1.01810688e-01  1.00000000e+00],"[1.0, 0.04131366343737655, 0.00512613043525981, 0.0005599016999000434]",(9.077567658922598+0j),(-3.804101655792313+0j),[1],(-119.74642046919551+0j),(69.5647447717064+0j),(0.5399983790481849+0j),[]
20.565123083486537,3,0,[1.],[-2.06858182e-04 -3.41931165e-03 -4.13136634e-02  1.00000000e+00],"[1.0, 0.04131366343737655, 0.00512613043525981, 0.0005599016999000435]",(10.218973631626389+0j),(-5.681741525067202-0j),[1],(-13.37435606144151+17.15198908135384j),(2.8408707625336014-3.907745054987056j),(0.15755234992558703+0j),[]
22.570197196339212,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
22.570197196339212,0,1,[0.03789346 1.        ],[1.],"[1.0, 0.037893459860089344, 0.0, 0.0]",,,,,,,
22.570197196339212,0,2,[0.00432791 0.03789346 1.        ],[1.],"[1.0, 0.037893459860089344, 0.004327906885383168, 0.0]",,,,,,,
22.570197196339212,0,3,[4.36057802e-04 4.32790689e-03 3.78934599e-02 1.00000000e+00],[1.],"[1.0, 0.037893459860089344, 0.004327906885383168, 0.0004360578017254726]",,,,,,,
22.570197196339212,1,0,[1.],[-0.03789346  1.        ],"[1.0, 0.037893459860089344, 0.0014359143001682023, 5.441176089595205e-05]",(26.389778175236867+0j),(-26.389778175236867+0j),[1],,,0j,[]
22.570197196339212,1,1,[-0.07631904  1.        ],[-0.1142125  1.       ],"[1.0, 0.03789345986008934, 0.004327906885383167, 0.000494301076695161]",(8.755608857498439+0j),(-2.904938645427512+0j),[1],,,(0.6682196872077403+0j),[0.66821969]
22.570197196339212,1,2,[ 5.09955334e-04 -6.28614347e-02  1.00000000e+00],[-0.10075489  1.        ],"[1.0, 0.03789345986008934, 0.004327906885383167, 0.0004360578017254724]",(9.925076144166487+0j),(-4.231354875728297+0j),[1],,,(0.5234360461231344+0j),[-0.00506135  0.57367029]
22.570197196339212,2,0,[1.],[-0.00289199 -0.03789346  1.        ],"[1.0, 0.037893459860089344, 0.004327906885383168, 0.00027358697078299076]",(13.16412722572206+0j),(-8.76927008069054+0j),[1],(-26.267016926690182+0j),(8.76927008069054+0j),(0.22239451248979467+0j),[]
22.570197196339212,2,1,[-0.05617955  1.        ],[-7.63155208e-04 -9.40730060e-02  1.00000000e+00],"[1.0, 0.037893459860089344, 0.004327906885383168, 0.0004360578017254726]",(9.84392923828924+0j),(-4.096985662993583+0j),[1],(-133.11244010877013+0j),(77.7118225819318+0j),(0.5436051778376417+0j),[]
22.570197196339212,3,0,[1.],[-1.62470831e-04 -2.89199259e-03 -3.78934599e-02  1.00000000e+00],"[1.0, 0.037893459860089344, 0.004327906885383168, 0.0004360578017254726]",(11.10530257043613+0j),(-6.163789808894606-0j),[1],(-14.452687582314352+18.583733387942264j),(3.081894904447303-4.238493847031981j),(0.15776030636984267+0j),[]
24.77076355991711,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
24.77076355991711,0,1,[0.03472255 1.        ],[1.],"[1.0, 0.03472254797718993, 0.0, 0.0]",,,,,,,
24.77076355991711,0,2,[0.00364528 0.03472255 1.        ],[1.],"[1.0, 0.03472254797718993, 0.003645282014355426, 0.0]",,,,,,,
24.77076355991711,0,3,[3.38251118e-04 3.64528201e-03 3.47225480e-02 1.00000000e+00],[1.],"[1.0, 0.03472254797718993, 0.003645282014355426, 0.0003382511180179654]",,,,,,,
24.77076355991711,1,0,[1.],[-0.03472255  1.        ],"[1.0, 0.03472254797718993, 0.0012056553380282568, 4.186342531864129e-05]",(28.79972980833445+0j),(-28.79972980833445+0j),[1],,,0j,[]
24.77076355991711,1,1,[-0.07026059  1.        ],[-0.10498314  1.        ],"[1.0, 0.03472254797718993, 0.003645282014355426, 0.00038269314143974715]",(9.525339285259586+0j),(-3.1504492959879196+0j),[1],,,(0.6692559496685621+0j),[0.66925595]
24.77076355991711,1,2,[ 4.23325352e-04 -5.80689334e-02  1.00000000e+00],[-0.09279148  1.        ],"[1.0, 0.03472254797718993, 0.003645282014355426, 0.0003382511180179654]",(10.776851339665981+0j),(-4.5625413029580875+0j),[1],,,(0.5274698053220881+0j),[-0.00456211  0.57663503]
24.77076355991711,2,0,[1.],[-0.00243963 -0.03472255  1.        ],"[1.0, 0.03472254797718993, 0.003645282014355426, 0.00021128353394904637]",(14.343864038554935+0j),(-9.550195834706829+0j),[1],(-28.576594117348936+0j),(9.550195834706829+0j),(0.2225091773255725+0j),[]
24.77076355991711,2,1,[-0.05204386  1.        ],[-6.32531324e-04 -8.67664059e-02  1.00000000e+00],"[1.0, 0.03472254797718993, 0.003645282014355426, 0.0003382511180179654]",(10.691833746292069+0j),(-4.422632299875789+0j),[1],(-147.86512880695653+0j),(86.70133686960708+0j),(0.5468150718420197+0j),[]
24.77076355991711,3,0,[1.],[-1.26967584e-04 -2.43962668e-03 -3.47225480e-02  1.00000000e+00],"[1.0, 0.03472254797718993, 0.003645282014355426, 0.0003382511180179654]",(12.08487921277086+0j),(-6.6971873866105405-0j),[1],(-15.649721237431208+20.169578563215897j),(3.3485936933052707-4.604553727427034j),(0.15794274109340062+0j),[]
27.18588242732943,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
27.18588242732943,0,1,[0.03179 1.     ],[1.],"[1.0, 0.03179000010093184, 0.0, 0.0]",,,,,,,
27.18588242732943,0,2,[0.00306389 0.03179    1.        ],[1.],"[1.0, 0.03179000010093184, 0.003063894524127616, 0.0]",,,,,,,
27.18588242732943,0,3,[2.61452797e-04 3.06389452e-03 3.17900001e-02 1.00000000e+00],[1.],"[1.0, 0.03179000010093184, 0.003063894524127616, 0.00026145279653154473]",,,,,,,
27.18588242732943,1,0,[1.],[-0.03179  1.     ],"[1.0, 0.03179000010093184, 0.0010106041064172463, 3.212710464500639e-05]",(31.45643274064311+0j),(-31.45643274064311+0j),[1],,,0j,[]
27.18588242732943,1,1,[-0.06458919  1.        ],[-0.09637919  1.        ],"[1.0, 0.03179000010093183, 0.0030638945241276156, 0.00029529567867802626]",(10.375683578723526+0j),(-3.4223464120487574+0j),[1],,,(0.6701570179851424+0j),[0.67015702]
27.18588242732943,1,2,[ 3.51143037e-04 -5.35434846e-02  1.00000000e+00],[-0.08533348  1.        ],"[1.0, 0.03179000010093184, 0.003063894524127616, 0.00026145279653154473]",(11.718729211442769+0j),(-4.930777066926198+0j),[1],,,(0.5310176239042422+0j),[-0.00411495  0.57923961]
27.18588242732943,2,0,[1.],[-0.00205329 -0.03179     1.        ],"[1.0, 0.03179000010093184, 0.0030638945241276165, 0.0001626753098175165]",(15.6457259003664+0j),(-10.412280684361146+0j),[1],(-31.1281923974248+0j),(10.412280684361146+0j),(0.2226086901266265+0j),[]
27.18588242732943,2,1,[-0.04810692  1.        ],[-5.23971289e-04 -7.98969244e-02  1.00000000e+00],"[1.0, 0.03179000010093184, 0.003063894524127616, 0.0002614527965315448]",(11.629218506086225+0j),(-4.784279655732192+0j),[1],(-164.1126199635616+0j),(96.59641768998168+0j),(0.5496495230227418+0j),[]
27.18588242732943,3,0,[1.],[-9.87774867e-05 -2.05329042e-03 -3.17900001e-02  1.00000000e+00],"[1.0, 0.03179000010093184, 0.0030638945241276165, 0.0002614527965315448]",(13.166686012682737+0j),(-7.286891077943114-0j),[1],(-16.976857186626546+21.924385654967764j),(3.6434455389715588-5.009324307950891j),(0.15810180470725588+0j),[]
29.836472402833405,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
29.836472402833405,0,1,[0.02908378 1.        ],[1.],"[1.0, 0.02908377555815507, 0.0, 0.0]",,,,,,,
29.836472402833405,0,2,[0.00257052 0.02908378 1.        ],[1.],"[1.0, 0.02908377555815507, 0.002570520517938414, 0.0]",,,,,,,
29.836472402833405,0,3,[2.01460718e-04 2.57052052e-03 2.90837756e-02 1.00000000e+00],[1.],"[1.0, 0.02908377555815507, 0.002570520517938414, 0.00020146071789013263]",,,,,,,
29.836472402833405,1,0,[1.],[-0.02908378  1.        ],"[1.0, 0.02908377555815507, 0.0008458660007171383, 2.4600976917131485e-05]",(34.383431339594445+0j),(-34.383431339594445+0j),[1],,,0j,[]
29.836472402833405,1,1,[-0.05929954  1.        ],[-0.08838332  1.        ],"[1.0, 0.02908377555815507, 0.002570520517938414, 0.00022719112654167123]",(11.314352620488156+0j),(-3.7231471738927717+0j),[1],,,(0.6709359077998988+0j),[0.67093591]
29.836472402833405,1,2,[ 2.91122917e-04 -4.92897354e-02  1.00000000e+00],[-0.07837351  1.        ],"[1.0, 0.02908377555815507, 0.002570520517938414, 0.00020146071789013263]",(12.759413074961131+0j),(-5.339654627466206+0j),[1],,,(0.5341169455857032+0j),[-0.00371456  0.58151252]
29.836472402833405,2,0,[1.],[-0.00172465 -0.02908378  1.        ],"[1.0, 0.02908377555815507, 0.002570520517938414, 0.00012491990670557523]",(17.081384766051976+0j),(-11.363281215582301+0j),[1],(-33.94492193697139+0j),(11.363281215582301+0j),(0.22269456579950778+0j),[]
29.836472402833405,2,1,[-0.04438037  1.        ],[-4.33905703e-04 -7.34641488e-02  1.00000000e+00],"[1.0, 0.02908377555815507, 0.002570520517938414, 0.00020146071789013263]",(12.664729030564427+0j),(-5.185435088714712+0j),[1],(-181.97374787515514+0j),(107.46658272543222+0j),(0.5521343181157736+0j),[]
29.836472402833405,3,0,[1.],[-7.65408112e-05 -1.72465452e-03 -2.90837756e-02  1.00000000e+00],"[1.0, 0.02908377555815507, 0.002570520517938414, 0.00020146071789013263]",(14.360526495385834+0j),(-7.938304029168008-0j),[1],(-18.446504684974897+23.86434298209769j),(3.9691520145840045-5.4565128400867025j),(0.15823969889160916+0j),[]
32.745491628777316,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
32.745491628777316,0,1,[0.02659113 1.        ],[1.],"[1.0, 0.026591134443479637, 0.0, 0.0]",,,,,,,
32.745491628777316,0,2,[0.00215317 0.02659113 1.        ],[1.],"[1.0, 0.026591134443479637, 0.0021531682832714462, 0.0]",,,,,,,
32.745491628777316,0,3,[1.54810703e-04 2.15316828e-03 2.65911344e-02 1.00000000e+00],[1.],"[1.0, 0.026591134443479637, 0.0021531682832714462, 0.00015481070314940872]",,,,,,,
32.745491628777316,1,0,[1.],[-0.02659113  1.        ],"[1.0, 0.026591134443479637, 0.0007070884309912091, 1.8802283531916316e-05]",(37.606518899204325+0j),(-37.606518899204325+0j),[1],,,0j,[]
32.745491628777316,1,1,[-0.05438203  1.        ],[-0.08097316  1.        ],"[1.0, 0.026591134443479637, 0.0021531682832714462, 0.00017434884795683938]",(12.34977063802836+0j),(-4.0555956593774045+0j),[1],,,(0.6716055886180506+0j),[0.67160559]
32.745491628777316,1,2,[ 2.41291607e-04 -4.53078919e-02  1.00000000e+00],[-0.07189903  1.        ],"[1.0, 0.026591134443479637, 0.0021531682832714462, 0.00015481070314940872]",(13.908394183788511+0j),(-5.793072264592521+0j),[1],,,(0.5368074687572726+0j),[-0.00335598  0.58348374]
32.745491628777316,2,0,[1.],[-0.00144608 -0.02659113  1.        ],"[1.0, 0.026591134443479637, 0.0021531682832714462, 9.570809106789823e-05]",(18.66360941955452+0j),(-12.411679489695791+0j),[1],(-37.05203686465699+0j),(12.411679489695791+0j),(0.22276829432045853+0j),[]
32.745491628777316,2,1,[-0.04087092  1.        ],[-3.59275758e-04 -6.74620531e-02  1.00000000e+00],"[1.0, 0.026591134443479637, 0.0021531682832714462, 0.00015481070314940872]",(13.807795094823545+0j),(-5.6299055852602535+0j),[1],(-201.58014434676616+0j),(119.38909409277699+0j),(0.5542979537401336+0j),[]
32.745491628777316,3,0,[1.],[-5.91026121e-05 -1.44607985e-03 -2.65911344e-02  1.00000000e+00],"[1.0, 0.026591134443479637, 0.0021531682832714462, 0.00015481070314940872]",(15.677113461450716+0j),(-8.657324191025735-0j),[1],(-20.072194139896872+26.00711172140481j),(4.328662095512868-5.950167570027437j),(0.1583586065881491+0j),[]
35.93813663804629,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
35.93813663804629,0,1,[0.02429899 1.        ],[1.],"[1.0, 0.02429899061307296, 0.0, 0.0]",,,,,,,
35.93813663804629,0,2,[0.00180111 0.02429899 1.        ],[1.],"[1.0, 0.02429899061307296, 0.0018011056185376015, 0.0]",,,,,,,
35.93813663804629,0,3,[1.18680912e-04 1.80110562e-03 2.42989906e-02 1.00000000e+00],[1.],"[1.0, 0.02429899061307296, 0.0018011056185376015, 0.00011868091202991999]",,,,,,,
35.93813663804629,1,0,[1.],[-0.02429899  1.        ],"[1.0, 0.02429899061307296, 0.0005904409448142078, 1.4347118975614364e-05]",(41.153972851119+0j),(-41.153972851119+0j),[1],,,0j,[]
35.93813663804629,1,1,[-0.04982366  1.        ],[-0.07412265  1.        ],"[1.0, 0.02429899061307296, 0.0018011056185376017, 0.00013350272448693572]",(13.491152524859924+0j),(-4.422688353989264+0j),[1],,,(0.6721786114388931+0j),[0.67217861]
35.93813663804629,1,2,[ 1.99963333e-04 -4.15943756e-02  1.00000000e+00],[-0.06589337  1.        ],"[1.0, 0.02429899061307296, 0.0018011056185376015, 0.00011868091202991999]",(15.176034525952534+0j),(-6.295266192098716+0j),[1],,,(0.5391297598451541+0j),[-0.00303465  0.58518372]
