sigma,m,n,p,q,tc,coef_input_vals,error_vals_all,error_next,rel_err,pole,residue,multiplicity_pole,pole_2,res_2,remainder,k
43.28761281083062,0,1,[0.02026381 1.        ],[1.],"[1.0, 0.020263805261138447, 0.0, 0.0]","[1, 0.020263805261138447, 0.001256036272167668, 6.934190304492525e-05]","[0.0, 0.0, 0.001256036272167668, 6.934190304492525e-05]",0.001256036272167668,1.0,,,,,,,
43.28761281083062,0,2,[0.00125604 0.02026381 1.        ],[1.],"[1.0, 0.020263805261138447, 0.001256036272167668, 0.0]","[1, 0.020263805261138447, 0.001256036272167668, 6.934190304492525e-05]","[0.0, 0.0, 0.0, 6.934190304492525e-05]",6.934190304492525e-05,1.0,,,,,,,
43.28761281083062,1,0,[1.],[-0.02026381  1.        ],"[1.0, 0.020263805261138447, 0.0004106218036613422, 8.320760265370864e-06]","[1, 0.020263805261138447, 0.001256036272167668, 6.934190304492525e-05]","[0.0, 0.0, 0.0008454144685063258, 6.102114277955439e-05]",0.0008454144685063258,0.6730812534954178,49.349072748827766,-49.349072748827766,[1],,,0.0,[]
43.28761281083062,1,1,[-0.04172042  1.        ],[-0.06198423  1.        ],"[1.0, 0.020263805261138447, 0.001256036272167668, 7.785443536739847e-05]","[1, 0.020263805261138447, 0.001256036272167668, 6.934190304492525e-05]","[0.0, 0.0, 0.0, -8.512532322473213e-06]",-8.512532322473213e-06,0.12276173494918521,16.133137004210205,-5.274224926603091,[1],,,0.6730812534954178,[0.67308125]
43.28761281083062,2,0,[1.],[-8.45414469e-04 -2.02638053e-02  1.00000000e+00],"[1.0, 0.020263805261138447, 0.001256036272167668, 4.258338857489297e-05]","[1, 0.020263805261138447, 0.001256036272167668, 6.934190304492525e-05]","[0.0, 0.0, 0.0, 2.6758514470032287e-05]",2.6758514470032287e-05,0.38589241562487797,24.4363471331402,-16.238646234632093,[1],-48.40542504227563,16.238646234632093,0.22293041135142305,[]
47.508101621027976,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]","[1, 0.018495186966149584, 0.001047474935397152, 5.287703911093827e-05]","[0.0, 0.018495186966149584, 0.001047474935397152, 5.287703911093827e-05]",0.018495186966149584,1.0,,,,,,,
47.508101621027976,0,1,[0.01849519 1.        ],[1.],"[1.0, 0.018495186966149584, 0.0, 0.0]","[1, 0.018495186966149584, 0.001047474935397152, 5.287703911093827e-05]","[0.0, 0.0, 0.001047474935397152, 5.287703911093827e-05]",0.001047474935397152,1.0,,,,,,,
47.508101621027976,0,2,[0.00104747 0.01849519 1.        ],[1.],"[1.0, 0.018495186966149584, 0.001047474935397152, 0.0]","[1, 0.018495186966149584, 0.001047474935397152, 5.287703911093827e-05]","[0.0, 0.0, 0.0, 5.287703911093827e-05]",5.287703911093827e-05,1.0,,,,,,,
47.508101621027976,1,0,[1.],[-0.01849519  1.        ],"[1.0, 0.018495186966149584, 0.0003420719409128295, 6.326684503056454e-06]","[1, 0.018495186966149584, 0.001047474935397152, 5.287703911093827e-05]","[0.0, 0.0, 0.0007054029944843225, 4.6550354607881816e-05]",0.0007054029944843225,0.6734318604166578,54.068120632153025,-54.068120632153025,[1],,,0.0,[]
47.508101621027976,1,1,[-0.03813981  1.        ],[-0.056635  1.      ],"[1.0, 0.01849518696614958, 0.0010474749353971517, 5.932374418779333e-05]","[1, 0.018495186966149584, 0.001047474935397152, 5.287703911093827e-05]","[0.0, 3.469446951953614e-18, 2.168404344971009e-19, -6.446705076855061e-06]",-6.446705076855061e-06,0.12191879850400852,17.65692556560993,-5.766189332722788,[1],,,0.6734318604166578,[0.67343186]
47.508101621027976,2,0,[1.],[-7.05402994e-04 -1.84951870e-02  1.00000000e+00],"[1.0, 0.018495186966149584, 0.001047474935397152, 3.241980504199511e-05]","[1, 0.018495186966149584, 0.001047474935397152, 5.287703911093827e-05]","[0.0, 0.0, 0.0, 2.045723406894316e-05]",2.045723406894316e-05,0.3868831238077271,26.75878048618483,-17.778841431795122,[1],-52.97810066311475,17.778841431795122,0.22296885927236063,[]
52.1400828799969,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]","[1, 0.016876219836832802, 0.0008729111886383693, 4.02700256496703e-05]","[0.0, 0.016876219836832802, 0.0008729111886383693, 4.02700256496703e-05]",0.016876219836832802,1.0,,,,,,,
52.1400828799969,0,1,[0.01687622 1.        ],[1.],"[1.0, 0.016876219836832802, 0.0, 0.0]","[1, 0.016876219836832802, 0.0008729111886383693, 4.02700256496703e-05]","[0.0, 0.0, 0.0008729111886383693, 4.02700256496703e-05]",0.0008729111886383693,1.0,,,,,,,
52.1400828799969,0,2,[8.72911189e-04 1.68762198e-02 1.00000000e+00],[1.],"[1.0, 0.016876219836832802, 0.0008729111886383693, 0.0]","[1, 0.016876219836832802, 0.0008729111886383693, 4.02700256496703e-05]","[0.0, 0.0, 0.0, 4.02700256496703e-05]",4.02700256496703e-05,1.0,,,,,,,
52.1400828799969,1,0,[1.],[-0.01687622  1.        ],"[1.0, 0.016876219836832802, 0.00028480679598110896, 4.806462100001184e-06]","[1, 0.016876219836832802, 0.0008729111886383693, 4.02700256496703e-05]","[0.0, 0.0, 0.0005881043926572603, 3.546356354966912e-05]",0.0005881043926572603,0.6737276372578389,59.254975916909615,-59.254975916909615,[1],,,0.0,[]
52.1400828799969,1,1,[-0.03484811  1.        ],[-0.05172433  1.        ],"[1.0, 0.016876219836832802, 0.0008729111886383693, 4.515074765659441e-05]","[1, 0.016876219836832802, 0.0008729111886383693, 4.02700256496703e-05]","[0.0, 0.0, 0.0, -4.8807220069241105e-06]",-4.8807220069241105e-06,0.12119987330984155,19.333260996639947,-6.3079087448845845,[1],,,0.6737276372578389,[0.67372764]
52.1400828799969,2,0,[1.],[-5.88104393e-04 -1.68762198e-02  1.00000000e+00],"[1.0, 0.016876219836832802, 0.0008729111886383693, 2.465642013498311e-05]","[1, 0.016876219836832802, 0.0008729111886383693, 4.02700256496703e-05]","[0.0, 0.0, 0.0, 1.561360551468719e-05]",1.561360551468719e-05,0.38772276060904426,29.31256207168378,-19.472712870325115,[1],-58.00852157741059,19.472712870325115,0.22300127365090336,[]
57.223676593502205,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]","[1, 0.015395349540292187, 0.0007269930544838966, 3.063546915295789e-05]","[0.0, 0.015395349540292187, 0.0007269930544838966, 3.063546915295789e-05]",0.015395349540292187,1.0,,,,,,,
57.223676593502205,0,1,[0.01539535 1.        ],[1.],"[1.0, 0.015395349540292187, 0.0, 0.0]","[1, 0.015395349540292187, 0.0007269930544838966, 3.063546915295789e-05]","[0.0, 0.0, 0.0007269930544838966, 3.063546915295789e-05]",0.0007269930544838966,1.0,,,,,,,
57.223676593502205,0,2,[7.26993054e-04 1.53953495e-02 1.00000000e+00],[1.],"[1.0, 0.015395349540292187, 0.0007269930544838966, 0.0]","[1, 0.015395349540292187, 0.0007269930544838966, 3.063546915295789e-05]","[0.0, 0.0, 0.0, 3.063546915295789e-05]",3.063546915295789e-05,1.0,,,,,,,
57.223676593502205,1,0,[1.],[-0.01539535  1.        ],"[1.0, 0.015395349540292187, 0.00023701678746777485, 3.6489562899835385e-06]","[1, 0.015395349540292187, 0.0007269930544838966, 3.063546915295789e-05]","[0.0, 0.0, 0.0004899762670161217, 2.6986512862974354e-05]",0.0004899762670161217,0.6739765448845496,64.95467981307172,-64.95467981307172,[1],,,0.0,[]
57.223676593502205,1,1,[-0.03182625  1.        ],[-0.0472216  1.       ],"[1.0, 0.015395349540292189, 0.0007269930544838967, 3.43297760070081e-05]","[1, 0.015395349540292187, 0.0007269930544838966, 3.063546915295789e-05]","[0.0, -1.734723475976807e-18, -1.0842021724855044e-19, -3.694306854050208e-06]",-3.694306854050208e-06,0.120589204480765,21.176749138575442,-6.904116922271506,[1],,,0.6739765448845495,[0.67397654]
57.223676593502205,2,0,[1.],[-4.89976267e-04 -1.53953495e-02  1.00000000e+00],"[1.0, 0.015395349540292187, 0.0007269930544838966, 1.8735668084305003e-05]","[1, 0.015395349540292187, 0.0007269930544838966, 3.063546915295789e-05]","[0.0, 0.0, 0.0, 1.1899801068652888e-05]",1.1899801068652888e-05,0.38843214736615017,32.119906167735614,-21.335002364427197,[1],-63.54050870844119,21.335002364427197,0.22302853685135388,[]
62.8029144183426,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]","[1, 0.01404165226513877, 0.00060515427515479, 2.328452044037293e-05]","[0.0, 0.01404165226513877, 0.00060515427515479, 2.328452044037293e-05]",0.01404165226513877,1.0,,,,,,,
62.8029144183426,0,1,[0.01404165 1.        ],[1.],"[1.0, 0.01404165226513877, 0.0, 0.0]","[1, 0.01404165226513877, 0.00060515427515479, 2.328452044037293e-05]","[0.0, 0.0, 0.00060515427515479, 2.328452044037293e-05]",0.00060515427515479,1.0,,,,,,,
62.8029144183426,0,2,[6.05154275e-04 1.40416523e-02 1.00000000e+00],[1.],"[1.0, 0.01404165226513877, 0.00060515427515479, 0.0]","[1, 0.01404165226513877, 0.00060515427515479, 2.328452044037293e-05]","[0.0, 0.0, 0.0, 2.328452044037293e-05]",2.328452044037293e-05,1.0,,,,,,,
62.8029144183426,1,0,[1.],[-0.01404165  1.        ],"[1.0, 0.01404165226513877, 0.00019716799833507676, 2.768564470434608e-06]","[1, 0.01404165226513877, 0.00060515427515479, 2.328452044037293e-05]","[0.0, 0.0, 0.00040798627681971325, 2.051595596993832e-05]",0.00040798627681971325,0.6741855648551042,71.21669025252116,-71.21669025252116,[1],,,0.0,[]
62.8029144183426,1,1,[-0.02905543  1.        ],[-0.04309708  1.        ],"[1.0, 0.01404165226513877, 0.00060515427515479, 2.6080384973448855e-05]","[1, 0.01404165226513877, 0.00060515427515479, 2.328452044037293e-05]","[0.0, 0.0, 0.0, -2.795864533075926e-06]",-2.795864533075926e-06,0.12007395815754868,23.20342570751419,-7.5600110403202905,[1],,,0.6741855648551042,[0.67418556]
62.8029144183426,2,0,[1.],[-4.07986277e-04 -1.40416523e-02  1.00000000e+00],"[1.0, 0.01404165226513877, 0.00060515427515479, 1.4226167326536728e-05]","[1, 0.01404165226513877, 0.00060515427515479, 2.328452044037293e-05]","[0.0, 0.0, 0.0, 9.058353113836201e-06]",9.058353113836201e-06,0.38902897472305087,35.205203287412154,-23.38189571858584,[1],-69.62217528606517,23.38189571858584,0.2230514206953732,[]
68.92612104349702,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]","[1, 0.012804865355687992, 0.0005035160500596596, 1.768375599901469e-05]","[0.0, 0.012804865355687992, 0.0005035160500596596, 1.768375599901469e-05]",0.012804865355687992,1.0,,,,,,,
68.92612104349702,0,1,[0.01280487 1.        ],[1.],"[1.0, 0.012804865355687992, 0.0, 0.0]","[1, 0.012804865355687992, 0.0005035160500596596, 1.768375599901469e-05]","[0.0, 0.0, 0.0005035160500596596, 1.768375599901469e-05]",0.0005035160500596596,1.0,,,,,,,
68.92612104349702,0,2,[5.03516050e-04 1.28048654e-02 1.00000000e+00],[1.],"[1.0, 0.012804865355687992, 0.0005035160500596596, 0.0]","[1, 0.012804865355687992, 0.0005035160500596596, 1.768375599901469e-05]","[0.0, 0.0, 0.0, 1.768375599901469e-05]",1.768375599901469e-05,1.0,,,,,,,
68.92612104349702,1,0,[1.],[-0.01280487  1.        ],"[1.0, 0.012804865355687992, 0.00016396457677729856, 2.099544328735674e-06]","[1, 0.012804865355687992, 0.0005035160500596596, 1.768375599901469e-05]","[0.0, 0.0, 0.00033955147328236106, 1.5584211670279013e-05]",0.00033955147328236106,0.6743607740848161,78.09531550878779,-78.09531550878779,[1],,,0.0,[]
68.92612104349702,1,1,[-0.02651738  1.        ],[-0.03932224  1.        ],"[1.0, 0.012804865355687992, 0.0005035160500596596, 1.979938137772475e-05]","[1, 0.012804865355687992, 0.0005035160500596596, 1.768375599901469e-05]","[0.0, 0.0, 0.0, -2.1156253787100627e-06]",-2.1156253787100627e-06,0.11963665291626632,25.43089808988372,-8.281297968317663,[1],,,0.6743607740848161,[0.67436077]
68.92612104349702,2,0,[1.],[-3.39551473e-04 -1.28048654e-02  1.00000000e+00],"[1.0, 0.012804865355687992, 0.0005035160500596596, 1.0795366122147918e-05]","[1, 0.012804865355687992, 0.0005035160500596596, 1.768375599901469e-05]","[0.0, 0.0, 0.0, 6.888389876866771e-06]",6.888389876866771e-06,0.3895320585316027,38.59523495740979,-25.631165437740385,[1],-76.30635201399768,25.631165437740385,0.22307059557078648,[]
75.64633275546291,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]","[1, 0.011675397489331238, 0.0004187957293717015, 1.3421407269470873e-05]","[0.0, 0.011675397489331238, 0.0004187957293717015, 1.3421407269470873e-05]",0.011675397489331238,1.0,,,,,,,
75.64633275546291,0,1,[0.0116754 1.       ],[1.],"[1.0, 0.011675397489331238, 0.0, 0.0]","[1, 0.011675397489331238, 0.0004187957293717015, 1.3421407269470873e-05]","[0.0, 0.0, 0.0004187957293717015, 1.3421407269470873e-05]",0.0004187957293717015,1.0,,,,,,,
75.64633275546291,0,2,[4.18795729e-04 1.16753975e-02 1.00000000e+00],[1.],"[1.0, 0.011675397489331238, 0.0004187957293717015, 0.0]","[1, 0.011675397489331238, 0.0004187957293717015, 1.3421407269470873e-05]","[0.0, 0.0, 0.0, 1.3421407269470873e-05]",1.3421407269470873e-05,1.0,,,,,,,
75.64633275546291,1,0,[1.],[-0.0116754  1.       ],"[1.0, 0.011675397489331238, 0.00013631490653388218, 1.5915307175041102e-06]","[1, 0.011675397489331238, 0.0004187957293717015, 1.3421407269470873e-05]","[0.0, 0.0, 0.00028248082283781936, 1.1829876551966763e-05]",0.00028248082283781936,0.6745074102393818,85.65018886198791,-85.65018886198791,[1],,,0.0,[]
75.64633275546291,1,1,[-0.02419454  1.        ],[-0.03586993  1.        ],"[1.0, 0.01167539748933124, 0.00041879572937170156, 1.5022174885287073e-05]","[1, 0.011675397489331238, 0.0004187957293717015, 1.3421407269470873e-05]","[0.0, -1.734723475976807e-18, -5.421010862427522e-20, -1.6007676158162e-06]",-1.6007676158162e-06,0.11926972959515213,27.87850178617451,-9.074245745027966,[1],,,0.6745074102393817,[0.67450741]
75.64633275546291,2,0,[1.],[-2.82480823e-04 -1.16753975e-02  1.00000000e+00],"[1.0, 0.011675397489331238, 0.0004187957293717015, 8.187682496993906e-06]","[1, 0.011675397489331238, 0.0004187957293717015, 1.3421407269470873e-05]","[0.0, 0.0, 0.0, 5.233724772476968e-06]",5.233724772476968e-06,0.3899535024454483,42.319409747415584,-28.102327763990022,[1],-83.65105616517765,28.102327763990022,0.22308663828781347,[]
83.02175681319753,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]","[1, 0.01064432340230896, 0.00034822390426397424, 1.0180840739117723e-05]","[0.0, 0.01064432340230896, 0.00034822390426397424, 1.0180840739117723e-05]",0.01064432340230896,1.0,,,,,,,
83.02175681319753,0,1,[0.01064432 1.        ],[1.],"[1.0, 0.01064432340230896, 0.0, 0.0]","[1, 0.01064432340230896, 0.00034822390426397424, 1.0180840739117723e-05]","[0.0, 0.0, 0.00034822390426397424, 1.0180840739117723e-05]",0.00034822390426397424,1.0,,,,,,,
83.02175681319753,0,2,[3.48223904e-04 1.06443234e-02 1.00000000e+00],[1.],"[1.0, 0.01064432340230896, 0.00034822390426397424, 0.0]","[1, 0.01064432340230896, 0.00034822390426397424, 1.0180840739117723e-05]","[0.0, 0.0, 0.0, 1.0180840739117723e-05]",1.0180840739117723e-05,1.0,,,,,,,
83.02175681319753,1,0,[1.],[-0.01064432  1.        ],"[1.0, 0.01064432340230896, 0.00011330162069294218, 1.2060190926614175e-06]","[1, 0.01064432340230896, 0.00034822390426397424, 1.0180840739117723e-05]","[0.0, 0.0, 0.00023492228357103204, 8.974821646456306e-06]",0.00023492228357103204,0.6746299742620401,93.9467885561501,-93.9467885561501,[1],,,0.0,[]
83.02175681319753,1,1,[-0.02207019  1.        ],[-0.03271452  1.        ],"[1.0, 0.010644323402308961, 0.0003482239042639743, 1.1391977011384481e-05]","[1, 0.01064432340230896, 0.00034822390426397424, 1.0180840739117723e-05]","[0.0, -1.734723475976807e-18, -5.421010862427522e-20, -1.2111362722667582e-06]",-1.2111362722667582e-06,0.1189623041261439,30.567469010513236,-9.945738178694983,[1],,,0.6746299742620401,[0.67462997]
83.02175681319753,2,0,[1.],[-2.34922284e-04 -1.06443234e-02  1.00000000e+00],"[1.0, 0.01064432340230896, 0.00034822390426397424, 6.2071966141394126e-06]","[1, 0.01064432340230896, 0.00034822390426397424, 1.0180840739117723e-05]","[0.0, 0.0, 0.0, 3.97364412497831e-06]",3.97364412497831e-06,0.3903060883479323,46.41001971938458,-30.816812849533978,[1],-91.7199973022072,30.816812849533978,0.22310004381391518,[]
91.11627561154896,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]","[1, 0.009703367315413044, 0.00028947029875962344, 7.719170410326809e-06]","[0.0, 0.009703367315413044, 0.00028947029875962344, 7.719170410326809e-06]",0.009703367315413044,1.0,,,,,,,
91.11627561154896,0,1,[0.00970337 1.        ],[1.],"[1.0, 0.009703367315413044, 0.0, 0.0]","[1, 0.009703367315413044, 0.00028947029875962344, 7.719170410326809e-06]","[0.0, 0.0, 0.00028947029875962344, 7.719170410326809e-06]",0.00028947029875962344,1.0,,,,,,,
91.11627561154896,0,2,[2.89470299e-04 9.70336732e-03 1.00000000e+00],[1.],"[1.0, 0.009703367315413044, 0.00028947029875962344, 0.0]","[1, 0.009703367315413044, 0.00028947029875962344, 7.719170410326809e-06]","[0.0, 0.0, 0.0, 7.719170410326809e-06]",7.719170410326809e-06,1.0,,,,,,,
91.11627561154896,1,0,[1.],[-0.00970337  1.        ],"[1.0, 0.009703367315413044, 9.415533725782614e-05, 9.136238221192823e-07]","[1, 0.009703367315413044, 0.00028947029875962344, 7.719170410326809e-06]","[0.0, 0.0, 0.0001953149615017973, 6.805546588207527e-06]",0.0001953149615017973,0.6747323035859618,103.0570076855256,-103.0570076855256,[1],,,0.0,[]
91.11627561154896,1,1,[-0.02012858  1.        ],[-0.02983194  1.        ],"[1.0, 0.009703367315413044, 0.00028947029875962344, 8.63546139605443e-06]","[1, 0.009703367315413044, 0.00028947029875962344, 7.719170410326809e-06]","[0.0, 0.0, 0.0, -9.162909857276206e-07]",-9.162909857276206e-07,0.11870329802562647,33.52111548919475,-10.90333601639931,[1],,,0.6747323035859618,[0.6747323]
91.11627561154896,2,0,[1.],[-1.95314962e-04 -9.70336732e-03  1.00000000e+00],"[1.0, 0.009703367315413044, 0.00028947029875962344, 4.704049449414676e-06]","[1, 0.009703367315413044, 0.00028947029875962344, 7.719170410326809e-06]","[0.0, 0.0, 0.0, 3.0151209609121325e-06]",3.0151209609121325e-06,0.3906016839424174,50.90252301452752,-33.79815261018794,[1],-100.58313755016182,33.79815261018794,0.22311123365868032,[]
100.0,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]","[1, 0.008844878419541725, 0.00024057845463835634, 5.8504769438596555e-06]","[0.0, 0.008844878419541725, 0.00024057845463835634, 5.8504769438596555e-06]",0.008844878419541725,1.0,,,,,,,
100.0,0,1,[0.00884488 1.        ],[1.],"[1.0, 0.008844878419541725, 0.0, 0.0]","[1, 0.008844878419541725, 0.00024057845463835634, 5.8504769438596555e-06]","[0.0, 0.0, 0.00024057845463835634, 5.8504769438596555e-06]",0.00024057845463835634,1.0,,,,,,,
100.0,0,2,[2.40578455e-04 8.84487842e-03 1.00000000e+00],[1.],"[1.0, 0.008844878419541725, 0.00024057845463835634, 0.0]","[1, 0.008844878419541725, 0.00024057845463835634, 5.8504769438596555e-06]","[0.0, 0.0, 0.0, 5.8504769438596555e-06]",5.8504769438596555e-06,1.0,,,,,,,
100.0,1,0,[1.],[-0.00884488  1.        ],"[1.0, 0.008844878419541725, 7.823187425647492e-05, 6.919514163313968e-07]","[1, 0.008844878419541725, 0.00024057845463835634, 5.8504769438596555e-06]","[0.0, 0.0, 0.00016234658038188142, 5.158525527528259e-06]",0.00016234658038188142,0.6748176208294502,113.05977906837215,-113.05977906837215,[1],,,0.0,[]
100.0,1,1,[-0.01835487  1.        ],[-0.02719975  1.        ],"[1.0, 0.008844878419541725, 0.00024057845463835634, 6.543673082979301e-06]","[1, 0.008844878419541725, 0.00024057845463835634, 5.8504769438596555e-06]","[0.0, 0.0, 0.0, -6.931961391196452e-07]",-6.931961391196452e-07,0.1184854065354768,36.76504794594999,-11.955345761383352,[1],,,0.6748176208294502,[0.67481762]
100.0,2,0,[1.],[-1.62346580e-04 -8.84487842e-03  1.00000000e+00],"[1.0, 0.008844878419541725, 0.00024057845463835634, 3.563822946943595e-06]","[1, 0.008844878419541725, 0.00024057845463835634, 5.8504769438596555e-06]","[0.0, 0.0, 0.0, 2.2866539969160607e-06]",2.2866539969160607e-06,0.3908491596255258,55.83585571530552,-37.07218848015348,[1],-110.31731383247845,37.07218848015348,0.2231205614738026,[]
