sigma,m,n,p,q,tc,pole,residue,multiplicity_pole,pole_2,res_2,remainder,k
196.30406500402725,0,1,[4.07208708e-05 1.00000000e+00],[1.],"[1.0, 4.0720870786695216e-05, 0.0]",,,,,,,
196.30406500402725,0,2,[2.88854196e-09 4.07208708e-05 1.00000000e+00],[1.],"[1.0, 4.0720870786695216e-05, 2.888541962703977e-09]",,,,,,,
196.30406500402725,1,0,[1.],[-4.07208708e-05  1.00000000e+00],"[1.0, 4.0720870786695216e-05, 1.6581893176267277e-09]",(24557.431623656026+0j),(-24557.431623656026+0j),[1],,,0j,[]
196.30406500402725,1,1,[-3.0214301e-05  1.0000000e+00],[-7.09351717e-05  1.00000000e+00],"[1.0, 4.0720870786695216e-05, 2.888541962703977e-09]",(14097.37899344077+0j),(-8092.706824164128+0j),[1],,,(0.425942451577027+0j),[0.42594245]
196.30406500402725,2,0,[1.],[-1.23035265e-09 -4.07208708e-05  1.00000000e+00],"[1.0, 4.0720870786695216e-05, 2.888541962703977e-09]",(16415.56276675902+0j),(-12328.216637180505+0j),[1],(-49512.47278651885+0j),(12328.216637180505+0j),(0.18699505504327985+0j),[]
220.51307399030452,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
220.51307399030452,0,1,[3.22774367e-05 1.00000000e+00],[1.],"[1.0, 3.227743673415105e-05, 0.0]",,,,,,,
220.51307399030452,0,2,[2.06882239e-09 3.22774367e-05 1.00000000e+00],[1.],"[1.0, 3.227743673415105e-05, 2.068822391413008e-09]",,,,,,,
220.51307399030452,1,0,[1.],[-3.22774367e-05  1.00000000e+00],"[1.0, 3.227743673415105e-05, 1.0418329221271236e-09]",(30981.394471821637+0j),(-30981.394471821637+0j),[1],,,0j,[]
220.51307399030452,1,1,[-3.18175659e-05  1.00000000e+00],[-6.40950026e-05  1.00000000e+00],"[1.0, 3.227743673415105e-05, 2.068822391413008e-09]",(15601.840384232079+0j),(-7856.890482978396+0j),[1],,,(0.4964125840616262+0j),[0.49641258]
220.51307399030452,2,0,[1.],[-1.02698947e-09 -3.22774367e-05  1.00000000e+00],"[1.0, 3.227743673415105e-05, 2.068822391413008e-09]",(19223.47177522239+0j),(-13934.943317862539+0j),[1],(-50652.65162513373+0j),(13934.943317862539+0j),(0.19942353181246342+0j),[]
247.70763559917089,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
247.70763559917089,0,1,[2.55836181e-05 1.00000000e+00],[1.],"[1.0, 2.558361814829965e-05, 0.0]",,,,,,,
247.70763559917089,0,2,[1.48529055e-09 2.55836181e-05 1.00000000e+00],[1.],"[1.0, 2.558361814829965e-05, 1.4852905483307503e-09]",,,,,,,
247.70763559917089,1,0,[1.],[-2.55836181e-05  1.00000000e+00],"[1.0, 2.558361814829965e-05, 6.545215175580072e-10]",(39087.512728001784+0j),(-39087.512728001784+0j),[1],,,0j,[]
247.70763559917089,1,1,[-3.24726951e-05  1.00000000e+00],[-5.80563132e-05  1.00000000e+00],"[1.0, 2.5583618148299653e-05, 1.4852905483307505e-09]",(17224.65559149481+0j),(-7590.3719510162+0j),[1],,,(0.5593309886112223+0j),[0.55933099]
247.70763559917089,2,0,[1.],[-8.30769031e-10 -2.55836181e-05  1.00000000e+00],"[1.0, 2.558361814829965e-05, 1.4852905483307503e-09]",(22560.16942957295+0j),(-15855.851704537892+0j),[1],(-53355.27276232833+0j),(15855.851704537892+0j),(0.20886200813343095+0j),[]
278.2559402207126,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
278.2559402207126,0,1,[2.02772822e-05 1.00000000e+00],[1.],"[1.0, 2.027728224143055e-05, 0.0]",,,,,,,
278.2559402207126,0,2,[1.05260247e-09 2.02772822e-05 1.00000000e+00],[1.],"[1.0, 2.027728224143055e-05, 1.0526024710203202e-09]",,,,,,,
278.2559402207126,1,0,[1.],[-2.02772822e-05  1.00000000e+00],"[1.0, 2.027728224143055e-05, 4.1116817509863475e-10]",(49316.27365509563+0j),(-49316.27365509563+0j),[1],,,0j,[]
278.2559402207126,1,1,[-3.16331493e-05  1.00000000e+00],[-5.19104315e-05  1.00000000e+00],"[1.0, 2.0277282241430554e-05, 1.0526024710203204e-09]",(19263.95082635057+0j),(-7524.895413538789+0j),[1],,,(0.6093794320090501+0j),[0.60937943]
278.2559402207126,2,0,[1.],[-6.41434296e-10 -2.02772822e-05  1.00000000e+00],"[1.0, 2.027728224143055e-05, 1.0526024710203202e-09]",(26724.28193296974+0j),(-18328.101701918542+0j),[1],(-58336.689268149494+0j),(18328.101701918542+0j),(0.21547016737656743+0j),[]
312.5715849688235,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
312.5715849688235,0,1,[1.6071098e-05 1.0000000e+00],[1.],"[1.0, 1.6071097981920387e-05, 0.0]",,,,,,,
312.5715849688235,0,2,[7.26675559e-10 1.60710980e-05 1.00000000e+00],[1.],"[1.0, 1.6071097981920387e-05, 7.266755590684097e-10]",,,,,,,
312.5715849688235,1,0,[1.],[-1.6071098e-05  1.0000000e+00],"[1.0, 1.6071097981920387e-05, 2.5828019034448555e-10]",(62223.502160523+0j),(-62223.502160523+0j),[1],,,0j,[]
312.5715849688235,1,1,[-2.91452002e-05  1.00000000e+00],[-4.52162982e-05  1.00000000e+00],"[1.0, 1.6071097981920387e-05, 7.266755590684097e-10]",(22115.919245341567+0j),(-7860.597155149882+0j),[1],,,(0.6445728948478768+0j),[0.64457289]
312.5715849688235,2,0,[1.],[-4.68395369e-10 -1.60710980e-05  1.00000000e+00],"[1.0, 1.6071097981920387e-05, 7.266755590684097e-10]",(32132.031548849012+0j),(-21658.106745431014+0j),[1],(-66442.99842647588+0j),(21658.106745431014+0j),(0.21971189611458833+0j),[]
351.1191734215128,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
351.1191734215128,0,1,[1.27371356e-05 1.00000000e+00],[1.],"[1.0, 1.2737135558895532e-05, 0.0]",,,,,,,
351.1191734215128,0,2,[4.82425986e-10 1.27371356e-05 1.00000000e+00],[1.],"[1.0, 1.2737135558895532e-05, 4.824259859222322e-10]",,,,,,,
351.1191734215128,1,0,[1.],[-1.27371356e-05  1.00000000e+00],"[1.0, 1.2737135558895532e-05, 1.6223462224568098e-10]",(78510.58783005623+0j),(-78510.58783005623+0j),[1],,,0j,[]
351.1191734215128,1,1,[-2.51384122e-05  1.00000000e+00],[-3.78755477e-05  1.00000000e+00],"[1.0, 1.2737135558895533e-05, 4.824259859222322e-10]",(26402.258440839414+0j),(-8878.792912438406+0j),[1],,,(0.6637108551780345+0j),[0.66371086]
351.1191734215128,2,0,[1.],[-3.20191364e-10 -1.27371356e-05  1.00000000e+00],"[1.0, 1.2737135558895532e-05, 4.824259859222322e-10]",(39429.085454553024+0j),(-26324.90562270936+0j),[1],(-79208.84532266192+0j),(26324.90562270936+0j),(0.22189282508765065+0j),[]
394.4206059437656,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
394.4206059437656,0,1,[1.00946332e-05 1.00000000e+00],[1.],"[1.0, 1.0094633238806032e-05, 0.0]",,,,,,,
394.4206059437656,0,2,[3.09510342e-10 1.00946332e-05 1.00000000e+00],[1.],"[1.0, 1.0094633238806032e-05, 3.0951034237021187e-10]",,,,,,,
394.4206059437656,1,0,[1.],[-1.00946332e-05  1.00000000e+00],"[1.0, 1.0094633238806032e-05, 1.0190162022600756e-10]",(99062.5391079862+0j),(-99062.5391079862+0j),[1],,,0j,[]
394.4206059437656,1,1,[-2.05662472e-05  1.00000000e+00],[-3.06608804e-05  1.00000000e+00],"[1.0, 1.0094633238806032e-05, 3.095103423702119e-10]",(32614.849511980527+0j),(-10737.948151415605+0j),[1],,,(0.6707650560377046+0j),[0.67076506]
394.4206059437656,2,0,[1.],[-2.07608722e-10 -1.00946332e-05  1.00000000e+00],"[1.0, 1.0094633238806032e-05, 3.0951034237021187e-10]",(49226.141497838784+0j),(-32750.17723260235+0j),[1],(-97849.49958485755+0j),(32750.17723260235+0j),(0.22267574012604768+0j),[]
443.06214575838777,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
443.06214575838777,0,1,[8.0002455e-06 1.0000000e+00],[1.],"[1.0, 8.000245501167479e-06, 0.0]",,,,,,,
443.06214575838777,0,2,[1.8167708e-10 8.0002455e-06 1.0000000e+00],[1.],"[1.0, 8.000245501167479e-06, 1.816770796212892e-10]",,,,,,,
443.06214575838777,1,0,[1.],[-8.0002455e-06  1.0000000e+00],"[1.0, 8.000245501167479e-06, 6.400392807895048e-11]",(124996.16416197098+0j),(-124996.16416197098+0j),[1],,,0j,[]
443.06214575838777,1,1,[-1.47086926e-05  1.00000000e+00],[-2.27089381e-05  1.00000000e+00],"[1.0, 8.000245501167479e-06, 1.816770796212892e-10]",(44035.524557331104+0j),(-15513.495442360734+0j),[1],,,(0.6477049927686618+0j),[0.64770499]
443.06214575838777,2,0,[1.],[-1.17673152e-10 -8.00024550e-06  1.00000000e+00],"[1.0, 8.000245501167479e-06, 1.8167707962128922e-10]",(64259.60551862402+0j),(-43246.036988369844+0j),[1],(-132246.61356853583+0j),(43246.036988369844+0j),(0.22007464796413478+0j),[]
497.7023564332114,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
497.7023564332114,0,1,[6.3403217e-06 1.0000000e+00],[1.],"[1.0, 6.3403216950941415e-06, 0.0]",,,,,,,
497.7023564332114,0,2,[1.09149964e-10 6.34032170e-06 1.00000000e+00],[1.],"[1.0, 6.3403216950941415e-06, 1.0914996391952979e-10]",,,,,,,
497.7023564332114,1,0,[1.],[-6.3403217e-06  1.0000000e+00],"[1.0, 6.3403216950941415e-06, 4.019967919728145e-11]",(157720.70378917136+0j),(-157720.70378917136+0j),[1],,,0j,[]
497.7023564332114,1,1,[-1.08748874e-05  1.00000000e+00],[-1.72152091e-05  1.00000000e+00],"[1.0, 6.340321695094141e-06, 1.0914996391952976e-10]",(58088.17032471499+0j),(-21393.738745824463+0j),[1],,,(0.6317023134618859+0j),[0.63170231]
497.7023564332114,2,0,[1.],[-6.89502847e-11 -6.34032170e-06  1.00000000e+00],"[1.0, 6.3403216950941415e-06, 1.0914996391952979e-10]",(82929.97045671573+0j),(-56254.32222848611+0j),[1],(-174884.94527132003+0j),(56254.32222848611+0j),(0.21819653866662922+0j),[]
559.0810182512223,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
559.0810182512223,0,1,[5.02476107e-06 1.00000000e+00],[1.],"[1.0, 5.024761070308047e-06, 0.0]",,,,,,,
559.0810182512223,0,2,[6.95196022e-11 5.02476107e-06 1.00000000e+00],[1.],"[1.0, 5.024761070308047e-06, 6.951960224640373e-11]",,,,,,,
559.0810182512223,1,0,[1.],[-5.02476107e-06  1.00000000e+00],"[1.0, 5.024761070308047e-06, 2.5248223813683266e-11]",(199014.43790215766+0j),(-199014.43790215766+0j),[1],,,0j,[]
559.0810182512223,1,1,[-8.81064349e-06  1.00000000e+00],[-1.38354046e-05  1.00000000e+00],"[1.0, 5.024761070308046e-06, 6.951960224640371e-11]",(72278.3345695563+0j),(-26250.14397556972+0j),[1],,,(0.6368186382281932+0j),[0.63681864]
559.0810182512223,2,0,[1.],[-4.42713784e-11 -5.02476107e-06  1.00000000e+00],"[1.0, 5.024761070308047e-06, 6.951960224640373e-11]",(103900.59739857426+0j),(-70301.703396405+0j),[1],(-217399.685256076+0j),(70301.703396405+0j),(0.21880373965300495+0j),[]
628.0291441834247,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
628.0291441834247,0,1,[3.98213836e-06 1.00000000e+00],[1.],"[1.0, 3.982138357523168e-06, 0.0]",,,,,,,
628.0291441834247,0,2,[3.10892458e-11 3.98213836e-06 1.00000000e+00],[1.],"[1.0, 3.982138357523168e-06, 3.108924575437974e-11]",,,,,,,
628.0291441834247,1,0,[1.],[-3.98213836e-06  1.00000000e+00],"[1.0, 3.982138357523168e-06, 1.5857425898457312e-11]",(251121.35998759858+0j),(-251121.35998759858+0j),[1],,,0j,[]
628.0291441834247,1,1,[-3.82503532e-06  1.00000000e+00],[-7.80717367e-06  1.00000000e+00],"[1.0, 3.982138357523168e-06, 3.108924575437974e-11]",(128087.32604785624+0j),(-65332.40778442762+0j),[1],,,(0.4899385458322552+0j),[0.48993855]
628.0291441834247,2,0,[1.],[-1.52318199e-11 -3.98213836e-06  1.00000000e+00],"[1.0, 3.982138357523168e-06, 3.108924575437974e-11]",(156926.41900818388+0j),(-114120.2302033327+0j),[1],(-418361.9135971535+0j),(114120.2302033327+0j),(0.19837049308215698+0j),[]
705.4802310718645,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
705.4802310718645,0,1,[3.15584384e-06 1.00000000e+00],[1.],"[1.0, 3.1558438377284958e-06, 0.0]",,,,,,,
705.4802310718645,0,2,[1.19714349e-11 3.15584384e-06 1.00000000e+00],[1.],"[1.0, 3.1558438377284958e-06, 1.1971434886090641e-11]",,,,,,,
705.4802310718645,1,0,[1.],[-3.15584384e-06  1.00000000e+00],"[1.0, 3.1558438377284958e-06, 9.95935032812892e-12]",(316872.45992494264+0j),(-316872.45992494264+0j),[1],,,0j,[]
705.4802310718645,1,1,[-6.37574183e-07  1.00000000e+00],[-3.79341802e-06  1.00000000e+00],"[1.0, 3.1558438377284958e-06, 1.1971434886090641e-11]",(263614.5013322676+0j),(-219307.81024365692+0j),[1],,,(0.16807380043469303+0j),[0.1680738]
705.4802310718645,2,0,[1.],[-2.01208456e-12 -3.15584384e-06  1.00000000e+00],"[1.0, 3.1558438377284958e-06, 1.1971434886090641e-11]",(270292.53165112424+0j),(-235651.93732278826+0j),[1],(-1838737.4686399673+0j),(235651.93732278826+0j),(0.11173474881356038+0j),[]
792.4828983539169,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
792.4828983539169,0,1,[2.50098696e-06 1.00000000e+00],[1.],"[1.0, 2.500986956327995e-06, 0.0]",,,,,,,
792.4828983539169,0,2,[3.73427912e-12 2.50098696e-06 1.00000000e+00],[1.],"[1.0, 2.500986956327995e-06, 3.734279115284114e-12]",,,,,,,
792.4828983539169,1,0,[1.],[-2.50098696e-06  1.00000000e+00],"[1.0, 2.500986956327995e-06, 6.254935755722768e-12]",(399842.14930421807+0j),(-399842.14930421807+0j),[1],,,0j,[]
792.4828983539169,1,1,[1.00786477e-06 1.00000000e+00],[-1.49312219e-06  1.00000000e+00],"[1.0, 2.500986956327995e-06, 3.734279115284114e-12]",(669737.552849665+0j),(-1121813.671914268+0j),[1],,,(-0.6750048838400434+0j),[-0.67500488]
792.4828983539169,2,0,[1.],[ 2.52065664e-12 -2.50098696e-06  1.00000000e+00],"[1.0, 2.500986956327995e-06, 3.734279115284114e-12]",(496098.3015704916+388083.1064490036j),-511130.23955394275j,[1],(496098.3015704916-388083.1064490036j),511130.23955394275j,0j,[]
890.2150854450392,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
890.2150854450392,0,1,[1.98200895e-06 1.00000000e+00],[1.],"[1.0, 1.9820089531742847e-06, 0.0]",,,,,,,
890.2150854450392,0,2,[6.38022345e-13 1.98200895e-06 1.00000000e+00],[1.],"[1.0, 1.9820089531742847e-06, 6.380223453820893e-13]",,,,,,,
890.2150854450392,1,0,[1.],[-1.98200895e-06  1.00000000e+00],"[1.0, 1.9820089531742847e-06, 3.928359490463024e-12]",(504538.5886872261+0j),(-504538.5886872261+0j),[1],,,0j,[]
890.2150854450392,1,1,[1.66010206e-06 1.00000000e+00],[-3.21906894e-07  1.00000000e+00],"[1.0, 1.9820089531742847e-06, 6.380223453820893e-13]",(3106488.303301241+0j),(-19126920.70522642+0j),[1],,,(-5.157087630074252+0j),[-5.15708763]
890.2150854450392,2,0,[1.],[ 3.29033715e-12 -1.98200895e-06  1.00000000e+00],"[1.0, 1.9820089531742847e-06, 6.380223453820892e-13]",(301186.3018562391+461743.47306172707j),-329100.7248307272j,[1],(301186.3018562391-461743.47306172707j),329100.7248307272j,0j,[]
1000.0,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
1000.0,0,1,[1.57069446e-06 1.00000000e+00],[1.],"[1.0, 1.5706944634538229e-06, 0.0]",,,,,,,
1000.0,0,2,[1.53275211e-13 1.57069446e-06 1.00000000e+00],[1.],"[1.0, 1.5706944634538229e-06, 1.5327521056226011e-13]",,,,,,,
1000.0,1,0,[1.],[-1.57069446e-06  1.00000000e+00],"[1.0, 1.5706944634538229e-06, 2.4670810975244926e-12]",(636661.058702076+0j),(-636661.058702076+0j),[1],,,0j,[]
1000.0,1,1,[1.47311011e-06 1.00000000e+00],[-9.75843578e-08  1.00000000e+00],"[1.0, 1.5706944634538229e-06, 1.5327521056226011e-13]",(10247543.994179083+0j),(-164942015.02871558+0j),[1],,,(-15.095760615656559+0j),[-15.09576062]
1000.0,2,0,[1.],[ 2.31380589e-12 -1.57069446e-06  1.00000000e+00],"[1.0, 1.5706944634538229e-06, 1.5327521056225994e-13]",(339417.94173494144+563013.1730992718j),-383817.2825298087j,[1],(339417.94173494144-563013.1730992718j),383817.2825298087j,0j,[]
