pole_2,poles,poly_type,remainder,res_2,residues,sigma
,17.416068507111312,1_2,0.5421098664426022,,-7.18651128653853,41.54738738738738
(-46.52368718415751+0j),23.4802731219178,2_0,0.22291128299171,(15.604672606327988+0j),-15.604672606327988,41.54738738738738
(-260.7636132073597+0j),17.296488891960525,2_1,0.5585799856722088,(155.3188078466512+0j),-6.9941694786462625,41.54738738738738
(-25.048767391848116+32.55231736585349j),19.68926958315553,3_0,0.15859078394072046,(5.425689956526315-7.456756923382739j),-10.851379913052627,41.54738738738738
,,0_0,,,,41.64747747747747
,,0_1,,,,41.64747747747747
,,0_2,,,,41.64747747747747
,,0_3,,,,41.64747747747747
,47.51741918228803,1_0,0.0,,-47.51741918228803,41.64747747747747
,15.54211657890245,1_1,0.6729174932822166,,-5.0835544503274335,41.64747747747747
,17.45616127959568,1_2,0.542153416493834,,-7.202499392774024,41.64747747747747
(-46.63185045258609+0j),23.535234992205723,2_0,0.22291244405583077,(15.641116508772852+0j),-15.641116508772852,41.64747747747747
(-261.43492894567765+0j),17.336358696570645,2_1,0.5586152538934527,(155.72589362447926+0j),-7.009812197579536,41.64747747747747
(-25.105736165595133+32.62715032333329j),19.735079593243114,3_0,0.1585926789400702,(5.438225282182639-7.473973531761842j),-10.876450564365276,41.64747747747747
,,0_0,,,,41.74756756756757
,,0_1,,,,41.74756756756757
,,0_2,,,,41.74756756756757
,,0_3,,,,41.74756756756757
,47.629156486834184,1_0,0.0,,-47.629156486834184,41.74756756756757
,15.578163355822229,1_1,0.6729280024069207,,-5.095181007620083,41.74756756756757
,17.49625776039324,1_2,0.5421966908175343,,-7.21849002835263,41.74756756756757
(-46.740022157087+0j),23.590200333500455,2_0,0.22291359726211432,(15.677562891621708+0j),-15.677562891621708,41.74756756756757
(-262.10621911802764+0j),17.37623209221672,2_1,0.5586502998252518,(156.13295516449932+0j),-7.02545722197097,41.74756756756757
(-25.162711671064447+32.701990621073335j),19.78089299286568,3_0,0.1585945616544344,(5.450761708353001-7.491191657906026j),-10.901523416706004,41.74756756756757
,,0_0,,,,41.84765765765765
,,0_1,,,,41.84765765765765
,,0_2,,,,41.84765765765765
,,0_3,,,,41.84765765765765
,47.74089919349382,1_0,0.0,,-47.74089919349382,41.84765765765765
,15.614212849263255,1_1,0.6729384424457766,,-5.106808774463208,41.84765765765765
,17.536358365885008,1_2,0.5422396553706492,,-7.234483758548202,41.84765765765765
(-46.848202006958275+0j),23.645169063092222,2_0,0.2229147428634944,(15.714011685661202+0j),-15.714011685661202,41.84765765765765
(-262.7774129415792+0j),17.416109430366653,2_1,0.5586850982528689,(156.539945576188+0j),-7.0411050041504355,41.84765765765765
(-25.219694985568903+32.77683879081112j),19.826709885408786,3_0,0.15859643098820603,(5.463299299860732-7.508411465899188j),-10.926598599721466,41.84765765765765
,,0_0,,,,41.94774774774774
,,0_1,,,,41.94774774774774
,,0_2,,,,41.94774774774774
,,0_3,,,,41.94774774774774
,47.85264726664755,1_0,0.0,,-47.85264726664755,41.94774774774774
,15.650265082226321,1_1,0.6729488131551233,,-5.1184377695790495,41.94774774774774
,17.57646206158367,1_2,0.5422823886901726,,-7.250479296947219,41.94774774774774
(-46.956390069531615+0j),23.700141189546255,2_0,0.22291588083370711,(15.750462902271703+0j),-15.750462902271703,41.94774774774774
(-263.44865266695933+0j),17.455989810683544,2_1,0.5587197083689041,(156.9469599245799+0j),-7.056754492807035,41.94774774774774
(-25.27668356620595+32.85169332193082j),19.87252989327676,3_0,0.15859828966070633,(5.475837864180059-7.525632550403119j),-10.951675728360117,41.94774774774774
,,0_0,,,,42.04783783783783
,,0_1,,,,42.04783783783783
,,0_2,,,,42.04783783783783
,,0_3,,,,42.04783783783783
,47.96440067098242,1_0,0.0,,-47.96440067098242,42.04783783783783
,15.686320037352397,1_1,0.6729591151371911,,-5.130067985256938,42.04783783783783
,17.616569882813458,1_2,0.5423248157533385,,-7.266477937447965,42.04783783783783
(-47.06458629255401+0j),23.75511669103958,2_0,0.22291701123930371,(15.786916525957883+0j),-15.786916525957883,42.04783783783783
(-264.1197955419434+0j),17.49587413506152,2_1,0.5587540736378023,(157.3539026322642+0j),-7.07240674797722,42.04783783783783
(-25.333679962878207+32.92655574089041j),19.918353388463984,3_0,0.15860013509254503,(5.488377594759695-7.542855314635733j),-10.97675518951939,42.04783783783783
,,0_0,,,,42.147927927927924
,,0_1,,,,42.147927927927924
,,0_2,,,,42.147927927927924
,,0_3,,,,42.147927927927924
,48.07615937148865,1_0,0.0,,-48.07615937148865,42.147927927927924
,15.722377697424324,1_1,0.6729693489877978,,-5.141699413848405,42.147927927927924
,17.656681423421777,1_2,0.5423669669588567,,-7.282479189847711,42.147927927927924
(-47.17279062420177+0j),23.810095545930963,2_0,0.22291813414612358,(15.823372541352668+0j),-15.823372541352668,42.147927927927924
(-264.7908933015042+0j),17.535762046792907,2_1,0.5587882171050543,(157.76080838330807+0j),-7.0880613663569045,42.147927927927924
(-25.390683193852087+33.001425432806876j),19.964180207574895,3_0,0.15860196836271856,(5.500918412254156-7.560079599536304j),-11.001836824508311,42.147927927927924
,,0_0,,,,42.248018018018016
,,0_1,,,,42.248018018018016
,,0_2,,,,42.248018018018016
,,0_3,,,,42.248018018018016
,48.187923333456496,1_0,0.0,,-48.187923333456496,42.248018018018016
,15.75843804536538,1_1,0.6729795152964307,,-5.153332047766553,42.248018018018016
,17.696796691021746,1_2,0.5424088424464869,,-7.298483075920038,42.248018018018016
(-47.28100301307628+0j),23.865077732758966,2_0,0.22291924961930298,(15.859830933215934+0j),-15.859830933215934,42.248018018018016
(-265.4619418825696+0j),17.575653550466505,2_1,0.5588221389727445,(158.16767448959152+0j),-7.103718364586856,42.248018018018016
(-25.447693290972346+33.076302397573414j),20.010010341027893,3_0,0.15860378949982007,(5.513460315647683-7.577305407447655j),-11.026920631295368,42.248018018018016
,,0_0,,,,42.3481081081081
,,0_1,,,,42.3481081081081
,,0_2,,,,42.3481081081081
,,0_3,,,,42.3481081081081
,48.29969252247308,1_0,0.0,,-48.29969252247308,42.3481081081081
,15.794501064237943,1_1,0.6729896146463248,,-5.164965879485483,42.3481081081081
,17.73691277493997,1_2,0.5424506533484623,,-7.314486006931231,42.3481081081081
(-47.38922340819989+0j),23.92006323024022,2_0,0.22292035772328378,(15.89629168643325+0j),-15.89629168643325,42.3481081081081
(-266.13333179549727+0j),17.615546102156504,2_1,0.558855998777219,(158.57476255940847+0j),-7.119374797127051,42.3481081081081
(-25.504703140674806+33.15118230082398j),20.055842695204177,3_0,0.15860560585320094,(5.5260027517036505-7.594531602932598j),-11.0520055034073,42.3481081081081
,,0_0,,,,42.44819819819819
,,0_1,,,,42.44819819819819
,,0_2,,,,42.44819819819819
,,0_3,,,,42.44819819819819
,48.41146690441929,1_0,0.0,,-48.41146690441929,42.44819819819819
,15.830566737242059,1_1,0.6729996476145418,,-5.176600901539667,42.44819819819819
,17.777037979661298,1_2,0.5424917999067065,,-7.330498269065304,42.44819819819819
(-47.49745175901151+0j),23.975052017267565,2_0,0.2229214585218227,(15.932754786014613+0j),-15.932754786014613,42.44819819819819
(-266.80393729813176+0j),17.655446952119746,2_1,0.5588893436940945,(158.9813185712493+0j),-7.135039101930211,42.44819819819819
(-25.561733089150707+33.226077465482774j),20.1016803430046,3_0,0.1586073966356457,(5.538547289502911-7.611761423142755j),-11.077094579005824,42.44819819819819
,,0_0,,,,42.54828828828828
,,0_1,,,,42.54828828828828
,,0_2,,,,42.54828828828828
,,0_3,,,,42.54828828828828
,48.52324644546671,1_0,0.0,,-48.52324644546671,42.54828828828828
,15.866635047714233,1_1,0.6730096147720436,,-5.188237106523472,42.54828828828828
,17.817164225783657,1_2,0.5425328669487245,,-7.346509878813371,42.54828828828828
(-47.60568801536299+0j),24.030044072908385,2_0,0.22292255207799888,(15.969220217093252+0j),-15.969220217093252,42.54828828828828
(-267.47484775642494+0j),17.695349042626646,2_1,0.5589226154614529,(159.3880722465832+0j),-7.1507030869699255,42.54828828828828
(-25.6187633672166+33.30097588057211j),20.14752027083634,3_0,0.1586091821624744,(5.551092397745924-7.628991717461786j),-11.10218479549185,42.54828828828828
,,0_0,,,,42.648378378378375
,,0_1,,,,42.648378378378375
,,0_2,,,,42.648378378378375
,,0_3,,,,42.648378378378375
,48.63503111207458,1_0,0.0,,-48.63503111207458,42.648378378378375
,15.902705979125965,1_1,0.6730195166837714,,-5.199874487090487,42.648378378378375
,17.857289622575912,1_2,0.5425739895714934,,-7.362518510199859,42.648378378378375
(-47.71393212751461+0j),24.085039376402765,2_0,0.22292363845422353,(16.005687964924373+0j),-16.005687964924373,42.648378378378375
(-268.14631665184385+0j),17.73525072010436,2_1,0.5589559162470802,(159.7951934285387+0j),-7.166364842017401,42.648378378378375
(-25.67578936227608+33.37587472779722j),20.193361764267426,3_0,0.15861096714262657,(5.56363771633409-7.646221748648943j),-11.12727543266818,42.648378378378375
,,0_0,,,,42.74846846846846
,,0_1,,,,42.74846846846846
,,0_2,,,,42.74846846846846
,,0_3,,,,42.74846846846846
,48.74682087098675,1_0,0.0,,-48.74682087098675,42.74846846846846
,15.93877951508253,1_1,0.673029353908718,,-5.2115130359530255,42.74846846846846
,17.89742716177911,1_2,0.5426142356554976,,-7.378540244515973,42.74846846846846
(-47.82218404613138+0j),24.140037907161815,2_0,0.2229247177122471,(16.042158014883956+0j),-16.042158014883956,42.74846846846846
(-268.81658230761434+0j),17.775163329407558,2_1,0.5589885420800775,(160.2015020658233+0j),-7.182037561675585,42.74846846846846
(-25.732842885266116+33.45079328936172j),20.239209637873643,3_0,0.15861271925975215,(5.5761857011970655-7.66345657983957j),-11.152371402394131,42.74846846846846
,,0_0,,,,42.848558558558544
,,0_1,,,,42.848558558558544
,,0_2,,,,42.848558558558544
,,0_3,,,,42.848558558558544
,48.858615689228905,1_0,0.0,,-48.858615689228905,42.848558558558544
,15.974855639321666,1_1,0.6730391270000023,,-5.223152745881547,42.848558558558544
,17.93756391748625,1_2,0.5426545338032075,,-7.394559105575404,42.848558558558544
(-47.930443722279016+0j),24.195039644765988,2_0,0.22292578991316822,(16.078630352467584+0j),-16.078630352467584,42.848558558558544
(-269.48739171756665+0j),17.81507557922359,2_1,0.5590211944605259,(160.60816843970787+0j),-7.197708135210595,42.848558558558544
(-25.78989231185043+33.525712359061835j),20.285059077821366,3_0,0.15861447075276897,(5.588733904170478-7.680691172393964j),-11.177467808340957,42.848558558558544
,,0_0,,,,42.948648648648636
,,0_1,,,,42.948648648648636
,,0_2,,,,42.948648648648636
,,0_3,,,,42.948648648648636
,48.970415534105435,1_0,0.0,,-48.970415534105435,42.948648648648636
,16.010934335712232,1_1,0.6730488365049418,,-5.234793609704091,42.948648648648636
,17.97770424043543,1_2,0.5426945723065573,,-7.4105804864455,42.948648648648636
(-48.0387111074199+0j),24.250044568963347,2_0,0.2229268551174419,(16.115104963289244+0j),-16.115104963289244,42.948648648648636
(-270.15815302371084+0j),17.854991267493332,2_1,0.5590536380342201,(161.0147961176725+0j),-7.213380986844351,42.948648648648636
(-25.846948303244673+33.600638387106265j),20.33091168871523,3_0,0.15861621082929517,(5.6012831461782016-7.697927221489836j),-11.202566292356405,42.948648648648636
,,0_0,,,,43.048738738738734
,,0_1,,,,43.048738738738734
,,0_2,,,,43.048738738738734
,,0_3,,,,43.048738738738734
,49.08222037319667,1_0,0.0,,-49.08222037319667,43.048738738738734
,16.047015588253018,1_1,0.6730584829651238,,-5.246435620305748,43.048738738738734
,18.017848097859098,1_2,0.5427343541428389,,-7.426604358176995,43.048738738738734
(-48.14698615340941+0j),24.305052659667925,2_0,0.2229279133848867,(16.151581833080154+0j),-16.151581833080154,43.048738738738734
(-270.82886782171124+0j),17.894910363665527,2_1,0.5590858751399786,(161.42138620049244+0j),-7.229056091668017,43.048738738738734
(-25.904010791675148+33.67557131415994j),20.376767446766085,3_0,0.1586179396143252,(5.613833418720647-7.715164713779168j),-11.227666837441294,43.048738738738734
,,0_0,,,,43.14882882882883
,,0_1,,,,43.14882882882883
,,0_2,,,,43.14882882882883
,,0_3,,,,43.14882882882883
,49.19403017435599,1_0,0.0,,-49.19403017435599,43.14882882882883
,16.083099381071445,1_1,0.6730680669164752,,-5.258078770628129,43.14882882882883
,18.057995408967024,1_2,0.5427738856795215,,-7.442630632355615,43.14882882882883
(-48.25526881249198+0j),24.360063896958085,2_0,0.22292896477469343,(16.188060947687635+0j),-16.188060947687635,43.14882882882883
(-271.4995442488743+0j),17.93483279525278,2_1,0.5591179106777266,(161.8279441712217+0j),-7.244733375970252,43.14882882882883
(-25.96107959182274+33.75051100968132j),20.42262631043858,3_0,0.1586196573502026,(5.626384704231747-7.732403617213589j),-11.252769408463493,43.14882882882883
,,0_0,,,,43.248918918918896
,,0_1,,,,43.248918918918896
,,0_2,,,,43.248918918918896
,,0_3,,,,43.248918918918896
,49.30584490570698,1_0,0.0,,-49.30584490570698,43.248918918918896
,16.119185698422346,1_1,0.6730775888893327,,-5.269723053668819,43.248918918918896
,18.098146068980984,1_2,0.5428131749335098,,-7.458659190839298,43.248918918918896
(-48.36355903729733+0j),24.41507826107488,2_0,0.22293000934543247,(16.224542293073956+0j),-16.224542293073956,43.248918918918896
(-272.1701937354809+0j),17.97475846882031,2_1,0.559149750793992,(162.23447771916975+0j),-7.260412741633758,43.248918918918896
(-26.018154459676683+33.825457307619786j),20.46848822937898,3_0,0.1586213643362211,(5.638936980627013-7.749643890415628j),-11.277873961254025,43.248918918918896
,,0_0,,,,43.349009009009
,,0_1,,,,43.349009009009
,,0_2,,,,43.349009009009
,,0_3,,,,43.349009009009
,49.417664535640746,1_0,0.0,,-49.417664535640746,43.349009009009
,16.1552745246867,1_1,0.6730870494085112,,-5.281368462480842,43.349009009009
,18.13829969383784,1_2,0.5428522495870028,,-7.474689570149901,43.349009009009
(-48.47185678083679+0j),24.470095732420436,2_0,0.22293104715506137,(16.261025855315193+0j),-16.261025855315193,43.349009009009
(-272.8408656745691+0j),18.01468704695658,2_1,0.5591814164971245,(162.6410199668768+0j),-7.276093807057643,43.349009009009
(-26.075234468222042+33.90040962741866j),20.514353049567386,3_0,0.158623061553483,(5.651490173005824-7.766885383243987j),-11.302980346011646,43.349009009009
,,0_0,,,,43.449099099099094
,,0_1,,,,43.449099099099094
,,0_2,,,,43.449099099099094
,,0_3,,,,43.449099099099094
,49.52948903281309,1_0,0.0,,-49.52948903281309,43.449099099099094
,16.19136584437047,1_1,0.6730964489933714,,-5.2930149901721455,43.449099099099094
,18.178457729011736,1_2,0.5428910081304,,-7.490723568513818,43.449099099099094
(-48.580161996499506+0j),24.525116291556383,2_0,0.22293207826093278,(16.297511620600144+0j),-16.297511620600144,43.449099099099094
(-273.5113610523143+0j),18.054619790548433,2_1,0.5592128311616584,(163.04743761756313+0j),-7.291778047220572,43.449099099099094
(-26.132323164508648+33.97537010464446j),20.56022129677774,3_0,0.1586247455019669,(5.664044552603174-7.784128658159271j),-11.328089105206349,43.449099099099094
,,0_0,,,,43.549189189189185
,,0_1,,,,43.549189189189185
,,0_2,,,,43.549189189189185
,,0_3,,,,43.549189189189185
,49.641318366141746,1_0,0.0,,-49.641318366141746,43.549189189189185
,16.227459642103362,1_1,0.6731057881578861,,-5.304662629905089,43.549189189189185
,18.21861866608744,1_2,0.5429295577077781,,-7.506759332230469,43.549189189189185
(-48.68847463804886+0j),24.580139919202264,2_0,0.22293310271980138,(16.3339995752292+0j),-16.3339995752292,43.549189189189185
(-274.1818819503726+0j),18.09455537999516,2_1,0.5592440758435484,(163.4538660856663+0j),-7.30746393936986,43.549189189189185
(-26.189416871575673+34.05033648972064j),20.606092399459854,3_0,0.15862641991842494,(5.676599831843814-7.801373127081989j),-11.353199663687628,43.549189189189185
,,0_0,,,,43.64927927927927
,,0_1,,,,43.64927927927927
,,0_2,,,,43.64927927927927
,,0_3,,,,43.64927927927927
,49.75315250480382,1_0,0.0,,-49.75315250480382,43.64927927927927
,16.263555902637645,1_1,0.6731150674107063,,-5.316311374895918,43.64927927927927
,18.258782974671764,1_2,0.5429678657182506,,-7.5227974529085415,43.64927927927927
(-48.79679465961877+0j),24.635166596233997,2_0,0.22293412058783166,(16.370489705613263+0j),-16.370489705613263,43.64927927927927
(-274.852361904511+0j),18.134494223698212,2_1,0.5592751259912755,(163.8602608748919+0j),-7.323151968026516,43.64927927927927
(-26.246516749768972+34.12530946965299j),20.65196652101931,3_0,0.15862808369242443,(5.689156097380618-7.81861897238411j),-11.378312194761232,43.64927927927927
,,0_0,,,,43.74936936936936
,,0_1,,,,43.74936936936936
,,0_2,,,,43.74936936936936
,,0_3,,,,43.74936936936936
,49.86499141823313,1_0,0.0,,-49.86499141823313,43.74936936936936
,16.299654610846982,1_1,0.6731242872552263,,-5.327961218414243,43.74936936936936
,18.29895064160429,1_2,0.5430059336600519,,-7.5388379252312445,43.74936936936936
(-48.905122015710155+0j),24.690196303682328,2_0,0.22293513192060502,(16.40698199827268+0j),-16.40698199827268,43.74936936936936
(-275.5228000201673+0j),18.174436308331195,2_1,0.5593059828216286,(164.26662141670698+0j),-7.338842127725562,43.74936936936936
(-26.30362277870182+34.20028901483179j),20.697843645595658,3_0,0.1586297368960154,(5.7017133445522505-7.835866188403307j),-11.403426689104501,43.74936936936936
,,0_0,,,,43.84945945945946
,,0_1,,,,43.84945945945946
,,0_2,,,,43.84945945945946
,,0_3,,,,43.84945945945946
,49.97683507611742,1_0,0.0,,-49.97683507611742,43.84945945945946
,16.33575575172526,1_1,0.6731334481896458,,-5.339612153782595,43.84945945945946
,18.339121658335614,1_2,0.5430437627045289,,-7.554880749492703,43.84945945945946
(-49.01345666118745+0j),24.74522902273129,2_0,0.22293613677312646,(16.443476439836154+0j),-16.443476439836154,43.84945945945946
(-276.19319479630025+0j),18.214381624611175,2_1,0.559336647303508,(164.6729467360239+0j),-7.354534417617691,43.84945945945946
(-26.360734949166293+34.27527510257263j),20.74372375913013,3_0,0.15863137958969434,(5.714271569587063-7.853114771277294j),-11.428543139174124,43.84945945945946
