,sigma,residues,poles,poly_type,pole_2,res_2,remainder
4576,45.751171171171165,-7.860119593195877,19.102978743040396,1_2,,,0.5437198334104371
4577,45.751171171171165,-17.13726219587679,25.791399049342132,2_0,(-51.07314286693742+0j),(17.13726219587679+0j),0.22295406657783254
4578,45.751171171171165,-7.653073475800192,18.973929279092253,2_1,(-288.9230008565861+0j),(172.3868357913645+0j),0.5598848800324194
4579,45.751171171171165,-11.906110980821387,21.615989374943688,3_0,(-27.446977820919145+35.701198695993206j),(5.953055490410693-8.18108570326382j),0.1586607126482384
4580,45.85126126126126,,,0_0,,,
4581,45.85126126126126,,,0_1,,,
4582,45.85126126126126,,,0_2,,,
4583,45.85126126126126,,,0_3,,,
4584,45.85126126126126,-52.21466003225227,52.21466003225227,1_0,,,0.0
4585,45.85126126126126,-5.572850407858264,17.058267481104803,1_1,,,0.673305016817726
4586,45.85126126126126,-7.8762064740889075,19.14321259581041,1_2,,,0.5437532822048446
4587,45.85126126126126,-17.173796961106525,25.846488267434175,2_0,(-51.181614332182825+0j),(17.173796961106525+0j),0.22295495256288342
4588,45.85126126126126,-7.668805701969973,19.013935232366467,2_1,(-289.5925669570577+0j),(172.79248840477575+0j),0.5599120147465813
4589,45.85126126126126,-11.931264116135425,21.661925562606594,3_0,(-27.504204989105283+35.77630747671034j),(5.965632058067713-8.19835990009231j),0.1586621627977184
4590,45.95135135135134,,,0_0,,,
4591,45.95135135135134,,,0_1,,,
4592,45.95135135135134,,,0_2,,,
4593,45.95135135135134,,,0_3,,,
4594,45.95135135135134,-52.32659674526922,52.32659674526922,1_0,,,0.0
4595,45.95135135135134,-5.584522814038052,17.094416436512986,1_1,,,0.6733130472877836
4596,45.95135135135134,-7.892295509571462,19.183449469215848,1_2,,,0.5437865254795324
4597,45.95135135135134,-17.210333617874525,25.901580135075626,2_0,(-51.290092217786814+0j),(17.210333617874525+0j),0.22295583310077524
4598,45.95135135135134,-7.684539875094462,19.05394409467457,2_1,(-290.2620833075332+0j),(173.19810210124075+0j),0.5599389839441747
4599,45.95135135135134,-11.956418999765772,21.70786440751944,3_0,(-27.561437721008012+35.85142211952141j),(5.978209499882884-8.215635325578397j),0.15866360396580312
4600,46.05144144144143,,,0_0,,,
4601,46.05144144144143,,,0_1,,,
4602,46.05144144144143,,,0_2,,,
4603,46.05144144144143,,,0_3,,,
4604,46.05144144144143,-52.43853759522352,52.43853759522352,1_0,,,0.0
4605,46.05144144144143,-5.596196177746536,17.130567522910845,1_1,,,0.6733210286079522
4606,46.05144144144143,-7.9083857660394985,19.223688599390602,1_2,,,0.5438196145412239
4607,46.05144144144143,-17.2468721549403,25.956674636464324,2_0,(-51.39857648576077+0j),(17.2468721549403+0j),0.22295670823548092
4608,46.05144144144143,-7.700275226925846,19.093955196638486,2_1,(-290.9316524421977+0j),(173.603745627812+0j),0.5599658265327921
4609,46.05144144144143,-11.981575339251895,21.753805616721728,3_0,(-27.618674163692503+35.9265414832584j),(5.9907876696259486-8.232911682444973j),0.1586650379460875
4610,46.151531531531525,,,0_0,,,
4611,46.151531531531525,,,0_1,,,
4612,46.151531531531525,,,0_2,,,
4613,46.151531531531525,,,0_3,,,
4614,46.151531531531525,-52.55048255699057,52.55048255699057,1_0,,,0.0
4615,46.151531531531525,-5.607870493394226,17.166720727762055,1_1,,,0.6733289611728135
4616,46.151531531531525,-7.924478958798632,19.263931368799295,1_2,,,0.5438524577734944
4617,46.151531531531525,-17.283412561155277,26.01177175592656,2_0,(-51.50706709843022+0j),(17.283412561155277+0j),0.22295757801052127
4618,46.151531531531525,-7.716013166308046,19.1339697454252,2_1,(-291.60108251738006+0j),(174.00929043504217+0j),0.5599924732272341
4619,46.151531531531525,-12.006733653752772,21.799749694807602,3_0,(-27.675917698505323+36.001667609754435j),(6.003366826876386-8.250189507502384j),0.15866646157943431
4620,46.25162162162162,,,0_0,,,
4621,46.25162162162162,,,0_1,,,
4622,46.25162162162162,,,0_2,,,
4623,46.25162162162162,,,0_3,,,
4624,46.25162162162162,-52.662431605645445,52.662431605645445,1_0,,,0.0
4625,46.25162162162162,-5.619545755427531,17.202876038616257,1_1,,,0.6733368453732375
4626,46.25162162162162,-7.940575061030649,19.3041777485361,1_2,,,0.5438850578484011
4627,46.25162162162162,-17.319954825450345,26.06687147790269,2_0,(-51.615564018380745+0j),(17.319954825450345+0j),0.22295844246900556
4628,46.25162162162162,-7.731753670369595,19.173987714306843,2_1,(-292.2703751866396+0j),(174.41473765520124+0j),0.5600189261112846
4629,46.25162162162162,-12.031893928754522,21.84569662203784,3_0,(-27.733168264237573+36.0768004477684j),(6.015946964377261-8.2674687890264j),0.15866787497398901
4630,46.35171171171171,,,0_0,,,
4631,46.35171171171171,,,0_1,,,
4632,46.35171171171171,,,0_2,,,
4633,46.35171171171171,,,0_3,,,
4634,46.35171171171171,-52.77438471646149,52.77438471646149,1_0,,,0.0
4635,46.35171171171171,-5.631221958337447,17.239033443122214,1_1,,,0.673344681596165
4636,46.35171171171171,-7.956671931060131,19.3444259958523,1_2,,,0.5439175307110383
4637,46.35171171171171,-17.35649893684452,26.12197378695678,2_0,(-51.72406720849691+0j),(17.35649893684452+0j),0.22295930165360833
4638,46.35171171171171,-7.747494977834918,19.214007578015437,2_1,(-292.9397674794079+0j),(174.82024618018417+0j),0.5600452730325767
4639,46.35171171171171,-12.057055501767213,21.891645741949635,3_0,(-27.790421621355282+36.15193740488553j),(6.028527750883605-8.284748849462131j),0.15866928216243206
4640,46.45180180180179,,,0_0,,,
4641,46.45180180180179,,,0_1,,,
4642,46.45180180180179,,,0_2,,,
4643,46.45180180180179,,,0_3,,,
4644,46.45180180180179,-52.886341864906946,52.886341864906946,1_0,,,0.0
4645,46.45180180180179,-5.64289909665542,17.275192929020886,1_1,,,0.6733524702247567
4646,46.45180180180179,-7.972770797596503,19.38467709919515,1_2,,,0.5439498111682963
4647,46.45180180180179,-17.393044884439927,26.177078667770516,2_0,(-51.83257663194169+0j),(17.393044884439927+0j),0.22296015560658544
4648,46.45180180180179,-7.763238097704332,19.254030199296647,2_1,(-293.60912157845615+0j),(175.22572366757936+0j),0.560071464702413
4649,46.45180180180179,-12.082218743029467,21.937597412944918,3_0,(-27.847680189757646+36.2270799387349j),(6.041109371514733-8.302030072469922j),0.15867068090087608
4650,46.55189189189189,,,0_0,,,
4651,46.55189189189189,,,0_1,,,
4652,46.55189189189189,,,0_2,,,
4653,46.55189189189189,,,0_3,,,
4654,46.55189189189189,-52.99830302664484,52.99830302664484,1_0,,,0.0
4655,46.55189189189189,-5.654577164956759,17.311354484150705,1_1,,,0.6733602116383343
4656,46.55189189189189,-7.988871439037669,19.424930871821577,1_2,,,0.5439819119414941
4657,46.55189189189189,-17.429592657425292,26.232186105147175,2_0,(-51.94109225217199+0j),(17.429592657425292+0j),0.22296100436976754
4658,46.55189189189189,-7.7789828469036655,19.29405541338486,2_1,(-294.278460988115+0j),(175.6311858977948+0j),0.5600975108192063
4659,46.55189189189189,-12.107383578453918,21.983551556844922,3_0,(-27.904943523825388+36.30222776437749j),(6.053691789226959-8.319312385095499j),0.15867207164498584
4660,46.651981981981976,,,0_0,,,
4661,46.651981981981976,,,0_1,,,
4662,46.651981981981976,,,0_2,,,
4663,46.651981981981976,,,0_3,,,
4664,46.651981981981976,-53.110268177529925,53.110268177529925,1_0,,,0.0
4665,46.651981981981976,-5.6662561578551225,17.34751809643864,1_1,,,0.6733679062125678
4666,46.651981981981976,-8.004973986473392,19.46518741287443,1_2,,,0.5440138268726045
4667,46.651981981981976,-17.466142245069673,26.28729608400412,2_0,(-52.049614032912146+0j),(17.466142245069673+0j),0.22296184798458102
4668,46.651981981981976,-7.794729332283618,19.3340833055019,2_1,(-294.94776996142696+0j),(176.036622342872+0j),0.5601234067859429
4669,46.651981981981976,-12.132550042071413,22.029508201760496,3_0,(-27.962211874810997+36.3773810208294j),(6.066275021035707-8.336595825451774j),0.15867345419615456
4670,46.75207207207207,,,0_0,,,
4671,46.75207207207207,,,0_1,,,
4672,46.75207207207207,,,0_2,,,
4673,46.75207207207207,,,0_3,,,
4674,46.75207207207207,-53.2222372936072,53.2222372936072,1_0,,,0.0
4675,46.75207207207207,-5.677936070007166,17.38368375390708,1_1,,,0.6733755543193761
4676,46.75207207207207,-8.021078282927812,19.505446588073674,1_2,,,0.5440455651609788
4677,46.75207207207207,-17.50269363672688,26.34240858937765,2_0,(-52.1581419381742+0j),(17.50269363672688+0j),0.22296268649203738
4678,46.75207207207207,-7.810477423892207,19.374113756769262,2_1,(-295.6170648460182+0j),(176.4420439865285+0j),0.5601491596341711
4679,46.75207207207207,-12.15771807968685,22.0754672891402,3_0,(-28.019484924932108+36.45253950108431j),(6.078859039843426-8.353880340983642j),0.15867482888769072
4680,46.85216216216216,,,0_0,,,
4681,46.85216216216216,,,0_1,,,
4682,46.85216216216216,,,0_2,,,
4683,46.85216216216216,,,0_3,,,
4684,46.85216216216216,-53.33421035111015,53.33421035111015,1_0,,,0.0
4685,46.85216216216216,-5.689616896105007,17.41985144466206,1_1,,,0.6733831563271759
4686,46.85216216216216,-8.03718518789533,19.54570908715056,1_2,,,0.5440770820419998
4687,46.85216216216216,-17.5392468218274,26.397523606413646,2_0,(-52.26667593222308+0j),(17.5392468218274+0j),0.2229635199327595
4688,46.85216216216216,-7.826227827471663,19.414147368903194,2_1,(-296.28624867619305+0j),(176.84738586005008+0j),0.5601747355261104
4689,46.85216216216216,-12.182887948659877,22.121429066669982,3_0,(-28.07676436441708+36.52770421982159j),(6.091443974329939-8.371166199164366j),0.15867619418326206
4690,46.95225225225224,,,0_0,,,
4691,46.95225225225224,,,0_1,,,
4692,46.95225225225224,,,0_2,,,
4693,46.95225225225224,,,0_3,,,
4694,46.95225225225224,-53.44618732645824,53.44618732645824,1_0,,,0.0
4695,46.95225225225224,-5.701298630871053,17.456021156884926,1_1,,,0.6733907126010573
4696,46.95225225225224,-8.053293969190484,19.58597430969436,1_2,,,0.5441084173341615
4697,46.95225225225224,-17.5758017898726,26.452641120360685,2_0,(-52.37521597955175+0j),(17.5758017898726+0j),0.22296434834700235
4698,46.95225225225224,-7.841979940204186,19.45418361543794,2_1,(-296.95540190169+0j),(177.25270191276005+0j),0.5602001646791607
4699,46.95225225225224,-12.208059418607535,22.167393302722953,3_0,(-28.134048739252083+36.6028742790394j),(6.104029709303768-8.388453166391475j),0.15867755147669688
4700,47.052342342342335,,,0_0,,,
4701,47.052342342342335,,,0_1,,,
4702,47.052342342342335,,,0_2,,,
4703,47.052342342342335,,,0_3,,,
4704,47.052342342342335,-53.55816819625654,53.55816819625654,1_0,,,0.0
4705,47.052342342342335,-5.712981269107701,17.492192878908387,1_1,,,0.6733982235013966
4706,47.052342342342335,-8.069403446785937,19.626241292161318,1_2,,,0.5441396341777452
4707,47.052342342342335,-17.612358530485373,26.507761116627375,2_0,(-52.48376204510638+0j),(17.612358530485373+0j),0.22296517177450015
4708,47.052342342342335,-7.857732790958077,19.4942216522958,2_1,(-297.62465509204867+0j),(177.65807969205267+0j),0.5602254949814212
4709,47.052342342342335,-12.233232121928097,22.213359630835175,3_0,(-28.191335711120846+36.678048242667124j),(6.1166160609640485-8.405740868129378j),0.1586789029693542
4710,47.15243243243243,,,0_0,,,
4711,47.15243243243243,,,0_1,,,
4712,47.15243243243243,,,0_2,,,
4713,47.15243243243243,,,0_3,,,
4714,47.15243243243243,-53.67015293729267,53.67015293729267,1_0,,,0.0
4715,47.15243243243243,-5.72466480561415,17.528366599088695,1_1,,,0.6734056893862673
4716,47.15243243243243,-8.085516825674697,19.66651262607409,1_2,,,0.5441705641462231
4717,47.15243243243243,-17.648917033324576,26.562883580685085,2_0,(-52.5923140939078+0j),(17.648917033324576+0j),0.2229659902547309
4718,47.15243243243243,-7.873489014102736,19.534263744457576,2_1,(-298.2936494721661+0j),(178.06327873387406+0j),0.5602505989224128
4719,47.15243243243243,-12.25840703500583,22.259329005529057,3_0,(-28.248631603201403+36.753229944697885j),(6.129203517502916-8.423030310281323j),0.15868024284084606
4720,47.25252252252252,,,0_0,,,
4721,47.25252252252252,,,0_1,,,
4722,47.25252252252252,,,0_2,,,
4723,47.25252252252252,,,0_3,,,
4724,47.25252252252252,-53.782141526535085,53.782141526535085,1_0,,,0.0
4725,47.25252252252252,-5.736349280054779,17.564542374498224,1_1,,,0.6734131093342162
4726,47.25252252252252,-8.101631288988129,19.706786046625233,1_2,,,0.5442013583887647
4727,47.25252252252252,-17.685477333886205,26.618008549943433,2_0,(-52.700872294404505+0j),(17.685477333886205+0j),0.22296680368689828
4728,47.25252252252252,-7.889246301131552,19.57430791827915,2_1,(-298.9627047847782+0j),(178.46851297240443+0j),0.5602755907639975
4729,47.25252252252252,-12.283583317903998,22.30530060985039,3_0,(-28.305930869837937+36.828416084173035j),(6.141791658951999-8.440320611149588j),0.15868157629512245
4730,47.3526126126126,,,0_0,,,
4731,47.3526126126126,,,0_1,,,
4732,47.3526126126126,,,0_2,,,
4733,47.3526126126126,,,0_3,,,
4734,47.3526126126126,-53.89413394113265,53.89413394113265,1_0,,,0.0
4735,47.3526126126126,-5.748034552884771,17.600719987870676,1_1,,,0.6734204875228991
4736,47.3526126126126,-8.117748109815274,19.74706250230934,1_2,,,0.5442319460220062
4737,47.3526126126126,-17.722039284768634,26.673135854678737,2_0,(-52.809436002915874+0j),(17.722039284768634+0j),0.2229676125292023
4738,47.3526126126126,-7.905005672608021,19.614354976636537,2_1,(-299.63165825300973+0j),(178.8736745719601+0j),0.5603004177323561
4739,47.3526126126126,-12.308761267213978,22.351274689231253,3_0,(-28.363235941036137+36.903607867350836j),(6.15438063360699-8.457612144256155j),0.15868290102814595
4740,47.452702702702695,,,0_0,,,
4741,47.452702702702695,,,0_1,,,
4742,47.452702702702695,,,0_2,,,
4743,47.452702702702695,,,0_3,,,
4744,47.452702702702695,-54.00613015841089,54.00613015841089,1_0,,,0.0
4745,47.452702702702695,-5.7597207534659765,17.636899633659652,1_1,,,0.6734278204728414
4746,47.452702702702695,-8.133866587071857,19.78734149497895,1_2,,,0.5442623693744741
4747,47.452702702702695,-17.75860301310761,26.728265636137507,2_0,(-52.91800579459436+0j),(17.75860301310761+0j),0.22296841640041135
4748,47.452702702702695,-7.9207665765854856,19.65440450773648,2_1,(-300.30060661994+0j),(179.27882715532763+0j),0.5603251110944072
4749,47.452702702702695,-12.333940750069312,22.397251149097436,3_0,(-28.420545502017674+36.97880474047462j),(6.166970375034655-8.474904710182361j),0.15868421838214627
4750,47.55279279279279,,,0_0,,,
4751,47.55279279279279,,,0_1,,,
4752,47.55279279279279,,,0_2,,,
4753,47.55279279279279,,,0_3,,,
4754,47.55279279279279,-54.118130155872315,54.118130155872315,1_0,,,0.0
4755,47.55279279279279,-5.7714078319529145,17.673081231982405,1_1,,,0.6734351098036836
4756,47.55279279279279,-8.149986961893262,19.82762318787467,1_2,,,0.5442926150378856
4757,47.55279279279279,-17.795168463142442,26.783397828433834,2_0,(-53.02658143247013+0j),(17.795168463142442+0j),0.22296921547829116
4758,47.55279279279279,-7.93652920204038,19.69445664456218,2_1,(-300.9695153520213+0j),(179.68394801575326+0j),0.5603496610391506
4759,47.55279279279279,-12.359121805386952,22.44323000905001,3_0,(-28.477859996085837+37.05400687399697j),(6.179560902693475-8.492198373803829j),0.15868552795201152
4760,47.65288288288288,,,0_0,,,
4761,47.65288288288288,,,0_1,,,
4762,47.65288288288288,,,0_2,,,
4763,47.65288288288288,,,0_3,,,
4764,47.65288288288288,-54.23013391119311,54.23013391119311,1_0,,,0.0
4765,47.65288288288288,-5.7830957833498875,17.709264771647653,1_1,,,0.6734423558560961
4766,47.65288288288288,-8.166109138359921,19.867907496639557,1_2,,,0.5443226888293027
4767,47.65288288288288,-17.831735624932307,26.838532417599716,2_0,(-53.13516288292768+0j),(17.831735624932307+0j),0.22297000980039386
4768,47.65288288288288,-7.9522934692514395,19.734511311973858,2_1,(-301.63839409596534+0j),(180.0890436446358+0j),0.560374072033351
4769,47.65288288288288,-12.38430439807795,22.489211229661905,3_0,(-28.535179226646754+37.12921413548539j),(6.192152199038975-8.509493102001645j),0.15868682995255096
4770,47.75297297297297,,,0_0,,,
4771,47.75297297297297,,,0_1,,,
4772,47.75297297297297,,,0_2,,,
4773,47.75297297297297,,,0_3,,,
4774,47.75297297297297,-54.34214140222286,54.34214140222286,1_0,,,0.0
4775,47.75297297297297,-5.794784602696444,17.745450241545125,1_1,,,0.6734495589675226
4776,47.75297297297297,-8.182233276893976,19.908194544850964,1_2,,,0.5443525831781956
4777,47.75297297297297,-17.86830448860968,26.89366938977105,2_0,(-53.24375011259606+0j),(17.86830448860968+0j),0.22297079940391498
4778,47.75297297297297,-7.968059509322651,19.774568616715413,2_1,(-302.3072238379053+0j),(180.49410132041098+0j),0.5603983383998381
4779,47.75297297297297,-12.409488571676667,22.535194848829455,3_0,(-28.592503503397154+37.20442670074499j),(6.204744285838333-8.526788942367755j),0.15868812413476513
4780,47.853063063063054,,,0_0,,,
4781,47.853063063063054,,,0_1,,,
4782,47.853063063063054,,,0_2,,,
4783,47.853063063063054,,,0_3,,,
4784,47.853063063063054,-54.454152606981474,54.454152606981474,1_0,,,0.0
4785,47.853063063063054,-5.806474285069842,17.781637630648834,1_1,,,0.6734567194721328
4786,47.853063063063054,-8.198358207803334,19.948483377339702,1_2,,,0.5443823596691268
4787,47.853063063063054,-17.90487504438215,26.94880873118935,2_0,(-53.35234308835842+0j),(17.90487504438215+0j),0.22297158432568773
4788,47.853063063063054,-7.983826359376209,19.8146277219482,2_1,(-302.9761344335076+0j),(180.89920811948053+0j),0.5604225068633147
4789,47.853063063063054,-12.434673961987773,22.58118050367063,3_0,(-28.64983050948831+37.27964314690832j),(6.2173369809938865-8.544085523850669j),0.15868941264456704
4790,47.953153153153146,,,0_0,,,
4791,47.953153153153146,,,0_1,,,
4792,47.953153153153146,,,0_2,,,
4793,47.953153153153146,,,0_3,,,
4794,47.953153153153146,-54.56616750365912,54.56616750365912,1_0,,,0.0
4795,47.953153153153146,-5.8181648255816105,17.81782692801184,1_1,,,0.6734638377009526
4796,47.953153153153146,-8.214486043064502,19.98877570060869,1_2,,,0.5444119092718472
4797,47.953153153153146,-17.94144728252888,27.00395042819778,2_0,(-53.46094177733645+0j),(17.94144728252888+0j),0.2229723646021973
4798,47.953153153153146,-7.9995957556445125,19.854690119044854,2_1,(-303.6448884625307+0j),(181.30420490595117+0j),0.5604464948637714
4799,47.953153153153146,-12.459861210919126,22.627168820383538,3_0,(-28.707164408478917+37.354865995815686j),(6.229930605459563-8.561383508353998j),0.15869069171885364
4800,48.05324324324324,,,0_0,,,
4801,48.05324324324324,,,0_1,,,
4802,48.05324324324324,,,0_2,,,
4803,48.05324324324324,,,0_3,,,
4804,48.05324324324324,-54.678186070613265,54.678186070613265,1_0,,,0.0
4805,48.05324324324324,-5.829856219378956,17.8540181227679,1_1,,,0.6734709139818462
4806,48.05324324324324,-8.230615812290457,20.029070721274632,1_2,,,0.544441283302598
4807,48.05324324324324,-17.97802119340144,27.059094467241685,2_0,(-53.56954614689531+0j),(17.97802119340144+0j),0.22297314026957896
4808,48.05324324324324,-8.015366899217437,19.894755112720354,2_1,(-304.31359344779344+0j),(181.70916378362614+0j),0.5604703413419656
4809,48.05324324324324,-12.485050015468715,22.673159496321116,3_0,(-28.7645032771304+37.4300940644359j),(6.242525007734359-8.578682587596564j),0.15869196314771108
4810,48.15333333333333,,,0_0,,,
4811,48.15333333333333,,,0_1,,,
4812,48.15333333333333,,,0_2,,,
4813,48.15333333333333,,,0_3,,,
4814,48.15333333333333,-54.79020828636793,54.79020828636793,1_0,,,0.0
4815,48.15333333333333,-5.841548461654021,17.890211204145576,1_1,,,0.6734779486392872
4816,48.15333333333333,-8.246747249228319,20.069368217038797,1_2,,,0.5444704963120769
4817,48.15333333333333,-18.0145967674331,27.11424083487904,2_0,(-53.67815616468522+0j),(18.0145967674331+0j),0.22297391136359354
4818,48.15333333333333,-8.031139570282395,19.934822507211013,2_1,(-304.98227817492034+0j),(182.11410407407388+0j),0.5604940573818469
4819,48.15333333333333,-12.510240288533673,22.71915244110352,3_0,(-28.821846582823433+37.50532701622338j),(6.255120144266837-8.595982674960998j),0.15869322744771375
4820,48.25342342342342,,,0_0,,,
4821,48.25342342342342,,,0_1,,,
4822,48.25342342342342,,,0_2,,,
4823,48.25342342342342,,,0_3,,,
4824,48.25342342342342,-54.902234129611315,54.902234129611315,1_0,,,0.0
4825,48.25342342342342,-5.853241547621105,17.926406161432983,1_1,,,0.673484941995021
4826,48.25342342342342,-8.262878078524574,20.109666335724263,1_2,,,0.544499666258416
4827,48.25342342342342,-18.051173995115064,27.169389517753267,2_0,(-53.78677179853708+0j),(18.051173995115064+0j),0.22297467791969935
4828,48.25342342342342,-8.046911896276304,19.97489068090867,2_1,(-305.6511967010449+0j),(182.5191961241666+0j),0.5605177324446823
4829,48.25342342342342,-12.535431327012686,22.765146958760827,3_0,(-28.8791898262429+37.5805620995465j),(6.267715663506343-8.613283051523885j),0.15869448871611858
4830,48.35351351351351,,,0_0,,,
4831,48.35351351351351,,,0_1,,,
4832,48.35351351351351,,,0_2,,,
4833,48.35351351351351,,,0_3,,,
4834,48.35351351351351,-55.01426357919535,55.01426357919535,1_0,,,0.0
4835,48.35351351351351,-5.864935472538052,17.96260298401045,1_1,,,0.6734918943674939
4836,48.35351351351351,-8.279015117001006,20.149970601191253,1_2,,,0.5445284426035072
4837,48.35351351351351,-18.087752867018196,27.224540502617764,2_0,(-53.8953930165592+0j),(18.087752867018196+0j),0.22297543997299019
4838,48.35351351351351,-8.062689484026723,20.014964464845963,2_1,(-306.31958384531345+0j),(182.9239269727316+0j),0.5605411009038324
4839,48.35351351351351,-12.560625215646965,22.81114509420881,3_0,(-28.936546459908783+37.65580749268896j),(6.280312607823482-8.630585859994744j),0.15869573482671076
4840,48.4536036036036,,,0_0,,,
4841,48.4536036036036,,,0_1,,,
4842,48.4536036036036,,,0_2,,,
4843,48.4536036036036,,,0_3,,,
4844,48.4536036036036,-55.12629661413355,55.12629661413355,1_0,,,0.0
4845,48.4536036036036,-5.876630231690832,17.9988016613266,1_1,,,0.6734988060723096
4846,48.4536036036036,-8.295152399017065,20.19027616770073,1_2,,,0.5445571336216848
4847,48.4536036036036,-18.124333373776846,27.27969377631735,2_0,(-54.00401978706631+0j),(18.124333373776846+0j),0.22297619755824516
4848,48.4536036036036,-8.078467425341092,20.055039618666836,2_1,(-306.9881072963632+0j),(183.32874426760822+0j),0.5605643964624624
4849,48.4536036036036,-12.585820119937246,22.85714503923431,3_0,(-28.993904698319977+37.73105600818398j),(6.29291005996862-8.647889220026459j),0.1586969764669553
4850,48.55369369369369,,,0_0,,,
4851,48.55369369369369,,,0_1,,,
4852,48.55369369369369,,,0_2,,,
4853,48.55369369369369,,,0_3,,,
4854,48.55369369369369,-55.238333213599155,55.238333213599155,1_0,,,0.0
4855,48.55369369369369,-5.88832582040946,18.035002182922447,1_1,,,0.673505677421809
4856,48.55369369369369,-8.311291170865603,20.230584040120416,1_2,,,0.5445856757446889
4857,48.55369369369369,-18.160915506104683,27.334849325805962,2_0,(-54.112652078650946+0j),(18.160915506104683+0j),0.2229769507098826
4858,48.55369369369369,-8.094246744629338,20.095117020156188,2_1,(-307.6566263726917+0j),(183.73355371862417+0j),0.5605875709969864
4859,48.55369369369369,-12.611016416694472,22.903147159680866,3_0,(-29.051266995566234+37.80630912817713j),(6.305508208347235-8.665193521142271j),0.15869821144770854
4860,48.65378378378378,,,0_0,,,
4861,48.65378378378378,,,0_1,,,
4862,48.65378378378378,,,0_2,,,
4863,48.65378378378378,,,0_3,,,
4864,48.65378378378378,-55.35037335692386,55.35037335692386,1_0,,,0.0
4865,48.65378378378378,-5.900022228356572,18.071204529684408,1_1,,,0.6735125088831249
4866,48.65378378378378,-8.327431697814642,20.270894424291598,1_2,,,0.5446140558678039
4867,48.65378378378378,-18.19749924896244,27.390007131540052,2_0,(-54.22128983429431+0j),(18.19749924896244+0j),0.2229776994792843
4868,48.65378378378378,-8.110027658257412,20.135196847061515,2_1,(-308.32510949816117+0j),(184.13833423302367+0j),0.5606106146643125
4869,48.65378378378378,-12.636214178259245,22.949151520354906,3_0,(-29.108633865486787+37.88156714267398j),(6.3181070891296205-8.682498843089256j),0.1586994393329045
4870,48.75387387387386,,,0_0,,,
4871,48.75387387387386,,,0_1,,,
4872,48.75387387387386,,,0_2,,,
4873,48.75387387387386,,,0_3,,,
4874,48.75387387387386,-55.46241702359769,55.46241702359769,1_0,,,0.0
4875,48.75387387387386,-5.911719674888948,18.107409034295827,1_1,,,0.6735192945775941
4876,48.75387387387386,-8.343573360114044,20.31120693950532,1_2,,,0.5446423138318911
4877,48.75387387387386,-18.23408482189304,27.445167439717856,2_0,(-54.32993403820427+0j),(18.23408482189304+0j),0.22297844322230437
4878,48.75387387387386,-8.125809697742751,20.175278807030583,2_1,(-308.9936579962148+0j),(184.5431516759904+0j),0.5606335563379653
4879,48.75387387387386,-12.66141335561096,22.995158136881006,3_0,(-29.166004206731476+37.9568298008928j),(6.33070667780548-8.699805028581078j),0.1587006612919374
4880,48.85396396396396,,,0_0,,,
4881,48.85396396396396,,,0_1,,,
4882,48.85396396396396,,,0_2,,,
4883,48.85396396396396,,,0_3,,,
4884,48.85396396396396,-55.57446419326445,55.57446419326445,1_0,,,0.0
4885,48.85396396396396,-5.923417715485184,18.14361501275255,1_1,,,0.6735260469690407
4886,48.85396396396396,-8.359716402784612,20.351521526579607,1_2,,,0.5446704229465373
4887,48.85396396396396,-18.270671766568512,27.50032972870015,2_0,(-54.43858266546674+0j),(18.270671766568512+0j),0.22297918330521035
4888,48.85396396396396,-8.141592980949273,20.215362764536653,2_1,(-309.6621791756435+0j),(184.94794803334315+0j),0.5606563785626896
4889,48.85396396396396,-12.68661373134231,23.041166656679604,3_0,(-29.223378243821053+38.03209637969722j),(6.343306865671155-8.717112072620479j),0.15870187684887468
4890,48.95405405405405,,,0_0,,,
4891,48.95405405405405,,,0_1,,,
4892,48.95405405405405,,,0_2,,,
4893,48.95405405405405,,,0_3,,,
4894,48.95405405405405,-55.686514845723515,55.686514845723515,1_0,,,0.0
4895,48.95405405405405,-5.935116567644434,18.179822794934815,1_1,,,0.6735327602149097
4896,48.95405405405405,-8.375862243565432,20.3918394571856,1_2,,,0.5446983192265765
4897,48.95405405405405,-18.307260300697067,27.555494242642613,2_0,(-54.54723669201363+0j),(18.307260300697067+0j),0.22297991908780007
4898,48.95405405405405,-8.157378715486542,20.25544987261006,2_1,(-310.33054520008744+0j),(185.35263554607056+0j),0.5606790315037713
4899,48.95405405405405,-12.711815880093864,23.08717770807904,3_0,(-29.28075889649171+38.10736907371199j),(6.355907940046931-8.734420458810316j),0.15870308357960403
4900,49.05414414414414,,,0_0,,,
4901,49.05414414414414,,,0_1,,,
4902,49.05414414414414,,,0_2,,,
4903,49.05414414414414,,,0_3,,,
4904,49.05414414414414,-55.79856896092653,55.79856896092653,1_0,,,0.0
4905,49.05414414414414,-5.946816226845192,18.21603237073261,1_1,,,0.6735394346136626
4906,49.05414414414414,-8.391991281808789,20.43214481816885,1_2,,,0.5447269976859417
4907,49.05414414414414,-18.3438504153115,27.610660968954605,2_0,(-54.655896087491044+0j),(18.3438504153115+0j),0.2229806506029566
4908,49.05414414414414,-8.173150772108562,20.29552620642678,2_1,(-311.00095849025854+0j),(185.75869090094838+0j),0.5607022696634334
4909,49.05414414414414,-12.73701378538663,23.133185370557303,3_0,(-29.338107468192646+38.18262430194858j),(6.368506892693317-8.751724016388655j),0.15870431594418044
4910,49.15423423423423,,,0_0,,,
4911,49.15423423423423,,,0_1,,,
