,sigma,residues,poles,poly_type,pole_2,res_2,remainder,error_next,rel_error
8146,81.48333333333333,-13.681580240517869,33.5777672664252,1_2,,,0.5492024631035978,,
8147,81.48333333333333,-30.250428842121295,45.55652342180056,2_0,(-90.03631611522988+0j),(30.250428842121295+0j),0.22309753926098652,4.20010713519845e-06,0.3902396244112774
8148,81.48333333333333,-13.340760333162784,33.36347749462533,2_1,(-526.0341839883604+0j),(315.6935210053099+0j),0.5643454428615122,,
8149,81.48333333333333,-20.950334915634286,38.11352486150441,3_0,(-48.079698454031615+62.731049063700425j),(10.475167457817143-14.393007313530305j),0.15889690225938127,,
8150,81.58342342342343,,,0_0,,,,0.0108308974719454,1.0
8151,81.58342342342343,,,0_1,,,,0.000360514570322,1.0
8152,81.58342342342343,,,0_2,,,,1.0723697507635072e-05,1.0
8153,81.58342342342343,,,0_3,,,,,
8154,81.58342342342343,-92.32845224416884,92.32845224416884,1_0,,,0.0,0.0002432062302742,0.6746086019685218
8155,81.58342342342343,-9.77569607570685,30.04288415381268,1_1,,,0.6746086019685218,-1.2763011767871005e-06,0.1190168946744719
8156,81.58342342342343,-13.698014492933872,33.61849493286437,1_2,,,0.549209028611535,,
8157,81.58342342342343,-30.287275267551106,45.612048387166375,2_0,(-90.14584778751039+0j),(30.287275267551106+0j),0.2230977064389766,4.184859414696764e-06,0.3902440750233044
8158,81.58342342342343,-13.356808652145107,33.403960261278584,2_1,(-526.6949125406536+0j),(316.0922441792424+0j),0.5643507950622535,,
8159,81.58342342342343,-20.975774384081934,38.15989714166077,3_0,(-48.13782198709057+62.80711565644235j),(10.487887192040967-14.41048094142089j),0.1588971824859219,,
8160,81.68351351351352,,,0_0,,,,0.0108177033735213,1.0
8161,81.68351351351352,,,0_1,,,,0.0003596384377412,1.0
8162,81.68351351351352,,,0_2,,,,1.0684691985489617e-05,1.0
8163,81.68351351351352,,,0_3,,,,,
8164,81.68351351351352,-92.44106308624796,92.44106308624796,1_0,,,0.0,0.0002426157314637,0.6746101250675963
8165,81.68351351351352,-9.787527634348553,30.079385956252665,1_1,,,0.6746101250675963,-1.2716171713614177e-06,0.1190129928956624
8166,81.68351351351352,-13.71444978778082,33.659223703370046,1_2,,,0.549215551886761,,
8167,81.68351351351352,-30.32412206242623,45.667573868161924,2_0,(-90.25538071917634+0j),(30.32412206242623+0j),0.22309787301556375,4.169685027564436e-06,0.3902485006799533
8168,81.68351351351352,-13.37285786962481,33.444444049772464,2_1,(-527.3555536914857+0j),(316.4909073610435+0j),0.5643561138298472,,
8169,81.68351351351352,-21.001214387071798,38.20627013129264,3_0,(-48.19594781527276+62.88318414633311j),(10.500607193535897-14.427955002976212j),0.15889746106012628,,
8170,81.7836036036036,,,0_0,,,,0.0108045412895248,1.0
8171,81.7836036036036,,,0_1,,,,0.0003587654870176,1.0
8172,81.7836036036036,,,0_2,,,,1.064587479020972e-05,1.0
8173,81.7836036036036,,,0_3,,,,,
8174,81.7836036036036,-92.55367471912187,92.55367471912187,1_0,,,0.0,0.0002420273745405,0.674611642698732
8175,81.7836036036036,-9.799359383250064,30.11588817905096,1_1,,,0.6746116426987321,-1.2669562338861403e-06,0.1190091240835626
8176,81.7836036036036,-13.730886216944649,33.69995365223833,1_2,,,0.5492220302384418,,
8177,81.7836036036036,-30.360969225419943,45.72309986293654,2_0,(-90.36491490569904+0j),(30.360969225419943+0j),0.2230980389936387,4.15458351105289e-06,0.3902529001067696
8178,81.7836036036036,-13.388908061540986,33.484928925184185,2_1,(-528.0160963469291+0j),(316.88950310259503+0j),0.5643613971123648,,
8179,81.7836036036036,-21.026654952168375,38.25264385695021,3_0,(-48.254076118114355+62.9592546418862j),(10.51332747608419-14.445429526649814j),0.1588977378902095,,
8180,81.88369369369369,,,0_0,,,,0.0107914111039074,1.0
8181,81.88369369369369,,,0_1,,,,0.0003578957028004,1.0
8182,81.88369369369369,,,0_2,,,,1.060724495993242e-05,1.0
8183,81.88369369369369,,,0_3,,,,,
8184,81.88369369369369,-92.66628713995667,92.66628713995667,1_0,,,0.0,0.0002414411491868,0.6746131548875199
8185,81.88369369369369,-9.811191321764845,30.15239082075768,1_1,,,0.6746131548875199,-1.2623180517679778e-06,0.1190052701277505
8186,81.88369369369369,-13.747323116408998,33.74068423537946,1_2,,,0.5492284841870925,,
8187,81.88369369369369,-30.397816755250773,45.7786263696924,2_0,(-90.47445034274413+0j),(30.397816755250773+0j),0.2230982043760059,4.139554600416151e-06,0.3902572832109389
8188,81.88369369369369,-13.40495867820319,33.52541440946377,2_1,(-528.6766194050182+0j),(317.2880844058537+0j),0.564366660599015,,
8189,81.88369369369369,-21.052095873949778,38.29901811530229,3_0,(-48.312205590581485+63.03532634017151j),(10.52604793697489-14.46290430366491j),0.15889801368449213,,
8190,81.98378378378378,,,0_0,,,,0.0107783127011792,1.0
8191,81.98378378378378,,,0_1,,,,0.0003570290698314,1.0
8192,81.98378378378378,,,0_2,,,,1.0568801490405904e-05,1.0
8193,81.98378378378378,,,0_3,,,,,
8194,81.98378378378378,-92.77890034593217,92.77890034593217,1_0,,,0.0,0.0002408570451469,0.6746146616597332
8195,81.98378378378378,-9.82302344922936,30.18889387989904,1_1,,,0.6746146616597332,-1.257702364017334e-06,0.1190014180093216
8196,81.98378378378378,-13.763760006810005,33.78141505973995,1_2,,,0.549234928494013,,
8197,81.98378378378378,-30.434664650622793,45.834153386616926,2_0,(-90.58398702590704+0j),(30.434664650622793+0j),0.22309836916548906,4.124597983475536e-06,0.3902616571254313
8198,81.98378378378378,-13.421009322732484,33.56590015720577,2_1,(-529.3371798033952+0j),(317.6866895219605+0j),0.5643719155777158,,
8199,81.98378378378378,-21.077537003900005,38.34539275916229,3_0,(-48.37033529032466+63.1113986608836j),(10.53876850195-14.480379183198414j),0.15889828895275418,,
8200,82.08387387387387,,,0_0,,,,0.0107652459664057,1.0
8201,82.08387387387387,,,0_1,,,,0.0003561655729434,1.0
8202,82.08387387387387,,,0_2,,,,1.053054292006224e-05,1.0
8203,82.08387387387387,,,0_3,,,,,
8204,82.08387387387387,-92.89151433424051,92.89151433424051,1_0,,,0.0,0.0002402750522261,0.6746161630404662
8205,82.08387387387387,-9.834855765014897,30.22539735505671,1_1,,,0.6746161630404662,-1.253109376036138e-06,0.1189976039743192
8206,82.08387387387387,-13.780198226590757,33.8221472194802,1_2,,,0.5492413221988385,,
8207,82.08387387387387,-30.471512910278477,45.889680911942584,2_0,(-90.69352495094714+0j),(30.471512910278477+0j),0.2230985333648383,4.109712885754863e-06,0.3902660021379574
8208,82.08387387387387,-13.437061102817143,33.606387129257705,2_1,(-529.9976180611668+0j),(318.085211325979+0j),0.5643771307453853,,
8209,82.08387387387387,-21.102978753891126,38.39176819431512,3_0,(-48.42846784516469+63.18747321590224j),(10.551489376945563-14.497854584948477j),0.15889856228394847,,
8210,82.18396396396396,,,0_0,,,,0.0107522107852043,1.0
8211,82.18396396396396,,,0_1,,,,0.0003553051970618,1.0
8212,82.18396396396396,,,0_2,,,,1.049246845099529e-05,1.0
8213,82.18396396396396,,,0_3,,,,,
8214,82.18396396396396,-93.00412910208765,93.00412910208765,1_0,,,0.0,0.0002396951602923,0.6746176590562084
8215,82.18396396396396,-9.846688268402488,30.261901244675897,1_1,,,0.6746176590562083,-1.24853863871327e-06,0.1189937948867348
8216,82.18396396396396,-13.796636554137072,33.862879714267486,1_2,,,0.5492477028171654,,
8217,82.18396396396396,-30.508361532870794,45.94520894380205,2_0,(-90.80306411322108+0j),(30.508361532870794+0j),0.22309869697695564,4.094899191451732e-06,0.390270336344285
8218,82.18396396396396,-13.45311300722363,33.64687444682081,2_1,(-530.6580794774211+0j),(318.4837474249964+0j),0.5643823347823258,,
8219,82.18396396396396,-21.128420746565403,38.43814404775314,3_0,(-48.48660085495375+63.263548529719344j),(10.564210373282702-14.515330125131106j),0.1588988349722552,,
8220,82.28405405405405,,,0_0,,,,0.010739207043741,1.0
8221,82.28405405405405,,,0_1,,,,0.0003544479272006,1.0
8222,82.28405405405405,,,0_2,,,,1.0454566316581027e-05,1.0
8223,82.28405405405405,,,0_3,,,,,
8224,82.28405405405405,-93.11674464669323,93.11674464669323,1_0,,,0.0,0.0002391173592722,0.6746191497317887
8225,82.28405405405405,-9.85852095876749,30.29840554734896,1_1,,,0.6746191497317888,-1.2440006805068209e-06,0.1189911319930914
8226,82.28405405405405,-13.813117252712855,33.90364712101378,1_2,,,0.5492527796207508,,
8227,82.28405405405405,-30.545210517152384,46.00073748044267,2_0,(-90.91260450852042+0j),(30.545210517152384+0j),0.22309886000456192,4.080145811171505e-06,0.3902740379292788
8228,82.28405405405405,-13.469200017102487,33.6873924797144,2_1,(-531.3135309478919+0j),(318.8789168874688+0j),0.5643865410926657,,
8229,82.28405405405405,-21.153876009712537,38.48453317412684,3_0,(-48.544817321593115+63.33967556633136j),(10.576938004856268-14.53281906744463j),0.15889906252613828,,
8230,82.38414414414414,,,0_0,,,,0.0107262346287271,1.0
8231,82.38414414414414,,,0_1,,,,0.0003535937484638,1.0
8232,82.38414414414414,,,0_2,,,,1.0416866694963617e-05,1.0
8233,82.38414414414414,,,0_3,,,,,
8234,82.38414414414414,-93.22936096529074,93.22936096529074,1_0,,,0.0,0.0002385416391532,0.6746206350922431
8235,82.38414414414414,-9.870353835466974,30.334910261642317,1_1,,,0.6746206350922431,-1.2394640940188026e-06,0.1189862681662292
8236,82.38414414414414,-13.829516372156615,33.944348028832586,1_2,,,0.5492603382849486,,
8237,82.38414414414414,-30.582059861860106,46.056266520095576,2_0,(-91.0221461325603+0j),(30.582059861860106+0j),0.2230990224504003,4.06548359541038e-06,0.3902789307437307
8238,82.38414414414414,-13.485219538901593,33.72785215538402,2_1,(-531.9787331195158+0j),(319.2806350285516+0j),0.5643926433583943,,
8239,82.38414414414414,-21.179306332461525,38.53089786793775,3_0,(-48.6028738128432+63.415704849517205j),(10.589653166230763-14.550282510532332j),0.15889937544177263,,
8240,82.48423423423424,,,0_0,,,,0.0107132934274163,1.0
8241,82.48423423423424,,,0_1,,,,0.0003527426460446,1.0
8242,82.48423423423424,,,0_2,,,,1.0379338040327125e-05,1.0
8243,82.48423423423424,,,0_3,,,,,
8244,82.48423423423424,-93.34197805512433,93.34197805512433,1_0,,,0.0,0.0002379679899826,0.6746221151626519
8245,82.48423423423424,-9.88218689784913,30.371415386110517,1_1,,,0.6746221151626519,-1.2349592046381765e-06,0.1189824630279846
8246,82.48423423423424,-13.845954620596768,33.98508119439596,1_2,,,0.5492666921738032,,
8247,82.48423423423424,-30.6189095657241,46.11179606098555,2_0,(-91.13168898102114+0j),(30.6189095657241+0j),0.22309918431721873,4.050881665871177e-06,0.3902832386932747
8248,82.48423423423424,-13.501271482489253,33.768340214740114,2_1,(-532.6393111978151+0j),(319.6792457342267+0j),0.5643978236116401,,
8249,82.48423423423424,-21.20474892479686,38.577274845796076,3_0,(-48.66100739207874+63.49178194147254j),(10.602374462398432-14.567758337527279j),0.15889964663875625,,
8250,82.58432432432433,,,0_0,,,,0.010700383327601,1.0
8251,82.58432432432433,,,0_1,,,,0.0003518946052244,1.0
8252,82.58432432432433,,,0_2,,,,1.0341989657421576e-05,1.0
8253,82.58432432432433,,,0_3,,,,,
8254,82.58432432432433,-93.4545959134529,93.4545959134529,1_0,,,0.0,0.0002373964018667,0.6746235899678344
8255,82.58432432432433,-9.894020145272286,30.407920919326003,1_1,,,0.6746235899678343,-1.230475495917812e-06,0.1189786043766542
8256,82.58432432432433,-13.86239080215501,34.02581291230308,1_2,,,0.5492730992332778,,
8257,82.58432432432433,-30.655759627488067,46.16732610135459,2_0,(-91.24123304963642+0j),(30.655759627488067+0j),0.22309934560773664,4.036349990037713e-06,0.3902875678415675
8258,82.58432432432433,-13.517321749903111,33.80882705306072,2_1,(-533.3001710010394+0j),(320.07804444262086+0j),0.5644030434024019,,
8259,82.58432432432433,-21.230191086514797,38.62365157504451,3_0,(-48.719137152087555+63.56785716103139j),(10.615095543257397-14.585233619002944j),0.15889991948034635,,
8260,82.6844144144144,,,0_0,,,,0.0106875042176092,1.0
8261,82.6844144144144,,,0_1,,,,0.0003510496113724,1.0
8262,82.6844144144144,,,0_2,,,,1.0304818900159027e-05,1.0
8263,82.6844144144144,,,0_3,,,,,
8264,82.6844144144144,-93.56721453754902,93.56721453754902,1_0,,,0.0,0.0002368268649709,0.6746250595325547
8265,82.6844144144144,-9.905853577092339,30.44442685985969,1_1,,,0.6746250595325547,-1.2260144109206837e-06,0.1189748624210914
8266,82.6844144144144,-13.878831242214671,34.06654835700047,1_2,,,0.5492793669950757,,
8267,82.6844144144144,-30.692610045896217,46.22285663944689,2_0,(-91.35077833413537+0j),(30.692610045896217+0j),0.2230995063246675,4.0218865798058605e-06,0.3902918254821337
8268,82.6844144144144,-13.533375576668435,33.84931721512335,2_1,(-533.9605589491633+0j),(320.47652494453524+0j),0.5644081556126552,,
8269,82.6844144144144,-21.25563476686208,38.67002997852502,3_0,(-48.777275514473196+63.6439381340338j),(10.627817383431042-14.602710339756703j),0.15890018733301992,,
8270,82.7845045045045,,,0_0,,,,0.0106746559863017,1.0
8271,82.7845045045045,,,0_1,,,,0.0003502076499448,1.0
8272,82.7845045045045,,,0_2,,,,1.026782571380712e-05,1.0
8273,82.7845045045045,,,0_3,,,,,
8274,82.7845045045045,-93.67983392469552,93.67983392469552,1_0,,,0.0,0.0002362593695189,0.6746265238813391
8275,82.7845045045045,-9.917687192673577,30.480933206297024,1_1,,,0.6746265238813393,-1.2215748099422918e-06,0.1189711282593785
8276,82.7845045045045,-13.895271898355222,34.10728422024895,1_2,,,0.5492856186606564,,
8277,82.7845045045045,-30.72946081970359,46.27838767352019,2_0,(-91.46032483029043+0j),(30.72946081970359+0j),0.22309966647069857,4.007492033720277e-06,0.3902960709910972
8278,82.7845045045045,-13.549429616698925,33.889807794988585,2_1,(-534.6209564024683+0j),(320.8750105945763+0j),0.5644132544219145,,
8279,82.7845045045045,-21.281078718943828,38.71640882522576,3_0,(-48.83541453941463+63.720019983442924j),(10.640539359471912-14.62018723074877j),0.15890045444446588,,
8280,82.88459459459459,,,0_0,,,,0.0106618385230685,1.0
8281,82.88459459459459,,,0_1,,,,0.0003493687064842,1.0
8282,82.88459459459459,,,0_2,,,,1.023100838232324e-05,1.0
8283,82.88459459459459,,,0_3,,,,,
8284,82.88459459459459,-93.79245407218922,93.79245407218922,1_0,,,0.0,0.0002356939057922,0.6746279830385198
8285,82.88459459459459,-9.92952099138648,30.517439957235194,1_1,,,0.6746279830385199,-1.2171572231069143e-06,0.1189674739402886
8286,82.88459459459459,-13.911715457992097,34.148022700071905,1_2,,,0.5492917727805479,,
8287,82.88459459459459,-30.7663119476746,46.333919201844566,2_0,(-91.56987253390892+0j),(30.7663119476746+0j),0.22309982604849582,3.993165284347498e-06,0.3903002651475432
8288,82.88459459459459,-13.56548609435949,33.93030072313933,2_1,(-535.2810430449736+0j),(321.27328622456804+0j),0.5644182775729244,,
8289,82.88459459459459,-21.30652377053517,38.76278893137201,3_0,(-48.89355950379391+63.79610594802088j),(10.653261885267584-14.637665135030982j),0.15890071800803776,,
8290,82.98468468468468,,,0_0,,,,0.0106490517178256,1.0
8291,82.98468468468468,,,0_1,,,,0.0003485327666194,1.0
8292,82.98468468468468,,,0_2,,,,1.0194367945386966e-05,1.0
8293,82.98468468468468,,,0_3,,,,,
8294,82.98468468468468,-93.90507497734147,93.90507497734147,1_0,,,0.0,0.0002351304641304,0.6746294370286269
8295,82.98468468468468,-9.941354972583865,30.553947111246597,1_1,,,0.6746294370286269,-1.21275943329167e-06,0.1189636709003086
8296,82.98468468468468,-13.92815339575845,34.18875682009436,1_2,,,0.5492980878831164,,
8297,82.98468468468468,-30.80316342855874,46.389451222674914,2_0,(-91.67942144072528+0j),(30.80316342855874+0j),0.22309998506074685,3.978908015338363e-06,0.3903045325275757
8298,82.98468468468468,-13.581537952732788,33.97078987162625,2_1,(-535.9418345217983+0j),(321.67203409850356+0j),0.5644234226972406,,
8299,82.98468468468468,-21.331967292679654,38.80916770212854,3_0,(-48.95169366411692+63.872185744403346j),(10.665983646339827-14.655141376668649j),0.15890098693598192,,
8300,83.08477477477477,,,0_0,,,,0.0106362954610123,1.0
8301,83.08477477477477,,,0_1,,,,0.0003476998160552,1.0
8302,83.08477477477477,,,0_2,,,,1.0157900932662574e-05,1.0
8303,83.08477477477477,,,0_3,,,,,
8304,83.08477477477477,-94.01769663747437,94.01769663747437,1_0,,,0.0,0.0002345690349212,0.674630885867393
8305,83.08477477477477,-9.953189136150783,30.590454667723222,1_1,,,0.6746308858673928,-1.208383741166323e-06,0.1189599848607288
8306,83.08477477477477,-13.944595626106153,34.22949469187838,1_2,,,0.5493042634735076,,
8307,83.08477477477477,-30.84001526165321,46.44498373488855,2_0,(-91.7889715488947+0j),(30.84001526165321+0j),0.2231001435091771,3.96471739593292e-06,0.3903087283697001
8308,83.08477477477477,-13.59759339840552,34.0112823652536,2_1,(-536.6021495008924+0j),(322.0704606552595+0j),0.5644284600906669,,
8309,83.08477477477477,-21.357412341475662,38.85554815276496,3_0,(-49.009836490449445+63.94827132800577j),(10.678706170737833-14.67261906691806j),0.1589012508709611,,
8310,83.18486486486486,,,0_0,,,,0.0106235696435881,1.0
8311,83.18486486486486,,,0_1,,,,0.0003468698406164,1.0
8312,83.18486486486486,,,0_2,,,,1.0121607266221236e-05,1.0
8313,83.18486486486486,,,0_3,,,,,
8314,83.18486486486486,-94.13031904992067,94.13031904992067,1_0,,,0.0,0.0002340096086442,0.6746323296034905
8315,83.18486486486486,-9.965023479951144,30.626962622952867,1_1,,,0.6746323296034905,-1.2040290656180856e-06,0.1189563113791505
8316,83.18486486486486,-13.961038252220977,34.270233125326456,1_2,,,0.5493104177389161,,
8317,83.18486486486486,-30.87686744418653,46.500516735018195,2_0,(-91.89852284740479+0j),(30.87686744418653+0j),0.2231003013991144,3.950593982471798e-06,0.3903129096557703
8318,83.18486486486486,-13.613649205435884,34.051775401519706,2_1,(-537.2624519145259+0j),(322.46887755980083+0j),0.5644334801090366,,
8319,83.18486486486486,-21.382857713907068,38.90192909509488,3_0,(-49.06798032827554+64.02435799391061j),(10.691428856953534-14.69009698218395j),0.15890151388857868,,
8320,83.28495495495496,,,0_0,,,,0.0106108741570289,1.0
8321,83.28495495495496,,,0_1,,,,0.0003460428261594,1.0
8322,83.28495495495496,,,0_2,,,,1.0085485291880766e-05,1.0
8323,83.28495495495496,,,0_3,,,,,
8324,83.28495495495496,-94.24294221203027,94.24294221203027,1_0,,,0.0,0.000233452175783,0.6746337682364194
8325,83.28495495495496,-9.976858004852094,30.663470977841172,1_1,,,0.6746337682364195,-1.1996959066034626e-06,0.1189527198625997
8326,83.28495495495496,-13.977483877988336,34.31097425108327,1_2,,,0.5493164721860159,,
8327,83.28495495495496,-30.91371997646826,46.55605022309256,2_0,(-92.00807533888167+0j),(30.91371997646826+0j),0.2231004587305087,3.93653675164172e-06,0.3903170385673751
8328,83.28495495495496,-13.629707529394155,34.092270852040954,2_1,(-537.9224315257381+0j),(322.86707639800994+0j),0.5644384227466532,,
8329,83.28495495495496,-21.40830421300555,38.94831132140837,3_0,(-49.126130291162774+64.10044888361504j),(10.704152106502772-14.707575939569464j),0.1589017732832741,,
8330,83.38504504504505,,,0_0,,,,0.0105982088933249,1.0
8331,83.38504504504505,,,0_1,,,,0.0003452187586586,1.0
8332,83.38504504504505,,,0_2,,,,1.0049535229555748e-05,1.0
8333,83.38504504504505,,,0_3,,,,,
8334,83.38504504504505,-94.35556612116156,94.35556612116156,1_0,,,0.0,0.000232896726912,0.6746352017978532
8335,83.38504504504505,-9.988692709746378,30.69997973026104,1_1,,,0.6746352017978533,-1.1953829004167307e-06,0.1189490730776386
8336,83.38504504504505,-13.993927363870688,34.35171386267789,1_2,,,0.5493225820587975,,
8337,83.38504504504505,-30.95057285678673,46.6115841968493,2_0,(-92.11762901699485+0j),(30.95057285678673+0j),0.2231006155068289,3.922546549012052e-06,0.3903211899268552
8338,83.38504504504505,-13.645764115755279,34.132765021695036,2_1,(-538.5827006619567+0j),(323.26546851307626+0j),0.5644434066874614,,
8339,83.38504504504505,-21.433750253279115,38.994693266389376,3_0,(-49.18427628489091+64.17653779578679j),(10.716875126639556-14.725054325676982j),0.15890203440727488,,
8340,83.48513513513514,,,0_0,,,,0.010585573744977,1.0
8341,83.48513513513514,,,0_1,,,,0.0003443976241628,1.0
8342,83.48513513513514,,,0_2,,,,1.0013754656604e-05,1.0
8343,83.48513513513514,,,0_3,,,,,
8344,83.48513513513514,-94.46819077468652,94.46819077468652,1_0,,,0.0,0.0002323432526524,0.6746366303114297
8345,83.48513513513514,-10.000527594012924,30.736488878834713,1_1,,,0.6746366303114298,-1.1910913334646248e-06,0.1189455278574364
8346,83.48513513513514,-14.010374592811452,34.39245677301193,1_2,,,0.5493285700271935,,
8347,83.48513513513514,-30.987426083931393,46.667118654595996,2_0,(-92.22718387762718+0j),(30.987426083931393+0j),0.2231007717306646,3.908621573333437e-06,0.3903252783166331
8348,83.48513513513514,-13.661823834140852,34.17326213787911,2_1,(-539.242558006481+0j),(323.6635827938663+0j),0.5644482963730971,,
8349,83.48513513513514,-21.45919764770819,39.04107671850543,3_0,(-49.24242986156837+64.25263182302696j),(10.729598823854094-14.742533986410177j),0.15890229114911514,,
8350,83.58522522522522,,,0_0,,,,0.0105729686049939,1.0
8351,83.58522522522522,,,0_1,,,,0.0003435794088032,1.0
8352,83.58522522522522,,,0_2,,,,9.978154041945308e-06,1.0
8353,83.58522522522522,,,0_3,,,,,
8354,83.58522522522522,-94.58081616998965,94.58081616998965,1_0,,,0.0,0.000231791743681,0.6746380538007797
8355,83.58522522522522,-10.012362657025538,30.772998422178517,1_1,,,0.6746380538007797,-1.1868096086418802e-06,0.1189407984335451
8356,83.58522522522522,-14.02677722307826,34.433163424706656,1_2,,,0.5493358901793244,,
8357,83.58522522522522,-31.02427965668916,46.72265359463887,2_0,(-92.3367399166443+0j),(31.02427965668916+0j),0.22310092740460477,3.89477291051056e-06,0.3903300043412888
8358,83.58522522522522,-13.677846667825298,34.21372745354832,2_1,(-539.9077663151492+0j),(324.06529044189307+0j),0.5644542034380841,,
8359,83.58522522522522,-21.484631491891772,39.08744696922105,3_0,(-49.30049608815476+64.32867266367792j),(10.742315745945886-14.759999750362176j),0.15890259362947645,,
8360,83.68531531531531,,,0_0,,,,0.0105603933668891,1.0
8361,83.68531531531531,,,0_1,,,,0.0003427640987924,1.0
8362,83.68531531531531,,,0_2,,,,9.942701366755153e-06,1.0
8363,83.68531531531531,,,0_3,,,,,
8364,83.68531531531531,-94.69344230446804,94.69344230446804,1_0,,,0.0,0.0002312421907289,0.6746394722891321
8365,83.68531531531531,-10.024197898177219,30.809508358940338,1_1,,,0.6746394722891322,-1.1825686245440211e-06,0.1189383630185363
8366,83.68531531531531,-14.043266056813337,34.47394084855861,1_2,,,0.5493406090994342,,
8367,83.68531531531531,-31.0611335738694,46.778189015311135,2_0,(-92.44629713000535+0j),(31.0611335738694+0j),0.2231010825311945,3.880969154341109e-06,0.3903334728847117
8368,83.68531531531531,-13.693940893046097,34.254254983597804,2_1,(-540.562732144364+0j),(324.46011638135917+0j),0.564458120840347,,
8369,83.68531531531531,-21.51009211135173,39.13384381195236,3_0,(-49.35873182931783+64.40481806164657j),(10.755046055675868-14.777492666717258j),0.15890280627151307,,
8370,83.7854054054054,,,0_0,,,,0.0105478479246782,1.0
8371,83.7854054054054,,,0_1,,,,0.0003419516804242,1.0
8372,83.7854054054054,,,0_2,,,,9.907427652071038e-06,1.0
8373,83.7854054054054,,,0_3,,,,,
8374,83.7854054054054,-94.80606917552888,94.80606917552888,1_0,,,0.0,0.000230694584582,0.674640885799652
8375,83.7854054054054,-10.036033316859248,30.84601868776699,1_1,,,0.674640885799652,-1.1783362478196298e-06,0.1189346305822694
8376,83.7854054054054,-14.059706030837075,34.51467852533032,1_2,,,0.5493467878477324,,
8377,83.7854054054054,-31.097987834281874,46.833724914947666,2_0,(-92.55585551366642+0j),(31.097987834281874+0j),0.22310123711297175,3.867241934150017e-06,0.3903376406025647
8378,83.7854054054054,-13.709994706005364,34.29474764852037,2_1,(-541.2235568189843+0j),(324.8588768743629+0j),0.5644631532179275,,
8379,83.7854054054054,-21.53553786548643,39.18022615433639,3_0,(-49.41687185128228+64.48090513007081j),(10.767768932743214-14.794970348380078j),0.1589030690533285,,
8380,83.88549549549549,,,0_0,,,,0.0105353321728754,1.0
8381,83.88549549549549,,,0_1,,,,0.0003411421400732,1.0
8382,83.88549549549549,,,0_2,,,,9.8723161028871e-06,1.0
8383,83.88549549549549,,,0_3,,,,,
8384,83.88549549549549,-94.91869678059433,94.91869678059433,1_0,,,0.0,0.0002301489160803,0.6746422943556393
8385,83.88549549549549,-10.047868912449378,30.88252940728694,1_1,,,0.6746422943556393,-1.174128169022353e-06,0.1189313790994785
8386,83.88549549549549,-14.07616407297133,34.55543121977577,1_2,,,0.5493524157907412,,
8387,83.88549549549549,-31.134842436725762,46.88926129187319,2_0,(-92.66541506352976+0j),(31.134842436725762+0j),0.22310139115248898,3.85357505891636e-06,0.3903415387792743
8388,83.88549549549549,-13.72606350892544,34.33525355329449,2_1,(-541.8822610619562+0j),(325.25621174062087+0j),0.5644677634587338,,
8389,83.88549549549549,-21.560989387514475,39.22661435711823,3_0,(-49.475047583467074+64.55701458134395j),(10.780494693757241-14.812453798851319j),0.15890331267320926,,
8390,83.98558558558558,,,0_0,,,,0.0105228460064913,1.0
8391,83.98558558558558,,,0_1,,,,0.0003403354641936,1.0
8392,83.98558558558558,,,0_2,,,,9.837374435465114e-06,1.0
8393,83.98558558558558,,,0_3,,,,,
8394,83.98558558558558,-95.03132511709505,95.03132511709505,1_0,,,0.0,0.0002296051761172,0.6746436979798822
8395,83.98558558558558,-10.059704684351125,30.91904051616958,1_1,,,0.6746436979798823,-1.1699355751937363e-06,0.1189276247304315
8396,83.98558558558558,-14.092603072551352,34.5961685637016,1_2,,,0.5493586055435611,,
8397,83.98558558558558,-31.171697380028498,46.94479814444547,2_0,(-92.77497577561871+0j),(31.171697380028498+0j),0.223101544652243,3.83997684463278e-06,0.3903457035028702
8398,83.98558558558558,-13.742116581371844,34.375746022226096,2_1,(-542.5432696768805+0j),(325.65509341685765+0j),0.5644728021700429,,
8399,83.98558558558558,-21.586435235375305,39.272997128338396,3_0,(-49.53318614943339+64.63310165794749j),(10.793217617687652-14.829931371479901j),0.15890357548123957,,
8400,84.08567567567567,,,0_0,,,,0.0105103893210292,1.0
8401,84.08567567567567,,,0_1,,,,0.0003395316393192,1.0
8402,84.08567567567567,,,0_2,,,,9.802595643624635e-06,1.0
8403,84.08567567567567,,,0_3,,,,,
8404,84.08567567567567,-95.14395418247722,95.14395418247722,1_0,,,0.0,0.0002290633556395,0.674645096695241
8405,84.08567567567567,-10.071540631958577,30.9555520130723,1_1,,,0.674645096695241,-1.1657643835465251e-06,0.1189240509277468
8406,84.08567567567567,-14.10904881596633,34.63691165717143,1_2,,,0.5493645842516132,,
8407,84.08567567567567,-31.20855266301123,47.00033547101705,2_0,(-92.88453764592137+0j),(31.20855266301123+0j),0.22310169761473828,3.82644088061906e-06,0.3903497624231478
8408,84.08567567567567,-13.758175269315611,34.41624358953861,2_1,(-543.2035078416386+0j),(326.05345634490845+0j),0.5644776785022342,,
8409,84.08567567567567,-21.611883358459508,39.3193823121261,3_0,(-49.59133818604887+64.70919745627211j),(10.805941679229752-14.847411158372381j),0.1589038308397722,,
8410,84.18576576576577,,,0_0,,,,0.0104979620124829,1.0
8411,84.18576576576577,,,0_1,,,,0.0003387306520626,1.0
8412,84.18576576576577,,,0_2,,,,9.767980036947185e-06,1.0
